AreaName,ParentName,GazeObject,startKeyframe,endKeyframe,duration,
BookShelfArea,LowerShelf,Books14, 1039,1040,1,
BookShelfArea,Bookshelf,WoodenShelf, 1040,1041,1,
BookShelfArea,LowerShelf,Book9, 1041,1042,1,
BookShelfArea,Bookshelf,WoodenShelf, 1042,1169,127,
BookShelfArea,LowerShelf,Book9, 1169,1178,9,
BookShelfArea,Bookshelf,WoodenShelf, 1178,1179,1,
BookShelfArea,LowerShelf,Book9, 1179,1179,0,
BookShelfArea,Bookshelf,WoodenShelf, 1179,1207,28,
BookShelfArea,LowerShelf,Book9, 1207,1210,3,
BookShelfArea,LowerShelf,Book9, 1231,1274,43,
BookShelfArea,Bookshelf,WoodenShelf, 1274,1298,24,
BookShelfArea,UpperShelf,book6, 1299,1305,6,
BookShelfArea,Bookshelf,WoodenShelf, 1306,1310,4,
BookShelfArea,LowerShelf,Books14, 1310,1312,2,
BookShelfArea,Bookshelf,BookshelfDrawer2, 1312,1313,1,
BookShelfArea,Bookshelf,WoodenShelf, 1313,1314,1,
BookShelfArea,Bookshelf,BookshelfDrawer1, 1314,1315,1,
BookShelfArea,UpperShelf,book11, 1346,1424,78,
BookShelfArea,Bookshelf,BookshelfDrawer1, 1432,1433,1,
BookShelfArea,LowerShelf,Cup1, 1433,1435,2,
BookShelfArea,Bookshelf,WoodenShelf, 1436,1437,1,
BookShelfArea,UpperShelf,book7, 1437,1438,1,
BookShelfArea,UpperShelf,book6, 1439,1464,25,
BookShelfArea,UpperShelf,book3, 1464,1472,8,
BookShelfArea,UpperShelf,Kettle, 1472,1475,3,
BookShelfArea,Bookshelf,WoodenShelf, 1475,1481,6,
BookShelfArea,UpperShelf,Kettle, 1481,1490,9,
BookShelfArea,UpperShelf,DeskPlant4, 1490,1491,1,
BookShelfArea,UpperShelf,Kettle, 1491,1493,2,
BookShelfArea,UpperShelf,Bookcase, 1493,1520,27,
BookShelfArea,Bookshelf,WoodenShelf, 1520,1520,0,
BookShelfArea,UpperShelf,Books15, 1520,1522,2,
BookShelfArea,UpperShelf,Books16, 1522,1533,11,
BookShelfArea,UpperShelf,Books15, 1533,1536,3,
BookShelfArea,Bookshelf,WoodenShelf, 1536,1538,2,
BookShelfArea,UpperShelf,Bookcase, 1538,1556,18,
BookShelfArea,Bookshelf,WoodenShelf, 1556,1556,0,
BookShelfArea,Bookshelf,WoodenShelf, 1558,1559,1,
BookShelfArea,UpperShelf,Kettle, 1559,1560,1,
BookShelfArea,Bookshelf,WoodenShelf, 1560,1561,1,
OfficeSet,OfficeSet,OfficeTable, 1561,1565,4,
OfficeSet,OfficeChairGroup,Plant3, 1565,1569,4,
OfficeSet,OfficeChairGroup,OfficeChair, 1569,1590,21,
OfficeSet,OfficeChairGroup,Plant3, 1590,1725,135,
OfficeSet,OfficeSet,OfficeTable, 1725,1743,18,
OfficeSet,OfficeChairGroup,OfficeChair, 1743,1745,2,
OfficeSet,OfficeChairGroup,Plant3, 1745,1771,26,
OfficeSet,OfficeChairGroup,OfficeChair, 1771,1773,2,
OfficeSet,OfficeDeskSurface,SushiBox1, 1773,1774,1,
OfficeSet,BookStack,Books1, 1774,1786,12,
OfficeSet,BookStack,Books2, 1787,1789,2,
OfficeSet,BookStack,Books1, 1799,1803,4,
LongTableArea,UnderLongTable,PlantC3, 1803,1825,22,
LongTableArea,UnderLongTable,Paperbag, 1833,1838,5,
OfficeSet,OfficeTableDrawer,OfficeTableDrawer1, 1840,1848,8,
LongTableArea,LongTableSurface,Romote Controller, 1849,1850,1,
LongTableArea,LongTable,LongTable, 1850,1851,1,
LongTableArea,LongTableSurface,Plant1, 1851,1854,3,
LongTableArea,LongTable,LongTable, 1858,1860,2,
LongTableArea,LongTableSurface,Plant1, 1860,1866,6,
LongTableArea,LongTableSurface,Bookcase1, 1866,1869,3,
LongTableArea,LongTable,LongTable, 1869,1880,11,
LongTableArea,LongTableSurface,Bookcase1, 1880,1885,5,
LongTableArea,LongTable,LongTable, 1885,1891,6,
LongTableArea,LongTableSurface,Bookcase1, 1891,1909,18,
LongTableArea,LongTableSurface,Keyboard, 1909,1911,2,
LongTableArea,ChargingStation,PowerStrip, 1911,1911,0,
LongTableArea,ChargingStation,PhoneWithCharger, 1911,1913,2,
LongTableArea,LongTable,LongTable, 1913,1913,0,
LongTableArea,LongTableSurface,Laptop, 1913,1919,6,
LongTableArea,LongTable,LongTable, 1919,1923,4,
LongTableArea,ChargingStation,PhoneWithCharger, 1923,1926,3,
LongTableArea,LongTable,LongTable, 1926,1931,5,
LongTableArea,LongTableSurface,Laptop, 1931,1935,4,
OfficeSet,BookStack,Books1, 1935,1937,2,
OfficeSet,OfficeDeskSurface,SushiBox1, 1938,1942,4,
OfficeSet,BookStack,Books2, 1943,1948,5,
OfficeSet,BookStack,Books1, 1948,1965,17,
OfficeSet,OfficeDeskSurface,SushiBox1, 1968,1973,5,
OfficeSet,BookStack,Books1, 1974,1998,24,
OfficeSet,BookStack,Books2, 1998,1999,1,
OfficeSet,BookStack,Books3, 1999,2001,2,
OfficeSet,BookStack,Books5, 2001,2002,1,
OfficeSet,BookStack,Books4, 2002,2004,2,
OfficeSet,OfficeTableDrawer3,OtherPlant1, 2008,2022,14,
OfficeSet,BookStack,Books2, 2023,2024,1,
OfficeSet,BookStack,Books1, 2024,2033,9,
OfficeSet,OfficeDeskSurface,SushiBox1, 2033,2037,4,
OfficeSet,OfficeDeskSurface,ComputerMousePack, 2037,2041,4,
OfficeSet,OfficeDeskSurface,SushiBox1, 2041,2069,28,
OfficeSet,BookStack,Books1, 2069,2074,5,
LongTableArea,UnderLongTable,PlantC3, 2074,2081,7,
OfficeSet,BookStack,Books1, 2081,2090,9,
LongTableArea,UnderLongTable,PlantC3, 2090,2113,23,
OfficeSet,BookStack,Books1, 2113,2115,2,
OfficeSet,OfficeDeskSurface,SushiBox1, 2115,2117,2,
OfficeSet,OfficeDeskSurface,ComputerMousePack, 2117,2120,3,
OfficeSet,OfficeSet,OfficeTable, 2120,2124,4,
OfficeSet,OfficeDeskSurface,SushiBox1, 2124,2153,29,
OfficeSet,OfficeTableDrawer1,(Prb)Stapler, 2153,2158,5,
OfficeSet,OfficeTableDrawer3,OtherPlant1, 2158,2162,4,
OfficeSet,BookStack,Books4, 2162,2163,1,
OfficeSet,BookStack,Books4, 2227,2228,1,
LongTableArea,UnderLongTable,Paperbag, 2233,2235,2,
LongTableArea,LongTable,LongTable, 2235,2253,18,
LongTableArea,UnderLongTable,Paperbag, 2253,2266,13,
LongTableArea,LongTable,LongTable, 2266,2294,28,
LongTableArea,UnderLongTable,Paperbag, 2294,2349,55,
LongTableArea,UnderLongTable,Paperbag, 2362,2364,2,
LongTableArea,UnderLongTable,Paperbag, 2365,2365,0,
LongTableArea,UnderLongTable,Paperbag, 2374,2374,0,
LongTableArea,UnderLongTable,Paperbag, 2399,2403,4,
LongTableArea,UnderLongTable,Paperbag, 2405,2410,5,
LongTableArea,UnderLongTable,Paperbag, 2411,2432,21,
LongTableArea,UnderLongTable,PlantC3, 2432,2449,17,
OfficeSet,BookStack,Books2, 2449,2466,17,
OfficeSet,BookStack,Books1, 2466,2480,14,
LongTableArea,UnderLongTable,PlantC3, 2480,2482,2,
OfficeSet,BookStack,Books1, 2482,2485,3,
OfficeSet,BookStack,Books2, 2485,2492,7,
OfficeSet,BookStack,Books1, 2492,2508,16,
OfficeSet,BookStack,Books2, 2508,2518,10,
OfficeSet,BookStack,Books1, 2518,2524,6,
OfficeSet,BookStack,Books2, 2524,2594,70,
OfficeSet,BookStack,Books1, 2594,2626,32,
OfficeSet,BookStack,Books2, 2626,2650,24,
OfficeSet,BookStack,Books3, 2650,2701,51,
OfficeSet,BookStack,Books2, 2701,2724,23,
OfficeSet,BookStack,Books5, 2724,2729,5,
OfficeSet,BookStack,Books3, 2729,2776,47,
OfficeSet,BookStack,Books5, 2776,2820,44,
OfficeSet,BookStack,Books3, 2820,2821,1,
OfficeSet,BookStack,Books5, 2821,2821,0,
OfficeSet,BookStack,Books3, 2821,2835,14,
LongTableArea,UnderLongTable,PlantC3, 2838,2844,6,
OfficeSet,BookStack,Books5, 2844,2849,5,
OfficeSet,BookStack,Key4, 2849,2881,32,
OfficeSet,BookStack,Books3, 2881,3039,158,
OfficeSet,BookStack,Key4, 3039,3060,21,
OfficeSet,BookStack,Books5, 3060,3065,5,
OfficeSet,BookStack,Key4, 3065,3095,30,
OfficeSet,BookStack,Books5, 3095,3097,2,
OfficeSet,BookStack,Key4, 3097,3102,5,
OfficeSet,BookStack,Books5, 3102,3119,17,
OfficeSet,BookStack,Books3, 3119,3158,39,
OfficeSet,BookStack,Books5, 3158,3162,4,
OfficeSet,BookStack,Books4, 3162,3169,7,
OfficeSet,OfficeSet,OfficeTable, 3174,3176,2,
OfficeSet,BookStack,Key4, 3176,3176,0,
OfficeSet,OfficeDeskSurface,SushiBox1, 3176,3178,2,
OfficeSet,BookStack,Key4, 3178,3179,1,
OfficeSet,OfficeDeskSurface,SushiBox1, 3179,3180,1,
OfficeSet,BookStack,Key4, 3180,3181,1,
OfficeSet,OfficeDeskSurface,OtherPlantBox, 3181,3185,4,
OfficeSet,BookStack,Key4, 3185,3186,1,
OfficeSet,OfficeDeskSurface,OtherPlantBox, 3186,3189,3,
OfficeSet,OfficeDeskSurface,ComputerMonitor, 3189,3192,3,
BookShelfArea,UpperShelf,Kettle, 3196,3198,2,
BookShelfArea,Bookshelf,WoodenShelf, 3198,3199,1,
BookShelfArea,UpperShelf,Books13, 3199,3200,1,
BookShelfArea,Bookshelf,WoodenShelf, 3200,3201,1,
CabinArea,Cabin,GothicCabinet, 3203,3203,0,
CabinArea,Cabin,GothicCabinet, 3210,3211,1,
OfficeSet,BookStack,Key4, 3259,3278,19,
OfficeSet,BookStack,Key4, 3319,3332,13,
CabinArea,Cabin,GothicCabinet, 3927,3928,1,
BookShelfArea,Bookshelf,WoodenShelf, 3932,3951,19,
BookShelfArea,UpperShelf,Bookcase, 3951,3953,2,
BookShelfArea,UpperShelf,Paperbag, 3953,3955,2,
BookShelfArea,Bookshelf,WoodenShelf, 3955,3959,4,
BookShelfArea,UpperShelf,Paperbag, 3959,3964,5,
BookShelfArea,Bookshelf,WoodenShelf, 3964,3966,2,
BookShelfArea,Bookshelf,WoodenShelf, 3970,3974,4,
BookShelfArea,UpperShelf,Bookcase, 3974,3981,7,
BookShelfArea,UpperShelf,Paperbag, 3981,4014,33,
BookShelfArea,Bookshelf,WoodenShelf, 4014,4016,2,
BookShelfArea,UpperShelf,Bookcase, 4016,4041,25,
BookShelfArea,Bookshelf,WoodenShelf, 4041,4041,0,
BookShelfArea,UpperShelf,Books15, 4041,4064,23,
BookShelfArea,Bookshelf,WoodenShelf, 4064,4064,0,
BookShelfArea,UpperShelf,Bookcase, 4064,4066,2,
BookShelfArea,Bookshelf,WoodenShelf, 4066,4067,1,
BookShelfArea,UpperShelf,Paperbag, 4067,4069,2,
BookShelfArea,Bookshelf,WoodenShelf, 4069,4071,2,
BookShelfArea,Bookshelf,WoodenShelf, 4077,4080,3,
BookShelfArea,UpperShelf,Paperbag, 4080,4315,235,
BookShelfArea,UpperShelf,Paperbag, 4322,4331,9,
BookShelfArea,UpperShelf,Paperbag, 4347,4350,3,
BookShelfArea,UpperShelf,Bookcase, 4350,4418,68,
BookShelfArea,UpperShelf,Bookcase, 4419,4434,15,
BookShelfArea,Bookshelf,WoodenShelf, 4437,4439,2,
BookShelfArea,UpperShelf,Bookcase, 4439,4457,18,
BookShelfArea,UpperShelf,Bookcase, 4458,4462,4,
BookShelfArea,UpperShelf,Bookcase, 4464,4470,6,
BookShelfArea,Bookshelf,WoodenShelf, 4470,4473,3,
BookShelfArea,UpperShelf,Books15, 4473,4493,20,
BookShelfArea,Bookshelf,WoodenShelf, 4494,4516,22,
BookShelfArea,UpperShelf,Books15, 4516,4569,53,
BookShelfArea,UpperShelf,book8, 4569,4577,8,
BookShelfArea,UpperShelf,book8, 4614,4648,34,
BookShelfArea,UpperShelf,book8, 4657,4674,17,
BookShelfArea,UpperShelf,book8, 4728,4757,29,
BookShelfArea,UpperShelf,book8, 4775,4778,3,
BookShelfArea,UpperShelf,book8, 4781,4788,7,
BookShelfArea,UpperShelf,Books15, 4795,4844,49,
BookShelfArea,UpperShelf,Books16, 4845,4845,0,
BookShelfArea,Bookshelf,WoodenShelf, 4845,4846,1,
BookShelfArea,UpperShelf,book8, 4877,4885,8,
BookShelfArea,Bookshelf,WoodenShelf, 5063,5064,1,
BookShelfArea,UpperShelf,Books13, 5064,5067,3,
BookShelfArea,Bookshelf,WoodenShelf, 5067,5068,1,
BookShelfArea,UpperShelf,book7, 5068,5069,1,
BookShelfArea,UpperShelf,book6, 5069,5077,8,
BookShelfArea,UpperShelf,book3, 5077,5077,0,
BookShelfArea,Bookshelf,WoodenShelf, 5077,5078,1,
BookShelfArea,UpperShelf,DeskPlant4, 5078,5082,4,
BookShelfArea,UpperShelf,Kettle, 5082,5084,2,
BookShelfArea,Bookshelf,WoodenShelf, 5084,5086,2,
BookShelfArea,LowerShelf,Plant2, 5086,5090,4,
BookShelfArea,Bookshelf,WoodenShelf, 5090,5096,6,
BookShelfArea,LowerShelf,Plant2, 5096,5125,29,
BookShelfArea,Bookshelf,WoodenShelf, 5125,5127,2,
BookShelfArea,UpperShelf,Books12, 5127,5128,1,
CabinArea,Cabin,GothicCabinet, 5134,5135,1,
CabinArea,Cabin,GothicCabinet, 5145,5145,0,
CabinArea,Cabin,GothicCabinet, 5393,5393,0,
LongTableArea,LongTableSurface,Plant1, 5401,5402,1,
LongTableArea,LongTableSurface,OtherPlant2, 5404,5405,1,
LongTableArea,LongTableSurface,Laptop, 5405,5407,2,
LongTableArea,UnderLongTable,PlantC3, 5408,5410,2,
OfficeSet,BookStack,Books2, 5410,5411,1,
OfficeSet,BookStack,Books1, 5411,5411,0,
OfficeSet,BookStack,Books2, 5411,5418,7,
OfficeSet,BookStack,Books3, 5418,5420,2,
OfficeSet,OfficeTableDrawer,OfficeTableDrawer1, 5420,5424,4,
OfficeSet,BookStack,Books5, 5424,5427,3,
LongTableArea,UnderLongTable,Paperbag, 5430,5447,17,
LongTableArea,UnderLongTable,OtherPlant3, 5447,5472,25,
LongTableArea,UnderLongTable,Paperbag, 5472,5502,30,
LongTableArea,LongTable,LongTable, 5502,5545,43,
LongTableArea,UnderLongTable,Paperbag, 5545,5547,2,
LongTableArea,UnderLongTable,Paperbag, 5560,5571,11,
LongTableArea,UnderLongTable,Paperbag, 5622,5644,22,
LongTableArea,LongTable,LongTable, 5644,5650,6,
LongTableArea,UnderLongTable,Paperbag, 5650,5653,3,
LongTableArea,LongTable,LongTable, 5653,5657,4,
LongTableArea,UnderLongTable,Paperbag, 5657,5658,1,
LongTableArea,LongTable,LongTable, 5777,5778,1,
LongTableArea,UnderLongTable,OtherPlant3, 5778,5779,1,
LongTableArea,LongTable,LongTable, 5779,5780,1,
LongTableArea,LongTableSurface,Keyboard, 5780,5781,1,
LongTableArea,LongTable,LongTable, 5781,5781,0,
LongTableArea,LongTableSurface,Bookcase1, 5781,5783,2,
LongTableArea,LongTable,LongTable, 5783,5783,0,
CabinArea,Cabin,GothicCabinet, 5792,5792,0,
CabinArea,Cabin,GothicCabinet, 5805,5806,1,
CabinArea,Cabin,GothicCabinet, 5822,5836,14,
CabinArea,LowerCabin,PlantC2, 5836,5838,2,
CabinArea,Cabin,GothicCabinet, 5838,5838,0,
