frame,gazeStartPos,
75,"[4.379352,1.69958,3.982987]",
76,"[4.384774,1.717365,3.983024]",
77,"[4.415433,1.748358,3.983089]",
78,"[4.430304,1.759007,3.983112]",
79,"[4.466515,1.790659,3.983178]",
80,"[4.473995,1.797242,3.983192]",
81,"[4.485612,1.80705,3.983212]",
82,"[4.492636,1.810816,3.98322]",
83,"[4.49786,1.813573,3.983226]",
84,"[4.505702,1.817988,3.983235]",
85,"[4.508358,1.819673,3.983239]",
86,"[4.513496,1.823894,3.983248]",
87,"[4.515305,1.825624,3.983251]",
88,"[4.51813,1.828167,3.983256]",
89,"[4.518963,1.828938,3.983258]",
90,"[4.520405,1.830495,3.983261]",
91,"[4.520949,1.831103,3.983263]",
92,"[4.52135,1.831567,3.983263]",
93,"[4.521932,1.832255,3.983265]",
94,"[4.522118,1.832476,3.983265]",
95,"[4.522357,1.832793,3.983266]",
96,"[4.522332,1.832868,3.983266]",
97,"[4.522219,1.833047,3.983267]",
98,"[4.522142,1.83312,3.983267]",
99,"[4.52218,1.833193,3.983267]",
100,"[4.522223,1.833382,3.983267]",
101,"[4.522469,1.83395,3.983268]",
102,"[4.523008,1.835081,3.983271]",
103,"[4.523287,1.835677,3.983272]",
104,"[4.523758,1.836648,3.983274]",
105,"[4.523973,1.836997,3.983275]",
106,"[4.524697,1.837888,3.983277]",
107,"[4.583762,1.839662,3.98328]",
108,"[4.610344,1.840194,3.983282]",
109,"[4.6392,1.840036,3.983281]",
110,"[4.64867,1.839721,3.983281]",
111,"[4.660646,1.839066,3.983279]",
112,"[4.664987,1.838758,3.983279]",
113,"[4.669834,1.838452,3.983278]",
114,"[4.672222,1.838479,3.983278]",
115,"[4.674075,1.838501,3.983278]",
116,"[4.678508,1.838865,3.983279]",
117,"[4.680768,1.83906,3.983279]",
118,"[4.688074,1.840184,3.983282]",
119,"[4.691718,1.840133,3.983281]",
120,"[4.698546,1.839624,3.98328]",
121,"[4.700233,1.839556,3.98328]",
122,"[4.703768,1.839311,3.98328]",
123,"[4.705609,1.839213,3.983279]",
124,"[4.706948,1.839399,3.98328]",
125,"[4.70991,1.839539,3.98328]",
126,"[4.711424,1.839737,3.983281]",
127,"[4.715195,1.840203,3.983282]",
128,"[4.717672,1.840468,3.983282]",
129,"[4.724265,1.842229,3.983286]",
130,"[4.728443,1.843781,3.983289]",
131,"[4.762156,1.847636,3.983297]",
132,"[4.800668,1.850829,3.983304]",
133,"[4.814725,1.851334,3.983305]",
134,"[4.836066,1.850634,3.983304]",
135,"[4.845766,1.849863,3.983302]",
136,"[4.858258,1.848587,3.983299]",
137,"[4.865625,1.848059,3.983298]",
138,"[4.869767,1.847208,3.983296]",
139,"[4.878164,1.845688,3.983293]",
140,"[4.879907,1.845346,3.983292]",
141,"[4.885438,1.844454,3.98329]",
142,"[4.890264,1.843828,3.983289]",
143,"[4.901839,1.843442,3.983288]",
144,"[4.903103,1.84343,3.983288]",
145,"[4.883848,1.843839,3.983289]",
146,"[4.873965,1.844131,3.98329]",
147,"[4.869141,1.844251,3.98329]",
148,"[4.810119,1.841663,3.983285]",
149,"[4.791562,1.841252,3.983284]",
150,"[4.777413,1.840564,3.983282]",
151,"[4.770694,1.839817,3.983281]",
152,"[4.762058,1.838844,3.983279]",
153,"[4.759403,1.838401,3.983278]",
154,"[4.758487,1.838169,3.983277]",
155,"[4.754384,1.83757,3.983276]",
156,"[4.75219,1.836806,3.983274]",
157,"[4.744819,1.835011,3.983271]",
158,"[4.743458,1.83441,3.983269]",
159,"[4.738076,1.833697,3.983268]",
160,"[4.737222,1.833474,3.983268]",
161,"[4.736888,1.83331,3.983267]",
162,"[4.742384,1.832334,3.983265]",
163,"[4.747336,1.831506,3.983263]",
164,"[4.756557,1.829664,3.983259]",
165,"[4.759259,1.829367,3.983259]",
166,"[4.763704,1.828853,3.983258]",
167,"[4.763995,1.828969,3.983258]",
168,"[4.764282,1.82919,3.983258]",
169,"[4.764282,1.829458,3.983259]",
170,"[4.764166,1.829756,3.98326]",
171,"[4.763776,1.830156,3.983261]",
172,"[4.763007,1.830553,3.983261]",
173,"[4.761245,1.831219,3.983263]",
174,"[4.760157,1.831506,3.983263]",
175,"[4.757753,1.83202,3.983264]",
176,"[4.756555,1.832269,3.983265]",
177,"[4.755176,1.832123,3.983265]",
178,"[4.752237,1.831834,3.983264]",
179,"[4.750064,1.831674,3.983264]",
180,"[4.545926,1.864745,3.983333]",
181,"[4.515926,1.869781,3.983344]",
182,"[4.418362,1.891414,3.983389]",
183,"[4.402377,1.894648,3.983396]",
184,"[4.382743,1.898094,3.983403]",
185,"[4.377369,1.898877,3.983404]",
186,"[4.372649,1.899504,3.983406]",
187,"[4.367028,1.900187,3.983407]",
188,"[4.365513,1.90044,3.983408]",
189,"[4.362507,1.901064,3.983409]",
190,"[4.360844,1.901421,3.98341]",
191,"[4.357716,1.902083,3.983411]",
192,"[4.356514,1.902409,3.983412]",
193,"[4.355214,1.902919,3.983413]",
194,"[4.355239,1.903132,3.983413]",
195,"[4.355257,1.90337,3.983414]",
196,"[4.355236,1.901653,3.98341]",
197,"[4.353294,1.899993,3.983407]",
198,"[4.349699,1.897308,3.983401]",
199,"[4.347569,1.895691,3.983398]",
200,"[4.345205,1.893438,3.983393]",
201,"[4.340254,1.886853,3.983379]",
202,"[4.338709,1.884344,3.983374]",
203,"[4.335985,1.881375,3.983368]",
204,"[4.335655,1.880521,3.983366]",
205,"[4.334841,1.878154,3.983361]",
206,"[4.334319,1.876688,3.983358]",
207,"[4.330146,1.856852,3.983316]",
208,"[4.328506,1.850051,3.983302]",
209,"[4.318793,1.703032,3.982994]",
210,"[4.314404,1.659722,3.982903]",
211,"[4.312628,1.649387,3.982882]",
212,"[4.310312,1.63537,3.982853]",
213,"[4.309515,1.629979,3.982841]",
214,"[4.307436,1.62241,3.982826]",
215,"[4.307261,1.621792,3.982824]",
216,"[4.306931,1.620983,3.982822]",
217,"[4.306279,1.619862,3.98282]",
218,"[4.306012,1.619564,3.98282]",
219,"[4.305704,1.619251,3.982819]",
220,"[4.305492,1.619071,3.982818]",
221,"[4.3055,1.61883,3.982818]",
222,"[4.305613,1.618707,3.982818]",
223,"[4.305688,1.618631,3.982818]",
224,"[4.306131,1.618648,3.982818]",
225,"[4.306282,1.618705,3.982818]",
226,"[4.30851,1.66261,3.98291]",
227,"[4.309175,1.802116,3.983202]",
228,"[4.308901,1.848999,3.9833]",
229,"[4.308628,1.860744,3.983325]",
230,"[4.308219,1.873041,3.98335]",
231,"[4.308078,1.876709,3.983358]",
232,"[4.307878,1.879561,3.983364]",
233,"[4.307595,1.88275,3.983371]",
234,"[4.307416,1.883864,3.983373]",
235,"[4.307023,1.885674,3.983377]",
236,"[4.306822,1.886449,3.983378]",
237,"[4.306421,1.88761,3.983381]",
238,"[4.306253,1.888002,3.983382]",
239,"[4.306002,1.88854,3.983383]",
240,"[4.410548,1.878735,3.983362]",
241,"[4.438657,1.876085,3.983357]",
242,"[4.502976,1.870175,3.983344]",
243,"[4.527774,1.867795,3.983339]",
244,"[4.549637,1.865817,3.983335]",
245,"[4.555835,1.865438,3.983335]",
246,"[4.563901,1.865171,3.983334]",
247,"[4.567653,1.865353,3.983334]",
248,"[4.570486,1.865474,3.983335]",
249,"[4.573833,1.865574,3.983335]",
250,"[4.575104,1.865588,3.983335]",
251,"[4.577807,1.865587,3.983335]",
252,"[4.579295,1.865592,3.983335]",
253,"[4.5817,1.865462,3.983335]",
254,"[4.582807,1.864907,3.983333]",
255,"[4.583848,1.864321,3.983332]",
256,"[4.585748,1.862799,3.983329]",
257,"[4.653829,1.855019,3.983313]",
258,"[4.695237,1.850329,3.983303]",
259,"[4.727813,1.846873,3.983295]",
260,"[4.756533,1.843797,3.983289]",
261,"[4.765692,1.842762,3.983287]",
262,"[4.778812,1.841109,3.983284]",
263,"[4.783722,1.840293,3.983282]",
264,"[4.787934,1.839455,3.98328]",
265,"[4.793851,1.837716,3.983276]",
266,"[4.795886,1.83681,3.983274]",
267,"[4.798918,1.835093,3.983271]",
268,"[4.8001,1.834269,3.983269]",
269,"[4.801375,1.833464,3.983268]",
270,"[4.802063,1.833005,3.983267]",
271,"[4.802679,1.832541,3.983266]",
272,"[4.80372,1.832203,3.983265]",
273,"[4.804316,1.832242,3.983265]",
274,"[4.805147,1.831905,3.983264]",
275,"[4.805546,1.831741,3.983264]",
276,"[4.767054,1.823705,3.983247]",
277,"[4.727011,1.816536,3.983232]",
278,"[4.696325,1.810933,3.98322]",
279,"[4.686071,1.808543,3.983215]",
280,"[4.679288,1.806753,3.983212]",
281,"[4.673007,1.804497,3.983207]",
282,"[4.671168,1.803548,3.983205]",
283,"[4.668567,1.801853,3.983201]",
284,"[4.667632,1.801044,3.9832]",
285,"[4.68227,1.797267,3.983192]",
286,"[4.694554,1.795022,3.983187]",
287,"[4.702775,1.793545,3.983184]",
288,"[4.916245,1.773877,3.983143]",
289,"[4.941113,1.770777,3.983136]",
290,"[4.970089,1.767106,3.983129]",
291,"[4.981579,1.765575,3.983125]",
292,"[4.997881,1.763484,3.983121]",
293,"[5.00576,1.762439,3.983119]",
294,"[5.01342,1.761367,3.983116]",
295,"[5.023806,1.758938,3.983111]",
296,"[5.028275,1.757653,3.983109]",
297,"[5.03933,1.755587,3.983104]",
298,"[5.046378,1.754778,3.983103]",
299,"[5.060831,1.752907,3.983099]",
300,"[5.069658,1.751719,3.983096]",
301,"[5.077229,1.750116,3.983093]",
302,"[5.087942,1.747577,3.983088]",
303,"[5.093447,1.74613,3.983085]",
304,"[5.108311,1.743563,3.983079]",
305,"[5.117955,1.742318,3.983077]",
306,"[5.143929,1.741233,3.983074]",
307,"[5.166131,1.742329,3.983077]",
308,"[5.208884,1.743326,3.983079]",
309,"[5.24817,1.745088,3.983082]",
310,"[5.280384,1.745836,3.983084]",
311,"[5.348944,1.744569,3.983081]",
312,"[5.395122,1.743014,3.983078]",
313,"[5.444214,1.745203,3.983083]",
314,"[5.458945,1.745644,3.983083]",
315,"[5.488808,1.745978,3.983084]",
316,"[5.501025,1.745715,3.983084]",
317,"[5.521448,1.744673,3.983082]",
318,"[5.525285,1.744234,3.983081]",
319,"[5.522046,1.743174,3.983078]",
320,"[5.506232,1.740199,3.983072]",
321,"[5.499327,1.738736,3.983069]",
322,"[5.472496,1.736696,3.983065]",
323,"[5.459984,1.735673,3.983063]",
324,"[5.400316,1.733169,3.983057]",
325,"[5.38907,1.732208,3.983055]",
326,"[5.370743,1.731385,3.983054]",
327,"[5.338848,1.727494,3.983046]",
328,"[5.326719,1.725074,3.983041]",
329,"[5.318305,1.723037,3.983036]",
330,"[5.317117,1.7227,3.983036]",
331,"[5.318313,1.722052,3.983034]",
332,"[5.330987,1.723043,3.983036]",
333,"[5.350927,1.724418,3.983039]",
334,"[5.358902,1.724903,3.98304]",
335,"[5.365804,1.725277,3.983041]",
336,"[5.374718,1.725862,3.983042]",
337,"[5.379279,1.726197,3.983043]",
338,"[5.382792,1.726654,3.983044]",
339,"[5.383666,1.726688,3.983044]",
340,"[5.38473,1.726583,3.983044]",
341,"[5.385062,1.726516,3.983043]",
342,"[5.385657,1.726408,3.983043]",
343,"[5.387317,1.726015,3.983042]",
344,"[5.387962,1.725884,3.983042]",
345,"[5.389142,1.725677,3.983042]",
346,"[5.388818,1.725846,3.983042]",
347,"[5.387769,1.726774,3.983044]",
348,"[5.387056,1.727482,3.983046]",
349,"[5.386473,1.728073,3.983047]",
350,"[5.385697,1.728744,3.983048]",
351,"[5.384972,1.728839,3.983048]",
352,"[5.38321,1.728818,3.983048]",
353,"[5.382308,1.72872,3.983048]",
354,"[5.379998,1.728366,3.983047]",
355,"[5.378419,1.728068,3.983047]",
356,"[5.374448,1.727468,3.983046]",
357,"[5.260933,1.743272,3.983078]",
358,"[5.210654,1.750294,3.983093]",
359,"[4.942504,1.787578,3.983171]",
360,"[4.899916,1.793172,3.983183]",
361,"[4.858991,1.797377,3.983192]",
362,"[4.847138,1.79808,3.983193]",
363,"[4.829667,1.799274,3.983196]",
364,"[4.825675,1.799233,3.983196]",
365,"[4.820791,1.799237,3.983196]",
366,"[4.816324,1.799326,3.983196]",
367,"[4.812974,1.799246,3.983196]",
368,"[4.805296,1.800467,3.983198]",
369,"[4.732101,1.814734,3.983228]",
370,"[4.683375,1.823312,3.983246]",
371,"[4.670545,1.825132,3.98325]",
372,"[4.655506,1.827123,3.983254]",
373,"[4.650996,1.82767,3.983255]",
374,"[4.648707,1.827869,3.983256]",
375,"[4.64335,1.828115,3.983256]",
376,"[4.64021,1.828139,3.983256]",
377,"[4.63671,1.828538,3.983257]",
378,"[4.635964,1.828885,3.983258]",
379,"[4.635995,1.829671,3.983259]",
380,"[4.635906,1.830197,3.983261]",
381,"[4.636176,1.831577,3.983263]",
382,"[4.636752,1.833663,3.983268]",
383,"[4.637101,1.834397,3.983269]",
384,"[4.637885,1.835912,3.983273]",
385,"[4.638323,1.836654,3.983274]",
386,"[4.639519,1.838144,3.983277]",
387,"[4.639826,1.838825,3.983279]",
388,"[4.678962,1.845693,3.983293]",
389,"[4.68912,1.847427,3.983297]",
390,"[4.695914,1.848739,3.983299]",
391,"[4.703089,1.850942,3.983304]",
392,"[4.70559,1.851977,3.983306]",
393,"[4.709371,1.853299,3.983309]",
394,"[4.712046,1.853967,3.98331]",
395,"[4.715322,1.854859,3.983312]",
396,"[4.716511,1.855187,3.983313]",
397,"[4.717385,1.855424,3.983314]",
398,"[4.695969,1.844784,3.983291]",
399,"[4.682678,1.838483,3.983278]",
400,"[4.666661,1.831113,3.983263]",
401,"[4.661,1.828202,3.983257]",
402,"[4.653924,1.824158,3.983248]",
403,"[4.651454,1.822418,3.983244]",
404,"[4.647584,1.819183,3.983238]",
405,"[4.646051,1.817874,3.983235]",
406,"[4.644855,1.816975,3.983233]",
407,"[4.64286,1.815474,3.98323]",
408,"[4.641922,1.81475,3.983228]",
409,"[4.640935,1.813857,3.983226]",
410,"[4.640757,1.81356,3.983226]",
411,"[4.640888,1.813151,3.983225]",
412,"[4.640993,1.812888,3.983224]",
413,"[4.64108,1.812745,3.983224]",
414,"[4.641133,1.812498,3.983224]",
415,"[4.641171,1.812332,3.983223]",
416,"[4.641148,1.812048,3.983223]",
417,"[4.64113,1.811956,3.983222]",
418,"[4.627576,1.808892,3.983216]",
419,"[4.621232,1.807907,3.983214]",
420,"[4.61166,1.806538,3.983211]",
421,"[4.607815,1.805729,3.983209]",
422,"[4.604412,1.8051,3.983208]",
423,"[4.598234,1.804275,3.983206]",
424,"[4.595778,1.803801,3.983205]",
425,"[4.592404,1.80321,3.983204]",
426,"[4.591651,1.802789,3.983203]",
427,"[4.590077,1.80142,3.9832]",
428,"[4.589485,1.800885,3.983199]",
429,"[4.588972,1.800495,3.983198]",
430,"[4.608001,1.802916,3.983203]",
431,"[4.614427,1.803676,3.983205]",
432,"[4.622151,1.804784,3.983207]",
433,"[4.624655,1.805352,3.983209]",
434,"[4.627166,1.805947,3.98321]",
435,"[4.628464,1.805817,3.98321]",
436,"[4.629603,1.805543,3.983209]",
437,"[4.632455,1.804313,3.983207]",
438,"[4.634372,1.803196,3.983204]",
439,"[4.825971,1.75296,3.983099]",
440,"[4.909918,1.739674,3.983071]",
441,"[4.961484,1.730722,3.983052]",
442,"[4.97851,1.728997,3.983049]",
443,"[4.997676,1.726802,3.983044]",
444,"[5.00456,1.726508,3.983043]",
445,"[5.009966,1.726308,3.983043]",
446,"[5.019715,1.72675,3.983044]",
447,"[5.023287,1.726932,3.983044]",
448,"[5.027364,1.727503,3.983046]",
449,"[5.028163,1.727589,3.983046]",
450,"[4.878834,1.736646,3.983065]",
451,"[4.842585,1.738674,3.983069]",
452,"[4.80914,1.740309,3.983072]",
453,"[4.789677,1.743169,3.983078]",
454,"[4.778504,1.745229,3.983083]",
455,"[4.763161,1.748628,3.98309]",
456,"[4.758675,1.750085,3.983093]",
457,"[4.753187,1.753281,3.983099]",
458,"[4.751213,1.755122,3.983103]",
459,"[4.749562,1.757878,3.983109]",
460,"[4.749503,1.759004,3.983112]",
461,"[4.749954,1.760149,3.983114]",
462,"[4.765472,1.760059,3.983114]",
463,"[4.778698,1.758966,3.983111]",
464,"[4.949131,1.745961,3.983084]",
465,"[4.983437,1.741775,3.983075]",
466,"[5.018857,1.736006,3.983063]",
467,"[5.033685,1.732821,3.983057]",
468,"[5.039645,1.72906,3.983049]",
469,"[5.041113,1.726676,3.983044]",
470,"[5.043551,1.724198,3.983039]",
471,"[5.047334,1.722941,3.983036]",
472,"[5.050636,1.722543,3.983035]",
473,"[5.06481,1.721296,3.983032]",
474,"[5.069333,1.722364,3.983035]",
475,"[5.083804,1.724543,3.983039]",
476,"[5.094813,1.725755,3.983042]",
477,"[5.108081,1.727507,3.983046]",
478,"[5.145047,1.730615,3.983052]",
479,"[5.166095,1.731607,3.983054]",
480,"[5.95,1.753274,3.482553]",
481,"[5.95,1.755756,3.443918]",
482,"[5.531101,1.769387,2.978513]",
483,"[5.845549,1.75143,2.975414]",
484,"[5.95,1.747437,2.920841]",
485,"[5.95,1.750711,2.903472]",
486,"[5.95,1.754978,2.879539]",
487,"[5.95,1.763983,2.823292]",
488,"[5.95,1.766486,2.81617]",
489,"[5.95,1.768698,2.811853]",
490,"[5.95,1.769823,2.812149]",
491,"[5.95,1.776977,2.801259]",
492,"[5.95,1.779766,2.799774]",
493,"[5.95,1.784269,2.79407]",
494,"[5.95,1.785949,2.794656]",
495,"[5.95,1.787089,2.792204]",
496,"[5.95,1.78819,2.776887]",
497,"[5.95,1.770112,2.708564]",
498,"[5.95,1.75452,2.641798]",
499,"[5.95,1.749092,2.617437]",
500,"[5.95,1.743588,2.593489]",
501,"[5.95,1.73442,2.578029]",
502,"[5.95,1.73284,2.577032]",
503,"[5.95,1.730698,2.566754]",
504,"[5.95,1.72948,2.564991]",
505,"[5.95,1.72722,2.560974]",
506,"[5.95,1.725945,2.559323]",
507,"[5.845745,1.730389,2.561481]",
508,"[5.78095,1.733556,2.559219]",
509,"[5.559169,1.804909,2.536415]",
510,"[5.565081,1.836968,2.491561]",
511,"[5.565746,1.846369,2.472491]",
512,"[5.566948,1.856211,2.438077]",
513,"[5.567066,1.857595,2.434709]",
514,"[5.567232,1.859877,2.432138]",
515,"[5.567438,1.860752,2.432923]",
516,"[5.567602,1.861336,2.432686]",
517,"[5.568858,1.863309,2.430783]",
518,"[5.797884,1.866679,2.364632]",
519,"[5.700336,1.868831,2.380038]",
520,"[5.584691,1.869046,2.402322]",
521,"[5.569844,1.848333,2.355139]",
522,"[5.570526,1.842852,2.335609]",
523,"[5.827235,1.705135,2.114274]",
524,"[5.776789,1.690725,2.112512]",
525,"[5.742674,1.682298,2.11132]",
526,"[5.733473,1.673657,2.110999]",
527,"[5.737956,1.669405,2.111156]",
528,"[5.739576,1.663346,2.111212]",
529,"[5.748155,1.660427,2.111512]",
530,"[5.760197,1.657444,2.111933]",
531,"[5.764141,1.656684,2.11207]",
532,"[5.779216,1.655088,2.112597]",
533,"[5.794505,1.651976,2.113131]",
534,"[5.804922,1.787391,2.113494]",
535,"[5.576952,1.869336,2.225082]",
536,"[5.576972,1.887252,2.225547]",
537,"[5.577085,1.909882,2.228111]",
538,"[5.577154,1.918949,2.229709]",
539,"[5.57723,1.931292,2.231436]",
540,"[5.57737,1.93796,2.234637]",
541,"[5.577466,1.943211,2.236862]",
542,"[5.577612,1.950603,2.240193]",
543,"[5.577689,1.953974,2.241959]",
544,"[5.578095,1.959396,2.251255]",
545,"[5.578286,1.961947,2.255636]",
546,"[5.578607,1.964489,2.262979]",
547,"[5.578757,1.964763,2.266417]",
548,"[5.579111,1.964132,2.274523]",
549,"[5.579323,1.96347,2.279381]",
550,"[5.579523,1.962996,2.283964]",
551,"[5.579921,1.96303,2.293085]",
552,"[5.580077,1.963246,2.296649]",
553,"[5.580431,1.963788,2.30476]",
554,"[5.58062,1.964294,2.309077]",
555,"[5.580894,1.964922,2.315351]",
556,"[5.581034,1.965104,2.318571]",
557,"[5.581184,1.965627,2.322001]",
558,"[5.581876,1.967976,2.337853]",
559,"[5.582632,1.972135,2.355158]",
560,"[5.559195,1.990086,2.547261]",
561,"[5.608872,2.002989,2.602464]",
562,"[5.608872,2.012477,2.676669]",
563,"[5.95,2.095327,3.288569]",
564,"[5.949999,2.098466,3.643305]",
565,"[5.950001,2.067747,4.175406]",
566,"[5.55733,2.00878,3.955385]",
567,"[5.187941,1.928208,3.983466]",
568,"[5.066469,1.914813,3.983438]",
569,"[4.855366,1.886376,3.983378]",
570,"[4.764109,1.880545,3.983366]",
571,"[4.658955,1.875357,3.983355]",
572,"[4.660246,1.87539,3.983355]",
573,"[4.642766,1.87336,3.983351]",
574,"[4.572118,1.867214,3.983338]",
575,"[4.51307,1.865065,3.983334]",
576,"[4.486466,1.864295,3.983332]",
577,"[4.454049,1.863409,3.98333]",
578,"[4.382905,1.856853,3.983316]",
579,"[4.36581,1.852648,3.983308]",
580,"[4.346505,1.847056,3.983296]",
581,"[4.355452,1.840545,3.983282]",
582,"[4.35512,1.838375,3.983278]",
583,"[4.352068,1.833185,3.983267]",
584,"[4.378804,1.830152,3.983261]",
585,"[4.429646,1.828094,3.983256]",
586,"[4.441701,1.827753,3.983256]",
587,"[4.447258,1.827675,3.983255]",
588,"[4.450231,1.831609,3.983263]",
589,"[4.449715,1.834096,3.983269]",
590,"[4.405068,1.84568,3.983293]",
591,"[4.384336,1.850217,3.983303]",
592,"[4.36172,1.854708,3.983312]",
593,"[4.354002,1.855808,3.983314]",
594,"[4.351539,1.855641,3.983314]",
595,"[4.35067,1.855469,3.983314]",
596,"[4.350897,1.855197,3.983313]",
597,"[4.352748,1.854869,3.983312]",
598,"[4.354107,1.854712,3.983312]",
599,"[4.355944,1.854506,3.983312]",
600,"[4.356549,1.854188,3.983311]",
601,"[4.327424,1.853027,3.983309]",
602,"[4.321567,1.852239,3.983307]",
603,"[4.317585,1.851426,3.983305]",
604,"[4.314116,1.849922,3.983302]",
605,"[4.313436,1.849317,3.983301]",
606,"[4.313227,1.848459,3.983299]",
607,"[4.313417,1.847943,3.983298]",
608,"[4.314344,1.84676,3.983295]",
609,"[4.315264,1.846009,3.983294]",
610,"[4.317196,1.845318,3.983292]",
611,"[4.317353,1.845735,3.983293]",
612,"[4.317623,1.846061,3.983294]",
613,"[4.313979,1.879274,3.983363]",
614,"[4.314093,1.887123,3.98338]",
615,"[4.314821,1.89544,3.983397]",
616,"[4.315255,1.898036,3.983403]",
617,"[4.316468,1.902684,3.983413]",
618,"[4.317271,1.905192,3.983418]",
619,"[4.317773,1.909129,3.983426]",
620,"[4.318707,1.910841,3.983429]",
621,"[4.318742,1.912065,3.983432]",
622,"[4.318942,1.914618,3.983438]",
623,"[4.31923,1.915517,3.983439]",
624,"[4.319227,1.916645,3.983442]",
625,"[4.319547,1.917061,3.983443]",
626,"[4.321156,1.918568,3.983446]",
627,"[4.328043,1.922593,3.983454]",
628,"[4.333654,1.925396,3.98346]",
629,"[4.349106,1.932659,3.983475]",
630,"[4.357642,1.936379,3.983483]",
631,"[4.36917,1.940575,3.983492]",
632,"[4.372341,1.941755,3.983494]",
633,"[4.380549,1.94342,3.983498]",
634,"[4.384085,1.945381,3.983502]",
635,"[4.388037,1.947196,3.983506]",
636,"[4.396194,1.951046,3.983514]",
637,"[4.407231,1.954304,3.983521]",
638,"[4.436928,1.96234,3.983537]",
639,"[4.462986,1.968979,3.983551]",
640,"[4.694584,1.99631,3.983608]",
641,"[4.743815,2.002676,3.983622]",
642,"[5.160267,2.004585,3.983626]",
643,"[5.219567,2.006577,3.98363]",
644,"[5.95,2.031287,4.16482]",
645,"[5.949999,2.01017,3.918825]",
646,"[5.95,1.97433,3.574759]",
647,"[5.95,1.888795,3.097934]",
648,"[5.531155,1.869698,2.976989]",
649,"[5.95,1.809809,2.591887]",
650,"[5.655198,1.80905,2.554828]",
651,"[5.95,1.779108,2.290436]",
652,"[5.618687,1.757349,2.106991]",
653,"[5.95,1.718382,1.729198]",
654,"[5.685,1.725797,1.66435]",
655,"[5.95,1.686155,1.221974]",
656,"[5.95,1.679944,1.183568]",
657,"[5.95,1.678811,1.205605]",
658,"[5.95,1.677623,1.204594]",
659,"[5.57798,1.714785,1.636101]",
660,"[5.577537,1.714738,1.648786]",
661,"[5.775478,1.696255,1.66751]",
662,"[5.780761,1.693788,1.667694]",
663,"[5.95,1.664824,1.71129]",
664,"[5.576479,1.711673,2.104524]",
665,"[5.615946,1.707536,2.106895]",
666,"[5.834542,1.697515,2.114529]",
