frame,plyr_pos,head_pos,l_hand_pos,r_hand_pos,l_hand_locpos,r_hand_locpos,plyr_rot,head_rot,l_hand_rot,r_hand_rot,l_hand_locrot,r_hand_locrot,camOffset,
0,"[4.753,0,2.206]","[4.173886,1.64705,2.730677]","[4.030305,0.9543109,2.83387]","[4.199739,1.6272,3.039409]","[-0.7226948,-0.6456891,0.6278697]","[-0.5532604,0.02719976,0.8334092]","[0,0,0,1]","[-0.2275635,-0.01041766,-0.01526805,0.9735878]","[0.329572,0.02430953,-0.2590782,0.9075626]","[-0.4606248,-0.02693119,0.1019664,0.8813072]","[0.329572,0.02430953,-0.2590782,0.9075626]","[-0.4606248,-0.02693119,0.1019664,0.8813072]",1.6,
1,"[4.753,0,2.206]","[4.174015,1.647205,2.730943]","[4.030099,0.953627,2.833066]","[4.200645,1.630282,3.040295]","[-0.7229002,-0.646373,0.6270654]","[-0.5523546,0.03028214,0.8342949]","[0,0,0,1]","[-0.227871,-0.0112042,-0.01504016,0.9735107]","[0.3310611,0.02408513,-0.2592838,0.9069677]","[-0.4601733,-0.02978091,0.09928426,0.8817575]","[0.3310611,0.02408513,-0.2592838,0.9069677]","[-0.4601733,-0.02978091,0.09928426,0.8817575]",
2,"[4.753,0,2.206]","[4.174295,1.647333,2.731418]","[4.030044,0.9533225,2.832785]","[4.200812,1.633507,3.041843]","[-0.7229562,-0.6466775,0.6267848]","[-0.5521877,0.03350715,0.8358431]","[0,0,0,1]","[-0.2286396,-0.01261824,-0.01462982,0.9733194]","[0.3317183,0.02354135,-0.2589793,0.9068288]","[-0.4607987,-0.02435252,0.09850892,0.8816845]","[0.3317183,0.02354135,-0.2589793,0.9068288]","[-0.4607987,-0.02435252,0.09850892,0.8816845]",
3,"[4.753,0,2.206]","[4.174606,1.647339,2.731682]","[4.02976,0.9526833,2.832255]","[4.201418,1.634882,3.042956]","[-0.7232394,-0.6473168,0.6262553]","[-0.5515816,0.03488199,0.8369564]","[0,0,0,1]","[-0.2291549,-0.01291362,-0.01455396,0.9731955]","[0.3332899,0.02206351,-0.258211,0.9065088]","[-0.4593626,-0.01897609,0.09788581,0.8826349]","[0.3332899,0.02206351,-0.258211,0.9065088]","[-0.4593626,-0.01897609,0.09788581,0.8826349]",
4,"[4.753,0,2.206]","[4.175213,1.646988,2.732354]","[4.028332,0.9506828,2.830574]","[4.201773,1.642076,3.046064]","[-0.7246674,-0.6493172,0.6245736]","[-0.5512267,0.04207572,0.8400644]","[0,0,0,1]","[-0.2288526,-0.01268876,-0.01524706,0.973259]","[0.3387734,0.01695465,-0.256245,0.9051429]","[-0.4602774,-0.01186736,0.09612678,0.8824758]","[0.3387734,0.01695465,-0.256245,0.9051429]","[-0.4602774,-0.01186736,0.09612678,0.8824758]",
5,"[4.753,0,2.206]","[4.175504,1.646935,2.732642]","[4.027836,0.9499634,2.82987]","[4.201911,1.643116,3.04641]","[-0.725164,-0.6500366,0.6238698]","[-0.5510887,0.04311637,0.8404095]","[0,0,0,1]","[-0.2279359,-0.01246956,-0.0155927,0.9734714]","[0.3406159,0.01560486,-0.2560765,0.9045231]","[-0.4611193,-0.01179506,0.09632518,0.8820155]","[0.3406159,0.01560486,-0.2560765,0.9045231]","[-0.4611193,-0.01179506,0.09632518,0.8820155]",
6,"[4.753,0,2.206]","[4.175852,1.647047,2.733126]","[4.026994,0.9484887,2.828021]","[4.201658,1.643588,3.046347]","[-0.7260056,-0.6515113,0.622021]","[-0.5513415,0.04358822,0.8403467]","[0,0,0,1]","[-0.2276123,-0.01228038,-0.01557397,0.9735498]","[0.343469,0.01454212,-0.25789,0.9029453]","[-0.4617016,-0.01788356,0.09814794,0.8814073]","[0.343469,0.01454212,-0.25789,0.9029453]","[-0.4617016,-0.01788356,0.09814794,0.8814073]",
7,"[4.753,0,2.206]","[4.175993,1.64712,2.733323]","[4.026736,0.9479933,2.827267]","[4.201088,1.646036,3.047477]","[-0.7262641,-0.6520067,0.6212673]","[-0.5519118,0.04603625,0.8414768]","[0,0,0,1]","[-0.2278615,-0.01233956,-0.01553691,0.9734914]","[0.3443868,0.01429136,-0.2587036,0.9023669]","[-0.4591722,-0.02170498,0.09890605,0.8825573]","[0.3443868,0.01429136,-0.2587036,0.9023669]","[-0.4591722,-0.02170498,0.09890605,0.8825573]",
8,"[4.753,0,2.206]","[4.176235,1.646921,2.733687]","[4.026136,0.9472864,2.825655]","[4.200622,1.650737,3.050166]","[-0.7268633,-0.6527137,0.619655]","[-0.5523781,0.05073656,0.8441658]","[0,0,0,1]","[-0.2280526,-0.0122606,-0.01575975,0.973444]","[0.346461,0.01376124,-0.259151,0.9014522]","[-0.453416,-0.02061912,0.09749391,0.8857108]","[0.346461,0.01376124,-0.259151,0.9014522]","[-0.453416,-0.02061912,0.09749391,0.8857108]",
9,"[4.753,0,2.206]","[4.176244,1.646841,2.733888]","[4.025972,0.9472547,2.825372]","[4.20083,1.652267,3.051043]","[-0.7270274,-0.6527453,0.6193714]","[-0.5521696,0.05226709,0.8450429]","[0,0,0,1]","[-0.2278749,-0.01219008,-0.01582085,0.9734856]","[0.346736,0.01356558,-0.2587923,0.9014525]","[-0.4537584,-0.01592766,0.09645356,0.8857462]","[0.346736,0.01356558,-0.2587923,0.9014525]","[-0.4537584,-0.01592766,0.09645356,0.8857462]",
10,"[4.753,0,2.206]","[4.176181,1.646755,2.734089]","[4.025708,0.9472453,2.824991]","[4.201448,1.657905,3.054015]","[-0.7272919,-0.6527547,0.6189911]","[-0.5515518,0.05790549,0.8480145]","[0,0,0,1]","[-0.2276099,-0.01235062,-0.01545713,0.9735514]","[0.3470702,0.01317958,-0.2580124,0.9015532]","[-0.4546491,-0.003925545,0.09334076,0.8857574]","[0.3470702,0.01317958,-0.2580124,0.9015532]","[-0.4546491,-0.003925545,0.09334076,0.8857574]",
