AreaName,ParentName,GazeObject,startKeyframe,endKeyframe,duration,
CabinArea,Cabin,GothicCabinet, 267,284,17,
CabinArea,CabinetDoors,GothicCabinetDoor3, 284,293,9,
CabinArea,Cabin,GothicCabinet, 293,294,1,
CabinArea,Cabin,GothicCabinet, 380,382,2,
CabinArea,CabinetDoors,GothicCabinetDoor3, 382,384,2,
CabinArea,Cabin,GothicCabinet, 384,386,2,
CabinArea,LoungeChair,LoungeChair, 386,388,2,
CabinArea,LoungeChair,SmallCabinetDrawer1, 388,391,3,
CabinArea,LoungeChair,OpenBook, 391,393,2,
CabinArea,LoungeChair,SmallCabinetDrawer1, 393,421,28,
CabinArea,LoungeChair,OpenBook, 421,432,11,
CabinArea,LoungeChair,SmallCabinetDrawer1, 432,436,4,
CabinArea,LoungeChair,LoungeChair, 436,439,3,
CabinArea,Cabin,GothicCabinet, 440,441,1,
CabinArea,LowerCabin,PlantC2, 441,442,1,
CabinArea,CabinetDoors,GothicCabinetDoor3, 442,447,5,
CabinArea,CabinetDoors,GothicCabinetDoor4, 447,459,12,
CabinArea,Cabin,GothicCabinet, 459,460,1,
BookShelfArea,ChairGroup,PlantC1, 460,473,13,
BookShelfArea,RedOfficeChair,RedOfficeChair, 473,480,7,
BookShelfArea,Bookshelf,WoodenShelf, 481,483,2,
BookShelfArea,ShelfSlot4,Books12, 483,495,12,
BookShelfArea,Bookshelf,WoodenShelf, 499,499,0,
BookShelfArea,ShelfSlot7,Cup1, 499,508,9,
BookShelfArea,Bookshelf,WoodenShelf, 508,517,9,
BookShelfArea,ShelfSlot8,Books14, 517,551,34,
BookShelfArea,Bookshelf,WoodenShelf, 551,568,17,
BookShelfArea,ShelfSlot8,Books14, 568,596,28,
BookShelfArea,Bookshelf,WoodenShelf, 596,639,43,
BookShelfArea,ShelfSlot8,Books14, 639,648,9,
BookShelfArea,Bookshelf,WoodenShelf, 648,648,0,
BookShelfArea,ShelfSlot8,Book9, 648,655,7,
BookShelfArea,Bookshelf,WoodenShelf, 655,657,2,
BookShelfArea,ShelfSlot8,Book9, 684,689,5,
BookShelfArea,Bookshelf,WoodenShelf, 689,690,1,
BookShelfArea,Bookshelf,WoodenShelf, 696,698,2,
BookShelfArea,ShelfSlot5,book3, 698,769,71,
BookShelfArea,ShelfSlot5,book6, 769,781,12,
BookShelfArea,ShelfSlot5,book11, 781,782,1,
BookShelfArea,ShelfSlot5,book7, 782,783,1,
BookShelfArea,ShelfSlot5,book6, 783,792,9,
BookShelfArea,ShelfSlot5,book11, 792,799,7,
BookShelfArea,ShelfSlot5,book6, 799,829,30,
