frame,plyr_pos,head_pos,l_hand_pos,r_hand_pos,l_hand_locpos,r_hand_locpos,plyr_rot,head_rot,l_hand_rot,r_hand_rot,l_hand_locrot,r_hand_locrot,camOffset,
0,"[4.753786,0,2.206952]","[4.650665,1.609585,2.476434]","[4.304969,1.732913,2.782697]","[4.745692,1.245463,2.657514]","[-0.4488166,0.1329128,0.5757449]","[-0.008094046,-0.3545374,0.4505618]","[0,0,0,1]","[-0.03571771,-0.2145091,0.02258855,0.9758072]","[0.1299103,0.2266355,0.05170234,-0.9638914]","[0.03815943,-0.07784908,0.02332474,0.9959615]","[0.1299103,0.2266355,0.05170234,-0.9638914]","[0.03815943,-0.07784908,0.02332474,0.9959615]",1.6,
1,"[4.753786,0,2.206952]","[4.65075,1.609567,2.476295]","[4.305037,1.732706,2.782577]","[4.745465,1.245621,2.6574]","[-0.4487491,0.1327056,0.5756248]","[-0.008321383,-0.3543787,0.4504482]","[0,0,0,1]","[-0.03578745,-0.2146925,0.02349523,0.975743]","[0.1280111,0.2116749,0.04101786,-0.9680519]","[0.03785905,-0.07891338,0.02320979,0.9958919]","[0.1280111,0.2116749,0.04101786,-0.9680519]","[0.03785905,-0.07891338,0.02320979,0.9958919]",
2,"[4.753786,0,2.206952]","[4.650685,1.609658,2.476096]","[4.304117,1.733585,2.781961]","[4.745399,1.245673,2.657342]","[-0.4496688,0.1335855,0.5750097]","[-0.008387766,-0.3543266,0.4503905]","[0,0,0,1]","[-0.0363146,-0.2150433,0.0238354,0.9756381]","[0.1305336,0.2106487,0.0278417,-0.9684075]","[0.03783746,-0.07940409,0.02304975,0.9958575]","[0.1305336,0.2106487,0.0278417,-0.9684075]","[0.03783746,-0.07940409,0.02304975,0.9958575]",
3,"[4.753786,0,2.206952]","[4.650648,1.60975,2.475987]","[4.303792,1.733613,2.781683]","[4.745379,1.24576,2.657339]","[-0.4499936,0.1336135,0.5747312]","[-0.008407048,-0.3542399,0.4503867]","[0,0,0,1]","[-0.03670563,-0.2152813,0.02317803,0.9755867]","[0.131128,0.2126445,0.02697686,-0.9679153]","[0.03791751,-0.07980237,0.02281909,0.9958279]","[0.131128,0.2126445,0.02697686,-0.9679153]","[0.03791751,-0.07980237,0.02281909,0.9958279]",
4,"[4.753786,0,2.206952]","[4.650573,1.609859,2.475758]","[4.303597,1.733801,2.781206]","[4.745358,1.245857,2.657352]","[-0.4501893,0.1338011,0.5742543]","[-0.008427861,-0.3541427,0.4504005]","[0,0,0,1]","[-0.03713236,-0.2159326,0.0222808,0.9754475]","[0.1333069,0.2153275,0.0295705,-0.9669483]","[0.03797562,-0.08021972,0.02251348,0.9957991]","[0.1333069,0.2153275,0.0295705,-0.9669483]","[0.03797562,-0.08021972,0.02251348,0.9957991]",
5,"[4.753786,0,2.206952]","[4.650621,1.609907,2.475669]","[4.303749,1.733962,2.780706]","[4.745327,1.245854,2.657415]","[-0.4500375,0.1339621,0.573754]","[-0.008459305,-0.3541456,0.4504632]","[0,0,0,1]","[-0.0375322,-0.2163222,0.02271948,0.9753358]","[0.1335983,0.2138422,0.03158564,-0.9671739]","[0.03790626,-0.08029675,0.02253892,0.995795]","[0.1335983,0.2138422,0.03158564,-0.9671739]","[0.03790626,-0.08029675,0.02253892,0.995795]",
6,"[4.753786,0,2.206952]","[4.650678,1.609893,2.475444]","[4.303809,1.734126,2.780251]","[4.745296,1.245826,2.657503]","[-0.4499767,0.1341259,0.5732992]","[-0.008490452,-0.354174,0.4505511]","[0,0,0,1]","[-0.03751011,-0.2168107,0.02261964,0.9752305]","[0.1327691,0.2108884,0.0292854,-0.9680087]","[0.03787862,-0.08011338,0.0229167,0.9958021]","[0.1327691,0.2108884,0.0292854,-0.9680087]","[0.03787862,-0.08011338,0.0229167,0.9958021]",
7,"[4.753786,0,2.206952]","[4.650718,1.609829,2.475272]","[4.30374,1.734309,2.779602]","[4.74528,1.245827,2.657578]","[-0.4500466,0.1343087,0.5726497]","[-0.008506002,-0.354173,0.4506264]","[0,0,0,1]","[-0.03715574,-0.2171237,0.0225111,0.9751769]","[0.1323865,0.2089831,0.02708667,-0.9685382]","[0.03792242,-0.0799511,0.02298809,0.9958119]","[0.1323865,0.2089831,0.02708667,-0.9685382]","[0.03792242,-0.0799511,0.02298809,0.9958119]",
8,"[4.753786,0,2.206952]","[4.650753,1.609756,2.475089]","[4.303684,1.734493,2.779221]","[4.745245,1.2458,2.657638]","[-0.4501023,0.1344925,0.5722687]","[-0.008540967,-0.3541997,0.4506865]","[0,0,0,1]","[-0.03699816,-0.2174244,0.02247314,0.9751168]","[0.132318,0.2082947,0.02511755,-0.9687489]","[0.03812401,-0.07995312,0.02276213,0.9958092]","[0.132318,0.2082947,0.02511755,-0.9687489]","[0.03812401,-0.07995312,0.02276213,0.9958092]",
9,"[4.753786,0,2.206952]","[4.650887,1.609796,2.474833]","[4.303656,1.734709,2.778884]","[4.745104,1.245716,2.657618]","[-0.4501301,0.1347086,0.571932]","[-0.008681942,-0.3542836,0.4506665]","[0,0,0,1]","[-0.03750494,-0.2179659,0.0229583,0.9749652]","[0.1326308,0.2099421,0.0245317,-0.9683654]","[0.03832161,-0.08039495,0.02261713,0.9957694]","[0.1326308,0.2099421,0.0245317,-0.9683654]","[0.03832161,-0.08039495,0.02261713,0.9957694]",
10,"[4.753786,0,2.206952]","[4.650976,1.609804,2.474736]","[4.303712,1.734689,2.778875]","[4.74505,1.245672,2.657536]","[-0.4500744,0.1346894,0.5719236]","[-0.008736111,-0.3543278,0.4505838]","[0,0,0,1]","[-0.03761355,-0.2180712,0.0229592,0.9749375]","[0.1325089,0.2106561,0.02523783,-0.9682089]","[0.03819134,-0.08065942,0.02273476,0.9957503]","[0.1325089,0.2106561,0.02523783,-0.9682089]","[0.03819134,-0.08065942,0.02273476,0.9957503]",
11,"[4.753786,0,2.206952]","[4.651386,1.609745,2.474603]","[4.30413,1.734508,2.778569]","[4.744814,1.245505,2.657123]","[-0.4496565,0.1345076,0.5716172]","[-0.00897226,-0.3544948,0.4501708]","[0,0,0,1]","[-0.03769834,-0.2178378,0.0227773,0.9749906]","[0.1312459,0.2114981,0.02634128,-0.968168]","[0.03762345,-0.08181292,0.02325265,0.9956658]","[0.1312459,0.2114981,0.02634128,-0.968168]","[0.03762345,-0.08181292,0.02325265,0.9956658]",
12,"[4.753786,0,2.206952]","[4.651598,1.609734,2.474513]","[4.304319,1.734415,2.778471]","[4.744776,1.245453,2.657027]","[-0.4494669,0.1344154,0.5715186]","[-0.009009765,-0.3545467,0.4500748]","[0,0,0,1]","[-0.03767593,-0.2178569,0.02280432,0.9749866]","[0.1309192,0.2111921,0.02643499,-0.9682764]","[0.03776331,-0.08199888,0.02320246,0.9956464]","[0.1309192,0.2111921,0.02643499,-0.9682764]","[0.03776331,-0.08199888,0.02320246,0.9956464]",
13,"[4.753786,0,2.206952]","[4.652015,1.609768,2.474334]","[4.305201,1.733964,2.778174]","[4.744853,1.245437,2.656807]","[-0.4485851,0.1339644,0.5712219]","[-0.008932821,-0.354563,0.4498553]","[0,0,0,1]","[-0.03775067,-0.2178578,0.02233193,0.9749945]","[0.1301824,0.2102898,0.02766956,-0.9685376]","[0.0376779,-0.08215205,0.02304414,0.9956407]","[0.1301824,0.2102898,0.02766956,-0.9685376]","[0.0376779,-0.08215205,0.02304414,0.9956407]",
14,"[4.753786,0,2.206952]","[4.652265,1.609784,2.474257]","[4.305717,1.733644,2.778077]","[4.744913,1.245436,2.656718]","[-0.4480698,0.1336439,0.5711249]","[-0.008872749,-0.3545642,0.4497666]","[0,0,0,1]","[-0.03771991,-0.2177193,0.02205806,0.9750329]","[0.1299632,0.2099904,0.02853982,-0.9686068]","[0.03772095,-0.08223637,0.02298554,0.9956335]","[0.1299632,0.2099904,0.02853982,-0.9686068]","[0.03772095,-0.08223637,0.02298554,0.9956335]",
15,"[4.753786,0,2.206952]","[4.652875,1.609739,2.474111]","[4.306668,1.73287,2.77801]","[4.745128,1.245318,2.656446]","[-0.4471185,0.1328694,0.5710586]","[-0.008658452,-0.354682,0.4494941]","[0,0,0,1]","[-0.03794464,-0.2169342,0.02138695,0.975214]","[0.1291849,0.209768,0.03022754,-0.9687079]","[0.03787817,-0.08235148,0.02278251,0.9956227]","[0.1291849,0.209768,0.03022754,-0.9687079]","[0.03787817,-0.08235148,0.02278251,0.9956227]",
16,"[4.753786,0,2.206952]","[4.653234,1.609699,2.474077]","[4.307391,1.732148,2.777949]","[4.74535,1.245279,2.656294]","[-0.446395,0.1321484,0.5709976]","[-0.008435752,-0.3547208,0.4493424]","[0,0,0,1]","[-0.03791115,-0.2160217,0.02051022,0.9754367]","[0.128668,0.2095145,0.03143232,-0.9687932]","[0.03792904,-0.08231923,0.02250283,0.9956297]","[0.128668,0.2095145,0.03143232,-0.9687932]","[0.03792904,-0.08231923,0.02250283,0.9956297]",
17,"[4.753786,0,2.206952]","[4.654907,1.609887,2.474599]","[4.309122,1.730047,2.777799]","[4.746053,1.245162,2.655955]","[-0.4446646,0.1300474,0.5708476]","[-0.007733515,-0.3548383,0.4490027]","[0,0,0,1]","[-0.03777178,-0.2133181,0.0191163,0.9760652]","[0.1269405,0.207959,0.0326208,-0.9693168]","[0.03830145,-0.08216737,0.02141309,0.9956521]","[0.1269405,0.207959,0.0326208,-0.9693168]","[0.03830145,-0.08216737,0.02141309,0.9956521]",
18,"[4.753786,0,2.206952]","[4.655834,1.609943,2.474868]","[4.310408,1.728387,2.777599]","[4.746476,1.245033,2.655823]","[-0.4433782,0.1283866,0.5706469]","[-0.007309762,-0.3549672,0.4488712]","[0,0,0,1]","[-0.03767436,-0.211124,0.01821068,0.9765632]","[0.1259591,0.2060672,0.03245163,-0.9698544]","[0.03852955,-0.08182769,0.02081415,0.9956839]","[0.1259591,0.2060672,0.03245163,-0.9698544]","[0.03852955,-0.08182769,0.02081415,0.9956839]",
19,"[4.753786,0,2.206952]","[4.657546,1.609907,2.475269]","[4.312963,1.725,2.777217]","[4.746917,1.244861,2.655734]","[-0.4408233,0.1250001,0.5702655]","[-0.006868904,-0.3551393,0.4487822]","[0,0,0,1]","[-0.03709827,-0.2063676,0.01600647,0.97764]","[0.1251771,0.2022827,0.03201949,-0.9707663]","[0.03886095,-0.08119554,0.02026316,0.9957342]","[0.1251771,0.2022827,0.03201949,-0.9707663]","[0.03886095,-0.08119554,0.02026316,0.9957342]",
20,"[4.753786,0,2.206952]","[4.658904,1.609714,2.475673]","[4.318388,1.717612,2.776954]","[4.74778,1.244415,2.65559]","[-0.4353982,0.1176118,0.5700024]","[-0.006005934,-0.3555853,0.4486382]","[0,0,0,1]","[-0.03651353,-0.2013016,0.01493824,0.9787346]","[0.1241262,0.1960235,0.0355709,-0.9720608]","[0.03958144,-0.07982918,0.01972025,0.9958271]","[0.1241262,0.1960235,0.0355709,-0.9720608]","[0.03958144,-0.07982918,0.01972025,0.9958271]",
