frame,gazeStartPos,
80,"[5.570188,1.529042,2.615895]",
81,"[5.569611,1.530697,2.628199]",
82,"[5.569168,1.531967,2.631598]",
83,"[5.568249,1.534602,2.627687]",
84,"[5.56745,1.536895,2.621119]",
85,"[5.57932,1.504431,2.476611]",
86,"[5.57932,1.502779,2.464195]",
87,"[5.57932,1.501528,2.450495]",
88,"[5.57932,1.500457,2.451653]",
89,"[5.57932,1.499671,2.45273]",
90,"[5.57932,1.496275,2.467698]",
91,"[5.57932,1.495801,2.472961]",
92,"[5.684317,1.483078,2.524827]",
93,"[5.559934,1.49668,2.524849]",
94,"[5.749186,1.478846,2.626823]",
95,"[5.579328,1.502829,2.628451]",
96,"[5.576164,1.511904,2.729754]",
97,"[5.574373,1.51704,2.798331]",
98,"[5.95,1.492008,3.694939]",
99,"[5.95,1.507799,3.876986]",
100,"[5.621891,1.67805,3.957268]",
101,"[4.837294,1.742042,3.983076]",
102,"[4.781948,1.745265,3.983083]",
103,"[4.357326,1.625969,3.982833]",
104,"[4.258979,1.616312,3.982813]",
105,"[4.159804,1.610519,3.9828]",
106,"[4.064848,1.609184,3.935189]",
107,"[3.623033,1.608181,5.04]",
108,"[3.594193,1.601295,5.04]",
109,"[3.600393,1.598773,5.04]",
110,"[4.100054,1.596709,3.956245]",
111,"[4.116647,1.597474,3.95775]",
112,"[4.122387,1.597082,3.97684]",
113,"[4.183666,1.60231,3.982783]",
114,"[4.209265,1.604467,3.982788]",
115,"[4.356665,1.623544,3.982828]",
116,"[4.424635,1.62838,3.982838]",
117,"[4.470605,1.630771,3.982843]",
118,"[4.513346,1.633935,3.98285]",
119,"[4.559007,1.638525,3.982859]",
120,"[4.5766,1.640386,3.982863]",
121,"[4.589932,1.641991,3.982867]",
122,"[4.61127,1.647779,3.982879]",
123,"[4.62687,1.652499,3.982888]",
124,"[4.647607,1.656459,3.982897]",
125,"[4.661658,1.659577,3.982903]",
126,"[4.674547,1.661852,3.982908]",
127,"[4.685046,1.662748,3.98291]",
128,"[4.687681,1.660803,3.982906]",
129,"[4.643888,1.634713,3.982851]",
130,"[4.625057,1.624202,3.982829]",
131,"[4.612986,1.617938,3.982816]",
132,"[4.601834,1.612597,3.982805]",
133,"[4.598691,1.611319,3.982802]",
134,"[4.597238,1.610643,3.982801]",
135,"[4.593318,1.609007,3.982797]",
136,"[4.592422,1.60866,3.982797]",
137,"[4.592329,1.608811,3.982797]",
138,"[4.591941,1.608686,3.982797]",
139,"[4.592512,1.608561,3.982796]",
140,"[4.597907,1.608285,3.982796]",
141,"[4.603354,1.608398,3.982796]",
142,"[4.901006,1.728846,3.983048]",
143,"[4.935366,1.745057,3.983082]",
144,"[4.984725,1.771115,3.983137]",
145,"[5.01023,1.785749,3.983168]",
146,"[5.052871,1.807594,3.983213]",
147,"[5.077086,1.814739,3.983228]",
148,"[5.089527,1.817163,3.983233]",
149,"[5.148527,1.823078,3.983246]",
150,"[5.212348,1.829512,3.983259]",
151,"[5.383824,1.853189,3.983309]",
152,"[5.525851,1.8723,3.983349]",
153,"[5.949999,1.949622,3.930886]",
154,"[5.949999,1.94328,3.728602]",
155,"[5.95,1.93553,3.379792]",
156,"[5.571014,1.830736,2.658899]",
157,"[5.605408,1.830736,2.622343]",
158,"[5.95,1.828813,2.188228]",
159,"[5.95,1.824917,2.173595]",
160,"[5.5746,1.692111,2.100557]",
161,"[5.95,1.688149,1.962797]",
162,"[5.721324,1.629462,1.933001]",
163,"[5.725374,1.623356,1.936411]",
164,"[5.72495,1.614965,1.936053]",
165,"[5.781901,1.606051,1.983994]",
166,"[5.785616,1.602858,1.987121]",
167,"[5.574744,1.608498,2.101138]",
168,"[5.95,1.631755,2.168396]",
169,"[5.95,1.646765,2.23249]",
170,"[5.950001,1.65107,2.247716]",
171,"[5.95,1.652844,2.253936]",
172,"[5.95,1.674475,2.315673]",
173,"[5.95,1.677331,2.321918]",
174,"[5.95,1.679146,2.324426]",
175,"[5.95,1.566465,2.178024]",
176,"[5.95,1.473991,2.006127]",
177,"[5.676573,1.494135,2.034006]",
178,"[5.606895,1.494135,2.034246]",
179,"[5.578642,1.487493,2.020169]",
180,"[5.578642,1.486138,2.017699]",
181,"[5.578642,1.482966,2.012245]",
182,"[5.578642,1.481022,2.009875]",
183,"[5.578642,1.477841,2.005403]",
184,"[5.578642,1.475628,2.000437]",
185,"[5.578642,1.475176,1.999721]",
186,"[5.578642,1.474731,1.998254]",
187,"[5.578642,1.474713,1.997741]",
188,"[5.578642,1.475562,1.996985]",
189,"[5.578642,1.476332,1.996971]",
190,"[5.578642,1.478101,1.998307]",
191,"[5.578642,1.479193,2.001748]",
192,"[5.578642,1.479352,2.004643]",
193,"[5.578642,1.478623,2.005512]",
194,"[5.578642,1.477721,2.00622]",
195,"[5.578642,1.459669,1.970768]",
196,"[5.578642,1.456524,1.961999]",
197,"[5.578642,1.454953,1.95232]",
198,"[5.578642,1.455858,1.951813]",
199,"[5.578642,1.462077,1.952543]",
200,"[5.578642,1.466976,1.953626]",
201,"[5.578642,1.477785,1.955431]",
202,"[5.709396,1.495205,1.922961]",
203,"[5.712801,1.517356,1.925827]",
204,"[5.718813,1.555845,1.930888]",
205,"[5.670978,1.890346,1.974178]",
206,"[5.678294,2.011485,2.011906]",
207,"[5.68035,2.044745,2.022511]",
208,"[5.682615,2.078576,2.034192]",
209,"[5.683597,2.093758,2.039257]",
210,"[5.683978,2.096074,2.04122]",
211,"[5.684051,2.094946,2.041598]",
212,"[5.684082,2.095118,2.041756]",
213,"[5.683743,2.093104,2.040011]",
214,"[5.683505,2.091798,2.038784]",
215,"[5.682677,2.083204,2.034514]",
216,"[5.682431,2.081614,2.033244]",
217,"[5.682105,2.076023,2.031563]",
218,"[5.681489,2.070427,2.028389]",
219,"[5.680698,2.065545,2.024308]",
220,"[5.679868,2.063348,2.020028]",
221,"[5.679596,2.063997,2.018626]",
222,"[5.679206,2.065743,2.016611]",
223,"[5.679082,2.068071,2.015973]",
224,"[5.67934,2.068629,2.017304]",
225,"[5.574907,2.027532,2.08573]",
226,"[5.577301,2.030138,2.233068]",
227,"[5.578901,2.035796,2.269705]",
228,"[5.579482,2.036288,2.283007]",
229,"[5.580318,2.033996,2.302167]",
230,"[5.580684,2.031844,2.310549]",
231,"[5.581151,2.029341,2.321258]",
232,"[5.581178,2.027378,2.321871]",
233,"[5.581298,2.026367,2.324609]",
234,"[5.581464,2.023189,2.328405]",
235,"[5.581565,2.021696,2.330724]",
236,"[5.581694,2.015215,2.333688]",
237,"[5.581734,2.01061,2.334593]",
238,"[5.581666,2.001183,2.333031]",
239,"[5.581517,1.9966,2.329618]",
240,"[5.581425,1.993083,2.327531]",
241,"[5.581061,1.986255,2.319185]",
242,"[5.580987,1.984624,2.317492]",
243,"[5.580793,1.983335,2.313045]",
244,"[5.580696,1.983127,2.310812]",
245,"[5.580627,1.983006,2.309241]",
246,"[5.580575,1.983224,2.308039]",
247,"[5.580586,1.984152,2.308307]",
248,"[5.580629,1.985127,2.3093]",
249,"[5.580977,1.987472,2.31726]",
250,"[5.581537,1.991282,2.330083]",
251,"[5.58179,1.9876,2.335885]",
252,"[5.582174,1.981937,2.344682]",
253,"[5.582333,1.979787,2.348305]",
254,"[5.582396,1.976875,2.349757]",
255,"[5.582336,1.976142,2.348393]",
256,"[5.582212,1.975584,2.345556]",
257,"[5.582103,1.975396,2.343059]",
258,"[5.582049,1.975336,2.341815]",
259,"[5.581955,1.97509,2.33966]",
260,"[5.581915,1.974994,2.338737]",
261,"[5.581724,1.975038,2.334373]",
262,"[5.581667,1.975099,2.333068]",
263,"[5.581597,1.975138,2.331466]",
264,"[5.581508,1.974995,2.329414]",
265,"[5.581476,1.974837,2.328697]",
266,"[5.581438,1.97453,2.327813]",
267,"[5.581435,1.974401,2.327758]",
268,"[5.58142,1.974225,2.327409]",
269,"[5.581413,1.974068,2.327254]",
270,"[5.581437,1.973466,2.327793]",
271,"[5.581476,1.972902,2.328688]",
272,"[5.581672,1.971844,2.333173]",
273,"[5.582954,1.970751,2.362541]",
274,"[5.587937,1.976261,2.476663]",
275,"[5.608872,1.985517,2.565173]",
276,"[5.53093,1.979091,2.983431]",
277,"[5.95,2.158938,3.536433]",
278,"[5.949999,2.170432,3.65737]",
279,"[5.949999,2.197943,3.879385]",
280,"[5.95,2.259218,4.441771]",
281,"[5.578928,2.092263,3.939703]",
282,"[5.29351,2.017686,3.983653]",
283,"[5.118856,1.971144,3.983556]",
284,"[4.481903,1.794137,3.983185]",
285,"[4.379216,1.773154,3.983141]",
286,"[3.623738,1.715299,5.04]",
287,"[3.486276,1.6844,5.04]",
288,"[3.350656,1.645971,5.04]",
289,"[3.292013,1.614647,5.039999]",
290,"[3.318283,1.610639,5.039999]",
291,"[4.03535,1.618901,3.957251]",
292,"[4.066133,1.615892,3.933914]",
293,"[4.244849,1.622977,3.982827]",
294,"[4.412748,1.659569,3.982903]",
295,"[4.449155,1.666796,3.982919]",
296,"[4.557984,1.696613,3.982981]",
297,"[4.597498,1.708646,3.983006]",
298,"[4.633347,1.723144,3.983037]",
299,"[4.619128,1.728838,3.983048]",
300,"[4.604953,1.736527,3.983064]",
301,"[4.597952,1.744046,3.98308]",
302,"[4.592999,1.749876,3.983092]",
303,"[4.586211,1.759833,3.983113]",
304,"[4.584403,1.762778,3.983119]",
305,"[4.582673,1.764951,3.983124]",
306,"[4.580887,1.768267,3.983131]",
307,"[4.578778,1.771421,3.983138]",
308,"[4.578438,1.771533,3.983138]",
309,"[4.578316,1.771386,3.983137]",
310,"[4.574339,1.768711,3.983132]",
311,"[4.522088,1.667624,3.98292]",
312,"[4.502851,1.624291,3.982829]",
313,"[4.499814,1.6122,3.982804]",
314,"[4.499743,1.597828,3.982774]",
315,"[4.500825,1.592178,3.982762]",
316,"[4.501457,1.586163,3.982749]",
317,"[4.502564,1.583528,3.982744]",
318,"[4.502114,1.581248,3.982739]",
319,"[4.501437,1.579877,3.982736]",
320,"[4.501311,1.578636,3.982734]",
321,"[4.502187,1.575889,3.982728]",
322,"[4.503431,1.574134,3.982724]",
323,"[4.507855,1.572263,3.98272]",
324,"[4.511698,1.57117,3.982718]",
325,"[4.526038,1.571099,3.982718]",
326,"[4.740052,1.691449,3.98297]",
327,"[4.774986,1.709497,3.983008]",
328,"[4.817831,1.735835,3.983063]",
329,"[4.834692,1.744372,3.983081]",
330,"[4.857634,1.75662,3.983107]",
331,"[4.864273,1.760245,3.983114]",
332,"[4.886826,1.769647,3.983134]",
333,"[4.904658,1.775112,3.983145]",
334,"[4.929716,1.780876,3.983157]",
335,"[4.968486,1.785289,3.983167]",
336,"[4.983491,1.786801,3.98317]",
337,"[5.065703,1.795452,3.983188]",
338,"[5.093197,1.79771,3.983193]",
339,"[5.159252,1.803686,3.983205]",
340,"[5.209003,1.807028,3.983212]",
341,"[5.290737,1.810909,3.98322]",
342,"[5.382838,1.811645,3.983222]",
343,"[5.49761,1.815121,3.983229]",
344,"[5.95,1.797476,3.615614]",
345,"[5.95,1.786196,3.509556]",
346,"[5.82397,1.730299,2.97466]",
347,"[5.558274,1.697372,2.770874]",
348,"[5.95,1.591933,2.530697]",
349,"[5.57596,1.566312,2.3118]",
350,"[5.576633,1.55708,2.260691]",
351,"[5.598631,1.519894,2.108294]",
352,"[5.801265,1.489963,2.000294]",
353,"[5.623821,1.494135,1.969045]",
354,"[5.578642,1.492901,1.94724]",
355,"[5.578642,1.493191,1.951639]",
356,"[5.598031,1.494135,1.987126]",
357,"[5.599655,1.494135,1.996783]",
358,"[5.645545,1.494135,2.032218]",
359,"[5.677345,1.491605,2.035673]",
360,"[5.59332,1.511677,2.128458]",
361,"[5.59332,1.515829,2.179852]",
362,"[5.59332,1.517226,2.202891]",
363,"[5.59332,1.518701,2.235018]",
364,"[5.57596,1.524266,2.275316]",
365,"[5.57596,1.525763,2.287132]",
366,"[5.57596,1.526399,2.293265]",
367,"[5.57596,1.527175,2.302279]",
368,"[5.57596,1.527244,2.303542]",
369,"[5.57596,1.527318,2.304801]",
370,"[5.59332,1.497415,2.165526]",
371,"[5.59332,1.490342,2.133286]",
372,"[5.59332,1.488165,2.124342]",
373,"[5.59332,1.488047,2.121897]",
374,"[5.593992,1.487584,2.117825]",
375,"[5.594658,1.487295,2.115895]",
376,"[5.595921,1.487473,2.112236]",
377,"[5.597092,1.488019,2.110275]",
378,"[5.599214,1.489055,2.107543]",
379,"[5.597466,1.490038,2.10625]",
380,"[5.586825,1.492299,2.105878]",
381,"[5.580588,1.493471,2.10566]",
382,"[5.576347,1.494524,2.104438]",
383,"[5.574705,1.495838,2.100982]",
384,"[5.574429,1.4963,2.099427]",
385,"[5.574576,1.495865,2.095225]",
386,"[5.574603,1.495747,2.094457]",
387,"[5.574704,1.495404,2.091546]",
388,"[5.574756,1.495434,2.090058]",
389,"[5.574826,1.495488,2.088049]",
390,"[5.574889,1.495627,2.086268]",
391,"[5.574945,1.495344,2.08465]",
392,"[5.575012,1.495023,2.082736]",
393,"[5.575,1.494578,2.083081]",
394,"[5.57497,1.493828,2.083934]",
395,"[5.574952,1.493358,2.084445]",
396,"[5.574853,1.491955,2.087272]",
397,"[5.574786,1.491133,2.089205]",
398,"[5.574655,1.489834,2.092957]",
399,"[5.574451,1.486777,2.099957]",
400,"[5.575278,1.484669,2.103291]",
401,"[5.589274,1.4789,2.105964]",
402,"[5.600052,1.475039,2.106463]",
403,"[5.596073,1.472156,2.111797]",
404,"[5.595309,1.470345,2.11401]",
405,"[5.593932,1.468449,2.117999]",
406,"[5.59332,1.4645,2.124558]",
407,"[5.59332,1.462413,2.128152]",
408,"[5.59332,1.45351,2.124673]",
409,"[5.59332,1.449781,2.12456]",
410,"[5.59332,1.44359,2.127263]",
411,"[5.59332,1.441757,2.129747]",
412,"[5.59332,1.438631,2.138656]",
413,"[5.59332,1.438655,2.142441]",
414,"[5.59332,1.438882,2.147743]",
415,"[5.59332,1.441082,2.152763]",
416,"[5.59332,1.44302,2.158389]",
417,"[5.59332,1.446298,2.164253]",
418,"[5.59332,1.44816,2.169106]",
419,"[5.59332,1.445898,2.181371]",
420,"[5.59332,1.442711,2.187906]",
421,"[5.59332,1.440063,2.195679]",
422,"[5.59332,1.431255,2.214757]",
423,"[5.59332,1.428338,2.218788]",
424,"[5.59332,1.423694,2.228025]",
425,"[5.59332,1.422558,2.228906]",
426,"[5.59332,1.42099,2.229404]",
427,"[5.59332,1.420608,2.229161]",
428,"[5.59332,1.419469,2.227142]",
429,"[5.59332,1.417921,2.225366]",
430,"[5.59332,1.417592,2.222452]",
431,"[5.59332,1.417854,2.220078]",
432,"[5.59332,1.418971,2.221205]",
433,"[5.57596,1.437648,2.265083]",
434,"[5.57596,1.448667,2.315039]",
435,"[5.57932,1.46696,2.444711]",
436,"[5.568387,1.534209,2.908436]",
437,"[5.56758,1.536521,2.935122]",
438,"[5.95,1.589558,4.26081]",
439,"[5.95,1.593395,4.370123]",
440,"[5.168128,1.670424,3.982926]",
441,"[5.029932,1.690424,3.982968]",
442,"[4.647984,1.728301,3.983047]",
443,"[4.434703,1.745045,3.983082]",
444,"[4.326921,1.747895,3.983088]",
445,"[4.108337,1.753608,3.957699]",
446,"[4.027327,1.763475,3.957202]",
447,"[3.457192,1.881187,5.04]",
448,"[3.493762,1.880053,5.04]",
449,"[3.53424,1.867377,5.04]",
450,"[4.122387,1.737917,3.961112]",
451,"[4.382067,1.696487,3.98298]",
452,"[4.43333,1.687361,3.982961]",
453,"[4.459846,1.681871,3.98295]",
454,"[4.49012,1.674929,3.982935]",
455,"[4.4953,1.675832,3.982937]",
456,"[4.508282,1.679131,3.982944]",
457,"[4.515357,1.681453,3.982949]",
458,"[4.525773,1.685854,3.982958]",
459,"[4.543491,1.691611,3.98297]",
460,"[4.555244,1.695508,3.982979]",
461,"[4.578552,1.701409,3.982991]",
462,"[4.594679,1.70415,3.982997]",
463,"[4.635592,1.708814,3.983006]",
464,"[4.657612,1.710516,3.98301]",
465,"[4.702506,1.712009,3.983013]",
466,"[4.734296,1.711675,3.983012]",
467,"[4.786367,1.710209,3.983009]",
468,"[4.820153,1.70879,3.983006]",
469,"[4.890883,1.706759,3.983002]",
470,"[5.139966,1.710802,3.983011]",
471,"[5.950001,1.70642,4.057642]",
472,"[5.95,1.466544,3.713023]",
473,"[5.95,1.352154,3.345599]",
474,"[5.623634,1.401265,2.967664]",
475,"[5.557821,1.413392,2.829654]",
476,"[5.569993,1.407341,2.520834]",
477,"[5.57932,1.403836,2.482691]",
478,"[5.611735,1.406784,1.839678]",
479,"[5.661319,1.392108,1.780774]",
480,"[5.639478,1.394158,1.66276]",
481,"[5.95,1.328885,1.334828]",
482,"[5.950001,1.329677,1.28303]",
483,"[5.95,1.337586,1.311671]",
484,"[5.95,1.337789,1.314654]",
485,"[5.645816,1.404256,1.662982]",
486,"[5.666334,1.40559,1.774817]",
487,"[5.628951,1.413303,1.819227]",
488,"[5.659552,1.413276,1.881003]",
489,"[5.578642,1.429942,1.936532]",
490,"[5.578642,1.440741,2.009599]",
491,"[5.578642,1.44223,2.021656]",
492,"[5.578642,1.444168,2.03559]",
493,"[5.678964,1.430205,2.035673]",
494,"[5.95,1.387234,1.98514]",
495,"[5.575044,1.452189,2.08182]",
496,"[5.57492,1.453451,2.08538]",
497,"[5.574741,1.455697,2.090499]",
498,"[5.574681,1.456727,2.092223]",
499,"[5.574588,1.45908,2.094888]",
500,"[5.574539,1.461033,2.09629]",
501,"[5.574501,1.46269,2.097381]",
502,"[5.574454,1.467034,2.098714]",
503,"[5.574416,1.469889,2.099791]",
504,"[5.575305,1.478582,2.103397]",
505,"[5.577567,1.481655,2.10523]",
506,"[5.595839,1.485268,2.106193]",
507,"[5.599057,1.487339,2.107745]",
508,"[5.596984,1.489947,2.110414]",
509,"[5.595738,1.492036,2.112766]",
510,"[5.595138,1.49193,2.114505]",
511,"[5.593925,1.491826,2.118018]",
512,"[5.59332,1.49178,2.121459]",
513,"[5.59332,1.494993,2.146893]",
514,"[5.59332,1.501727,2.17826]",
515,"[5.59332,1.511191,2.216582]",
516,"[5.561023,1.59468,2.550618]",
517,"[5.564509,1.602813,2.586856]",
518,"[5.531203,1.702358,2.991652]",
519,"[5.95,1.783885,3.517016]",
520,"[5.949999,1.880897,3.993815]",
521,"[5.95,1.89676,4.0693]",
522,"[5.547748,1.881876,3.957723]",
523,"[5.36424,1.885529,3.983377]",
524,"[4.472216,1.828615,3.983257]",
525,"[4.361836,1.833831,3.983268]",
526,"[4.238293,1.785717,3.983167]",
527,"[4.075039,1.754276,3.931798]",
528,"[3.57053,1.803198,5.04]",
529,"[3.431147,1.766479,5.04]",
530,"[3.524055,1.750355,5.04]",
531,"[4.20329,1.673253,3.982932]",
532,"[4.438301,1.645989,3.982875]",
533,"[4.478858,1.640527,3.982863]",
534,"[4.597636,1.634591,3.982851]",
535,"[4.636694,1.633582,3.982849]",
536,"[4.67026,1.636176,3.982854]",
537,"[4.681959,1.639145,3.982861]",
538,"[4.698219,1.653898,3.982891]",
539,"[4.702571,1.659925,3.982904]",
540,"[4.705449,1.664364,3.982913]",
541,"[4.710381,1.671428,3.982928]",
542,"[4.71203,1.674183,3.982934]",
543,"[4.715903,1.679861,3.982946]",
544,"[4.717818,1.680898,3.982948]",
545,"[4.719682,1.682119,3.98295]",
546,"[4.72344,1.683862,3.982954]",
547,"[4.726899,1.68521,3.982957]",
548,"[4.735912,1.686219,3.982959]",
549,"[4.742766,1.686659,3.98296]",
550,"[4.752302,1.688268,3.982963]",
551,"[4.755948,1.688913,3.982965]",
552,"[4.761411,1.697938,3.982984]",
553,"[4.762871,1.704142,3.982997]",
554,"[4.764572,1.709614,3.983008]",
555,"[4.768095,1.717915,3.983026]",
556,"[4.769841,1.720421,3.983031]",
557,"[4.773832,1.724432,3.983039]",
558,"[4.775921,1.727144,3.983045]",
559,"[4.778319,1.733014,3.983057]",
560,"[4.778735,1.735859,3.983063]",
561,"[4.779146,1.74218,3.983076]",
562,"[4.779238,1.745928,3.983084]",
563,"[4.780783,1.751254,3.983095]",
564,"[4.783245,1.761347,3.983116]",
565,"[4.784192,1.76539,3.983125]",
566,"[4.785731,1.7726,3.98314]",
567,"[4.78652,1.776541,3.983148]",
568,"[4.787363,1.780717,3.983157]",
569,"[4.844932,1.801184,3.9832]",
570,"[4.871468,1.809296,3.983217]",
571,"[4.899527,1.822015,3.983243]",
572,"[4.908652,1.829193,3.983258]",
573,"[4.919603,1.837875,3.983277]",
574,"[4.92309,1.839327,3.98328]",
575,"[4.927838,1.840441,3.983282]",
576,"[4.929732,1.84035,3.983282]",
577,"[4.931414,1.84067,3.983283]",
578,"[4.934107,1.838907,3.983279]",
579,"[4.935126,1.837529,3.983276]",
580,"[4.936236,1.83413,3.983269]",
581,"[4.913218,1.829388,3.983259]",
582,"[4.889484,1.825346,3.98325]",
583,"[4.869473,1.822658,3.983245]",
584,"[4.847677,1.816413,3.983232]",
585,"[4.840807,1.812957,3.983225]",
586,"[4.835614,1.810154,3.983219]",
587,"[4.829376,1.803845,3.983206]",
588,"[4.827034,1.799773,3.983197]",
589,"[4.823806,1.791072,3.983179]",
590,"[4.822664,1.78585,3.983168]",
591,"[4.8056,1.766614,3.983128]",
592,"[4.800786,1.760473,3.983115]",
593,"[4.797403,1.756107,3.983105]",
594,"[4.792197,1.750056,3.983093]",
595,"[4.790079,1.747891,3.983088]",
596,"[4.786975,1.745005,3.983082]",
597,"[4.785918,1.744332,3.983081]",
598,"[4.784262,1.743614,3.983079]",
599,"[4.783973,1.743718,3.983079]",
600,"[4.783819,1.74356,3.983079]",
601,"[4.815351,1.749676,3.983092]",
602,"[4.833261,1.753771,3.983101]",
603,"[4.855442,1.759579,3.983113]",
604,"[4.864233,1.761557,3.983117]",
605,"[4.873868,1.763431,3.983121]",
606,"[4.878545,1.763855,3.983122]",
607,"[4.912853,1.760314,3.983114]",
608,"[4.933489,1.757966,3.983109]",
609,"[4.948062,1.756685,3.983107]",
610,"[5.10938,1.730463,3.983052]",
611,"[5.133331,1.727059,3.983045]",
612,"[5.159914,1.722547,3.983035]",
613,"[5.167995,1.720721,3.983031]",
614,"[5.178218,1.717906,3.983026]",
615,"[5.181505,1.716816,3.983023]",
616,"[5.185433,1.714664,3.983019]",
617,"[5.186693,1.713314,3.983016]",
618,"[5.188152,1.71173,3.983012]",
619,"[5.207396,1.705674,3.983]",
620,"[5.22301,1.701392,3.982991]",
621,"[5.278253,1.692773,3.982973]",
622,"[5.30323,1.689353,3.982966]",
623,"[5.329016,1.686273,3.982959]",
624,"[5.33631,1.68529,3.982957]",
625,"[5.340429,1.685533,3.982958]",
626,"[5.344851,1.686337,3.982959]",
627,"[5.345802,1.686743,3.98296]",
628,"[5.250332,1.686365,3.982959]",
629,"[5.230768,1.686941,3.982961]",
630,"[4.882218,1.686574,3.98296]",
631,"[4.863008,1.687464,3.982962]",
632,"[4.844799,1.688679,3.982964]",
633,"[4.840016,1.688491,3.982964]",
634,"[4.836761,1.68829,3.982963]",
635,"[4.832255,1.686799,3.98296]",
636,"[4.830403,1.686473,3.98296]",
637,"[4.828001,1.686116,3.982959]",
638,"[4.827056,1.685894,3.982958]",
639,"[4.825493,1.685198,3.982957]",
640,"[4.82484,1.684782,3.982956]",
641,"[4.824136,1.684304,3.982955]",
642,"[4.822552,1.683103,3.982953]",
643,"[4.821522,1.682307,3.982951]",
644,"[4.819393,1.680672,3.982947]",
645,"[4.81818,1.679802,3.982946]",
646,"[4.816757,1.678584,3.982943]",
647,"[4.816463,1.678118,3.982942]",
648,"[4.81859,1.677507,3.982941]",
649,"[4.822919,1.676266,3.982938]",
650,"[4.827092,1.675477,3.982937]",
651,"[4.833713,1.675227,3.982936]",
652,"[4.836383,1.675495,3.982937]",
653,"[4.838829,1.67589,3.982937]",
654,"[4.840384,1.675972,3.982938]",
655,"[4.843996,1.677259,3.98294]",
656,"[4.883158,1.683248,3.982953]",
657,"[4.900588,1.686058,3.982959]",
658,"[4.934812,1.692583,3.982972]",
659,"[4.950492,1.695674,3.982979]",
660,"[4.967113,1.696817,3.982981]",
661,"[4.97203,1.697431,3.982983]",
662,"[4.980066,1.698928,3.982986]",
663,"[4.983574,1.699536,3.982987]",
664,"[4.986603,1.69992,3.982988]",
665,"[4.991291,1.700009,3.982988]",
666,"[4.994069,1.700182,3.982988]",
