frame,gazeStartPos,
262,"[4.515078,1.845548,3.983293]",
263,"[4.524145,1.824091,3.983248]",
264,"[4.52912,1.81021,3.983219]",
265,"[4.542026,1.77855,3.983152]",
266,"[4.549639,1.763985,3.983122]",
267,"[4.543736,1.576741,3.98273]",
268,"[4.545072,1.553807,3.982682]",
269,"[4.554533,1.527433,3.982626]",
270,"[4.555882,1.5246,3.982621]",
271,"[4.558589,1.521736,3.982615]",
272,"[4.559148,1.522956,3.982617]",
273,"[4.560597,1.523783,3.982619]",
274,"[4.56027,1.524978,3.982621]",
275,"[4.560482,1.525305,3.982622]",
276,"[4.547549,1.538146,3.982649]",
277,"[4.540418,1.544486,3.982662]",
278,"[4.519932,1.557565,3.98269]",
279,"[4.509355,1.563293,3.982702]",
280,"[4.493416,1.569282,3.982714]",
281,"[4.471577,1.577525,3.982731]",
282,"[4.455897,1.582671,3.982742]",
283,"[4.431483,1.592196,3.982762]",
284,"[4.420707,1.59701,3.982772]",
285,"[4.403534,1.607822,3.982795]",
286,"[4.395751,1.614233,3.982808]",
287,"[4.395129,1.671386,3.982928]",
288,"[4.397323,1.733326,3.983058]",
289,"[4.398838,1.75326,3.983099]",
290,"[4.400835,1.780211,3.983156]",
291,"[4.401873,1.791612,3.98318]",
292,"[4.404846,1.803228,3.983204]",
293,"[4.407791,1.807295,3.983213]",
294,"[4.410104,1.811443,3.983221]",
295,"[4.41431,1.816541,3.983232]",
296,"[4.416519,1.817672,3.983234]",
297,"[4.424775,1.818411,3.983236]",
298,"[4.428148,1.819078,3.983237]",
299,"[4.437337,1.816434,3.983232]",
300,"[4.442914,1.813061,3.983225]",
301,"[4.45275,1.806311,3.983211]",
302,"[4.45726,1.802659,3.983203]",
303,"[4.460856,1.799713,3.983197]",
304,"[4.468826,1.792427,3.983181]",
305,"[4.471477,1.788414,3.983173]",
306,"[4.475261,1.782813,3.983161]",
307,"[4.476605,1.78096,3.983158]",
308,"[4.477035,1.779162,3.983154]",
309,"[4.477127,1.778573,3.983153]",
310,"[4.477282,1.777701,3.983151]",
311,"[4.477387,1.777284,3.98315]",
312,"[4.477471,1.776771,3.983149]",
313,"[4.477764,1.775844,3.983147]",
314,"[4.478041,1.775333,3.983146]",
315,"[4.47884,1.774173,3.983143]",
316,"[4.479465,1.773415,3.983142]",
317,"[4.481793,1.771425,3.983138]",
318,"[4.483938,1.770015,3.983135]",
319,"[4.81741,1.717293,3.983024]",
320,"[4.931011,1.701403,3.982991]",
321,"[4.966027,1.696413,3.98298]",
322,"[5.003848,1.690298,3.982968]",
323,"[5.020575,1.68704,3.982961]",
324,"[5.038616,1.684306,3.982955]",
325,"[5.048077,1.681668,3.982949]",
326,"[5.072116,1.672169,3.98293]",
327,"[5.086812,1.665412,3.982915]",
328,"[5.101824,1.658369,3.982901]",
329,"[5.159473,1.389545,3.982338]",
330,"[5.160693,1.133331,3.893886]",
331,"[5.181226,1.066186,3.896334]",
332,"[5.19364,0.9958836,3.897814]",
333,"[5.21409,0.932272,3.900253]",
334,"[5.224959,0.9091864,3.901549]",
335,"[5.222155,0.9025829,3.901214]",
336,"[5.222227,0.8879061,3.901223]",
337,"[5.220009,0.8871875,3.900959]",
338,"[5.213239,0.8841982,3.900151]",
339,"[5.209152,0.8817071,3.899664]",
340,"[5.184244,0.876302,3.896694]",
341,"[5.170625,0.873521,3.89507]",
342,"[5.144592,0.8746906,3.891965]",
343,"[5.121755,0.8794231,3.889242]",
344,"[5.099681,0.881948,3.88661]",
345,"[5.083601,0.8914326,3.884693]",
346,"[5.072478,0.8970317,3.883366]",
347,"[5.055698,0.9049059,3.881366]",
348,"[5.048466,0.9078925,3.880503]",
349,"[5.02593,0.9213791,3.877816]",
350,"[5.017183,0.926252,3.876773]",
351,"[5.002379,0.9328605,3.875008]",
352,"[4.994822,0.9354836,3.874106]",
353,"[4.987174,0.9369699,3.873194]",
354,"[4.970217,0.9441385,3.871172]",
355,"[4.963854,0.9471123,3.870414]",
356,"[4.949967,0.9502437,3.868758]",
357,"[4.940945,0.9509085,3.867682]",
358,"[4.90752,0.940398,3.863696]",
359,"[4.889012,0.9325231,3.86149]",
360,"[4.859672,0.920222,3.857991]",
361,"[4.845645,0.9148027,3.856318]",
362,"[4.83879,0.9123836,3.855501]",
363,"[4.819635,0.9061621,3.853217]",
364,"[4.818231,0.9027511,3.857285]",
365,"[4.812533,0.8962373,3.869184]",
366,"[4.808001,0.897773,3.86961]",
367,"[4.805553,0.9021411,3.86984]",
368,"[4.805914,0.9050462,3.869806]",
369,"[4.804005,0.907666,3.869986]",
370,"[4.799823,0.9117378,3.870379]",
371,"[4.797588,0.9138103,3.870589]",
372,"[4.80005,0.9183112,3.870358]",
373,"[4.798049,0.9196184,3.870545]",
374,"[4.797546,0.9217078,3.870593]",
375,"[4.799245,0.9232069,3.870433]",
376,"[4.802068,0.9254744,3.870168]",
377,"[4.803056,0.926168,3.870075]",
378,"[4.803026,0.9265546,3.870078]",
379,"[4.800555,0.9278212,3.87031]",
380,"[4.711277,1.003128,3.878702]",
381,"[4.673495,1.035777,3.882254]",
382,"[4.65171,1.090468,3.884301]",
383,"[4.642175,1.126394,3.885198]",
384,"[4.641376,1.136423,3.885273]",
385,"[4.641469,1.144027,3.885264]",
386,"[4.647736,1.153715,3.884675]",
387,"[4.651204,1.157379,3.884349]",
388,"[4.657248,1.162461,3.883781]",
389,"[4.660295,1.164509,3.883494]",
390,"[4.662328,1.169497,3.883303]",
391,"[4.661592,1.17214,3.883373]",
392,"[4.646194,1.188573,3.895997]",
393,"[4.634495,1.039712,4.478675]",
394,"[4.630316,1.045617,4.478675]",
395,"[4.632751,1.190099,3.957912]",
396,"[4.631114,1.193317,3.957912]",
397,"[4.629129,1.197982,3.957912]",
398,"[4.629009,1.199594,3.957912]",
399,"[4.629947,1.202284,3.957912]",
400,"[4.630548,1.203327,3.957912]",
401,"[4.632017,1.205247,3.957912]",
402,"[4.632977,1.206275,3.957912]",
403,"[4.635747,1.208364,3.957912]",
404,"[4.637959,1.210457,3.953964]",
405,"[4.640893,1.21138,3.953387]",
406,"[4.651654,1.21357,3.952019]",
407,"[4.660018,1.213308,3.952183]",
408,"[4.847776,1.146782,3.856572]",
409,"[4.885933,1.128198,3.861122]",
410,"[4.959339,1.084921,3.869875]",
411,"[4.987815,1.067791,3.873271]",
412,"[5.008086,1.05676,3.875688]",
413,"[5.030679,1.046394,3.878382]",
414,"[5.039287,1.043253,3.879409]",
415,"[5.047828,1.040002,3.880427]",
416,"[5.048799,1.039077,3.880543]",
417,"[5.047688,1.037936,3.88041]",
418,"[5.047524,1.037472,3.880391]",
419,"[5.04412,1.036071,3.879985]",
420,"[5.040054,1.035097,3.8795]",
421,"[5.037612,1.034319,3.879209]",
422,"[5.031512,1.032917,3.878482]",
423,"[5.029748,1.032388,3.878271]",
424,"[5.019861,1.030925,3.877092]",
425,"[5.015307,1.029941,3.876549]",
426,"[5.010195,1.02816,3.87594]",
427,"[5.007624,1.026464,3.875633]",
428,"[5.005828,1.024974,3.875419]",
429,"[4.998651,1.020912,3.874563]",
430,"[4.993956,1.018832,3.874003]",
431,"[4.988281,1.015669,3.873327]",
432,"[4.98629,1.014162,3.873089]",
433,"[4.982963,1.011469,3.872692]",
434,"[4.981532,1.010342,3.872522]",
435,"[4.976693,1.008268,3.871945]",
436,"[4.974856,1.007583,3.871726]",
437,"[4.972518,1.00789,3.871447]",
438,"[4.969038,1.009074,3.871032]",
439,"[4.967493,1.009825,3.870848]",
440,"[4.965185,1.010926,3.870573]",
441,"[4.963528,1.011644,3.870375]",
442,"[4.961071,1.012741,3.870082]",
443,"[4.959654,1.013305,3.869913]",
444,"[4.957653,1.014136,3.869674]",
445,"[4.956845,1.01451,3.869578]",
446,"[4.956045,1.014881,3.869483]",
447,"[4.954984,1.015086,3.869356]",
448,"[4.954509,1.015132,3.869299]",
449,"[4.952837,1.015042,3.8691]",
450,"[4.951962,1.014883,3.868996]",
451,"[4.950486,1.014547,3.86882]",
452,"[4.949807,1.014391,3.868739]",
453,"[4.948549,1.01413,3.868589]",
454,"[4.94782,1.013996,3.868502]",
455,"[4.94715,1.014378,3.868422]",
456,"[4.946002,1.015043,3.868285]",
457,"[4.945333,1.015402,3.868205]",
458,"[4.944265,1.015924,3.868078]",
459,"[4.943806,1.016134,3.868023]",
460,"[4.943046,1.016741,3.867933]",
461,"[4.942771,1.016997,3.8679]",
462,"[4.942644,1.017072,3.867885]",
463,"[4.942487,1.017118,3.867866]",
464,"[4.942451,1.017105,3.867862]",
465,"[4.944936,1.016833,3.868158]",
466,"[4.947641,1.016556,3.86848]",
467,"[5.011616,1.021223,3.876109]",
468,"[5.025675,1.022455,3.877785]",
469,"[5.042799,1.023916,3.879827]",
470,"[5.048648,1.023639,3.880525]",
471,"[5.053404,1.02334,3.881092]",
472,"[5.060446,1.02262,3.881932]",
473,"[5.063535,1.022228,3.8823]",
474,"[5.068442,1.022575,3.882885]",
475,"[5.070803,1.022637,3.883167]",
476,"[5.075221,1.023034,3.883693]",
477,"[5.077531,1.023384,3.883969]",
478,"[5.081709,1.024092,3.884467]",
479,"[5.083629,1.024297,3.884696]",
480,"[5.086301,1.025346,3.885015]",
481,"[5.087526,1.025583,3.885161]",
482,"[5.088639,1.025834,3.885293]",
483,"[5.089902,1.026607,3.885444]",
484,"[5.09011,1.027225,3.885469]",
485,"[5.091475,1.027793,3.885632]",
486,"[5.092159,1.027964,3.885713]",
487,"[5.092456,1.028091,3.885749]",
488,"[5.092741,1.028208,3.885783]",
489,"[5.092996,1.028352,3.885813]",
490,"[5.093732,1.028671,3.885901]",
491,"[5.09435,1.028792,3.885974]",
492,"[5.095655,1.028491,3.88613]",
493,"[5.096167,1.02832,3.886191]",
494,"[5.097481,1.02793,3.886348]",
495,"[5.098246,1.027715,3.886439]",
496,"[5.098707,1.02761,3.886494]",
497,"[5.098678,1.027534,3.886491]",
498,"[5.098653,1.027424,3.886487]",
499,"[5.09846,1.026578,3.886465]",
500,"[5.098422,1.026204,3.88646]",
501,"[5.023857,1.009152,3.877569]",
502,"[4.995595,1.002861,3.874199]",
503,"[4.96908,0.9970233,3.871037]",
504,"[4.960577,0.9950302,3.870023]",
505,"[4.947516,0.992164,3.868466]",
506,"[4.942375,0.9910501,3.867853]",
507,"[4.937538,0.9893941,3.867276]",
508,"[4.929313,0.9879213,3.866295]",
509,"[4.925357,0.9878535,3.865823]",
510,"[4.917785,0.9869867,3.86492]",
511,"[4.914125,0.9860225,3.864484]",
512,"[4.90906,0.9837734,3.86388]",
513,"[4.906804,0.9824077,3.863611]",
514,"[4.901049,0.97838,3.862925]",
515,"[4.897952,0.9763737,3.862556]",
516,"[4.894404,0.9736842,3.862132]",
517,"[4.889492,0.9696206,3.861547]",
518,"[4.887496,0.9667661,3.861309]",
519,"[4.881341,0.9574149,3.860575]",
520,"[4.880486,0.9546211,3.860473]",
521,"[4.877716,0.9476345,3.860142]",
522,"[4.874983,0.942062,3.859817]",
523,"[4.871869,0.9359578,3.859445]",
524,"[4.871102,0.9272735,3.859354]",
525,"[4.872235,0.9233614,3.859489]",
526,"[4.872848,0.9186885,3.859562]",
527,"[4.87275,0.917406,3.85955]",
528,"[4.872516,0.913821,3.859522]",
529,"[4.872468,0.9122005,3.859517]",
530,"[4.876691,0.910197,3.86002]",
531,"[4.877896,0.9082446,3.860164]",
532,"[4.878778,0.906976,3.860269]",
533,"[4.879397,0.9026278,3.860343]",
534,"[4.879236,0.8998151,3.860324]",
535,"[4.858973,0.6156386,3.857907]",
536,"[4.856611,0.5913481,3.857626]",
537,"[4.853388,0.5622521,3.857241]",
538,"[4.853052,0.557116,3.857201]",
539,"[4.852118,0.5492439,3.85709]",
540,"[4.852886,0.5475092,3.857182]",
541,"[4.853543,0.5456041,3.85726]",
542,"[4.85395,0.5452248,3.857308]",
543,"[4.854051,0.5450642,3.857321]",
544,"[4.854213,0.5442991,3.85734]",
545,"[4.854206,0.5436019,3.857339]",
546,"[4.854275,0.5430356,3.857347]",
547,"[4.854307,0.5418846,3.857351]",
548,"[4.854179,0.5398711,3.857336]",
549,"[4.85394,0.5346007,3.857307]",
550,"[4.853699,0.5337815,3.857279]",
551,"[4.853376,0.5318031,3.85724]",
552,"[4.853246,0.5305833,3.857224]",
553,"[4.852261,0.5286894,3.857107]",
554,"[4.851378,0.528438,3.857002]",
555,"[4.849122,0.5299541,3.856733]",
556,"[4.846819,0.5305817,3.856458]",
557,"[4.844895,0.5313064,3.856229]",
558,"[4.837166,0.5368763,3.855307]",
559,"[4.829846,0.542567,3.854434]",
560,"[4.552576,0.5565006,3.89362]",
561,"[4.50771,0.5601251,3.897837]",
562,"[3.86704,0.501026,4.067797]",
563,"[3.802494,0.5294003,4.035576]",
564,"[3.818979,0.5977294,3.936894]",
565,"[3.759223,0.6202262,3.905108]",
566,"[3.733712,0.6291612,3.891538]",
567,"[3.716405,0.6344495,3.882332]",
568,"[3.70051,0.6388323,3.873877]",
569,"[3.659177,0.6501776,3.851891]",
570,"[3.638087,0.6840606,3.840672]",
571,"[3.553786,0.7130654,3.865976]",
572,"[3.491413,0.7130654,3.897974]",
573,"[3.436813,0.7130654,3.919962]",
574,"[3.39044,0.7130654,3.947088]",
575,"[3.382938,0.7130654,3.955231]",
576,"[3.366389,0.7130654,3.970223]",
577,"[3.357236,0.7130654,3.976551]",
578,"[3.215565,0.6472631,4.101756]",
579,"[3.189229,0.6452556,4.108847]",
580,"[3.174869,0.6427858,4.124623]",
581,"[2.828243,0.4479176,4.471023]",
582,"[2.822979,0.4550936,4.458116]",
583,"[2.83116,0.4469384,4.477789]",
584,"[3.179446,0.6450114,4.127189]",
585,"[3.215117,0.6474268,4.133608]",
586,"[3.218749,0.6475255,4.135838]",
587,"[3.351764,0.7130654,4.035478]",
588,"[3.361436,0.7130654,4.044506]",
589,"[3.366771,0.7130654,4.05119]",
590,"[3.392159,0.7130653,4.081488]",
591,"[3.404054,0.7130653,4.098283]",
592,"[3.431746,0.7130653,4.129351]",
593,"[3.4493,0.7130653,4.146412]",
594,"[3.465428,0.7130653,4.167426]",
595,"[3.480846,0.7130653,4.175888]",
596,"[3.498455,0.7130653,4.186128]",
597,"[3.506058,0.7130653,4.188839]",
598,"[3.511364,0.7130653,4.191321]",
599,"[3.523788,0.7130653,4.19369]",
600,"[3.530423,0.7130653,4.193687]",
601,"[3.540005,0.7130653,4.193279]",
602,"[3.545395,0.7130653,4.190879]",
603,"[3.554136,0.7130653,4.190401]",
604,"[3.557744,0.7130653,4.191886]",
605,"[3.561487,0.7130653,4.194755]",
606,"[3.56643,0.7130653,4.201011]",
607,"[3.568503,0.7130653,4.205451]",
608,"[3.572941,0.7130653,4.212894]",
609,"[3.575045,0.7130653,4.216821]",
610,"[3.579045,0.7130653,4.224128]",
611,"[3.580052,0.7130653,4.229051]",
612,"[3.583277,0.7130653,4.235291]",
613,"[3.583973,0.7130653,4.239089]",
614,"[3.584268,0.7130653,4.242902]",
615,"[3.584574,0.7130653,4.248903]",
616,"[3.584759,0.7130653,4.250891]",
617,"[3.585356,0.7130653,4.251423]",
618,"[3.585552,0.7130653,4.251561]",
619,"[3.586335,0.7130653,4.250772]",
620,"[3.586556,0.7130653,4.250446]",
621,"[3.588172,0.7130653,4.248432]",
622,"[3.588692,0.7130653,4.247326]",
623,"[3.589045,0.7130653,4.246012]",
624,"[3.589168,0.7130653,4.244908]",
625,"[3.588796,0.7130653,4.244057]",
626,"[3.58792,0.7130653,4.238292]",
627,"[3.587851,0.7130653,4.232093]",
628,"[3.587633,0.7130653,4.210553]",
629,"[3.587475,0.7130653,4.195992]",
630,"[3.587261,0.7130653,4.180056]",
631,"[3.586866,0.7130653,4.148121]",
632,"[3.584113,0.7130653,4.128056]",
633,"[3.571519,0.7130653,4.091829]",
634,"[3.557332,0.7130653,4.073638]",
635,"[3.555324,0.7519917,3.966588]",
636,"[3.483145,0.7130653,4.013491]",
637,"[2.750855,0.266966,4.477572]",
638,"[2.103489,0.1000001,3.660643]",
639,"[2.084862,0.1,3.625391]",
640,"[2.684812,0.5806857,2.925974]",
641,"[2.65474,0.5806857,2.845013]",
642,"[2.667378,0.5806857,2.707709]",
643,"[2.66705,0.5806857,2.658478]",
644,"[3.005,0.7757701,2.583637]",
645,"[3.005,0.7695035,2.571579]",
646,"[3.005,0.7570819,2.544244]",
647,"[3.005,0.7506073,2.527737]",
648,"[3.005,0.7469625,2.504021]",
649,"[3.005,0.7526065,2.494307]",
650,"[3.005,0.7596596,2.47447]",
651,"[3.005,0.7680738,2.467521]",
652,"[3.005,0.7760807,2.45174]",
653,"[3.005,0.8020589,2.387042]",
654,"[3.005,0.8149564,2.348658]",
655,"[3.005,0.8331893,2.283222]",
656,"[3.005,0.8387402,2.255114]",
