AreaName,ParentName,GazeObject,startKeyframe,endKeyframe,duration,
BookShelfArea,Bookshelf,WoodenShelf, 2760,2782,22,
BookShelfArea,UpperShelf,Kettle, 2782,2858,76,
BookShelfArea,Bookshelf,WoodenShelf, 2858,2859,1,
BookShelfArea,UpperShelf,Kettle, 2859,2891,32,
BookShelfArea,Bookshelf,WoodenShelf, 2891,2892,1,
BookShelfArea,UpperShelf,DeskPlant4, 2892,2896,4,
BookShelfArea,Bookshelf,WoodenShelf, 2896,2911,15,
BookShelfArea,UpperShelf,Kettle, 2911,2975,64,
BookShelfArea,UpperShelf,DeskPlant4, 2975,2994,19,
BookShelfArea,UpperShelf,Kettle, 2994,3006,12,
BookShelfArea,UpperShelf,DeskPlant4, 3006,3030,24,
BookShelfArea,Bookshelf,WoodenShelf, 3030,3048,18,
BookShelfArea,LowerShelf,Plant2, 3048,3139,91,
BookShelfArea,LowerShelf,Plant2, 3153,3176,23,
BookShelfArea,LowerShelf,Book9, 3176,3185,9,
BookShelfArea,LowerShelf,Books14, 3185,3187,2,
BookShelfArea,LowerShelf,Book9, 3187,3203,16,
BookShelfArea,LowerShelf,Book9, 3204,3206,2,
BookShelfArea,LowerShelf,Book9, 3210,3217,7,
BookShelfArea,LowerShelf,Book9, 3219,3243,24,
BookShelfArea,LowerShelf,Books14, 3276,3277,1,
BookShelfArea,Bookshelf,WoodenShelf, 3277,3281,4,
BookShelfArea,Bookshelf,WoodenShelf, 3289,3307,18,
BookShelfArea,LowerShelf,Cup1, 3307,3310,3,
BookShelfArea,Bookshelf,WoodenShelf, 3310,3313,3,
BookShelfArea,Bookshelf,BookshelfDrawer1, 3313,3343,30,
BookShelfArea,Bookshelf,WoodenShelf, 3343,3363,20,
BookShelfArea,LowerShelf,Books14, 3363,3367,4,
BookShelfArea,Bookshelf,WoodenShelf, 3367,3375,8,
BookShelfArea,Bookshelf,BookshelfDrawer2, 3375,3382,7,
BookShelfArea,Bookshelf,WoodenShelf, 3382,3382,0,
BookShelfArea,Bookshelf,BookshelfDrawer1, 3382,3400,18,
BookShelfArea,Bookshelf,WoodenShelf, 3400,3402,2,
BookShelfArea,Bookshelf,BookshelfDrawer1, 3402,3416,14,
BookShelfArea,Bookshelf,WoodenShelf, 3416,3421,5,
BookShelfArea,LowerShelf,Cup1, 3421,3432,11,
BookShelfArea,Bookshelf,WoodenShelf, 3432,3460,28,
BookShelfArea,Bookshelf,BookshelfDrawer1, 3460,3506,46,
BookShelfArea,Bookshelf,WoodenShelf, 3506,3529,23,
BookShelfArea,BookshelfDrawer1,SushiBox2, 3540,3542,2,
BookShelfArea,BookshelfDrawer1,SushiBox2, 3555,3568,13,
BookShelfArea,Bookshelf,BookshelfDrawer1, 3568,3625,57,
BookShelfArea,BookshelfDrawer1,SushiBox2, 3625,3637,12,
BookShelfArea,BookshelfDrawer1,SushiBox2, 3660,3672,12,
BookShelfArea,Bookshelf,BookshelfDrawer1, 3685,3692,7,
BookShelfArea,Bookshelf,BookshelfDrawer2, 3692,3707,15,
BookShelfArea,Bookshelf,WoodenShelf, 3707,3719,12,
BookShelfArea,Bookshelf,BookshelfDrawer2, 3719,3750,31,
BookShelfArea,Bookshelf,WoodenShelf, 3750,3765,15,
BookShelfArea,BookshelfDrawer2,book4, 3772,3777,5,
BookShelfArea,Bookshelf,BookshelfDrawer2, 3777,3820,43,
BookShelfArea,Bookshelf,WoodenShelf, 3820,3821,1,
BookShelfArea,Bookshelf,BookshelfDrawer3, 3821,3830,9,
BookShelfArea,Bookshelf,WoodenShelf, 3830,3831,1,
BookShelfArea,Bookshelf,BookshelfDrawer3, 3831,3845,14,
BookShelfArea,Bookshelf,WoodenShelf, 3845,3845,0,
OfficeSet,OfficeSet,OfficeTable, 3845,3852,7,
BookShelfArea,Bookshelf,WoodenShelf, 3852,3854,2,
BookShelfArea,Bookshelf,BookshelfDrawer3, 3854,3928,74,
BookShelfArea,BookshelfDrawer3,book1, 3928,3939,11,
BookShelfArea,BookshelfDrawer3,book1, 3947,3983,36,
BookShelfArea,BookshelfDrawer3,book5, 3984,3994,10,
BookShelfArea,Bookshelf,BookshelfDrawer3, 3994,4007,13,
BookShelfArea,BookshelfDrawer3,book5, 4007,4046,39,
BookShelfArea,BookshelfDrawer3,book5, 4064,4076,12,
BookShelfArea,BookshelfDrawer3,book1, 4082,4101,19,
BookShelfArea,BookshelfDrawer3,book5, 4106,4146,40,
BookShelfArea,BookshelfDrawer3,book5, 4157,4161,4,
BookShelfArea,Bookshelf,BookshelfDrawer3, 4203,4210,7,
BookShelfArea,BookshelfDrawer3,book1, 4234,4239,5,
BookShelfArea,BookshelfDrawer3,book5, 4239,4243,4,
BookShelfArea,BookshelfDrawer3,book1, 4243,4282,39,
BookShelfArea,Bookshelf,BookshelfDrawer3, 4282,4293,11,
BookShelfArea,BookshelfDrawer3,book1, 4293,4306,13,
BookShelfArea,BookshelfDrawer3,book1, 4317,4321,4,
BookShelfArea,Bookshelf,BookshelfDrawer3, 4321,4335,14,
BookShelfArea,Bookshelf,WoodenShelf, 4339,4344,5,
BookShelfArea,LowerShelf,Plant2, 4344,4346,2,
BookShelfArea,Bookshelf,WoodenShelf, 4346,4362,16,
BookShelfArea,LowerShelf,Book9, 4362,4364,2,
BookShelfArea,LowerShelf,Books14, 4364,4390,26,
BookShelfArea,Bookshelf,WoodenShelf, 4390,4392,2,
BookShelfArea,Bookshelf,BookshelfDrawer2, 4392,4400,8,
BookShelfArea,Bookshelf,WoodenShelf, 4400,4402,2,
BookShelfArea,BookshelfDrawer1,SushiBox2, 4407,4411,4,
BookShelfArea,Bookshelf,WoodenShelf, 4411,4413,2,
BookShelfArea,LowerShelf,Cup1, 4413,4415,2,
BookShelfArea,LowerShelf,DeskPlant2, 4415,4429,14,
BookShelfArea,UpperShelf,Books12, 4431,4440,9,
BookShelfArea,UpperShelf,Books13, 4440,4448,8,
BookShelfArea,Bookshelf,WoodenShelf, 4456,4456,0,
BookShelfArea,UpperShelf,Books15, 4456,4509,53,
BookShelfArea,Bookshelf,WoodenShelf, 4509,4515,6,
BookShelfArea,UpperShelf,Bookcase, 4518,4541,23,
BookShelfArea,Bookshelf,WoodenShelf, 4545,4612,67,
BookShelfArea,UpperShelf,Books15, 4612,4648,36,
BookShelfArea,UpperShelf,book8, 4652,4660,8,
BookShelfArea,UpperShelf,book8, 4670,4688,18,
BookShelfArea,UpperShelf,Books15, 4688,4720,32,
BookShelfArea,UpperShelf,book8, 4720,4736,16,
BookShelfArea,UpperShelf,Books15, 4738,4749,11,
BookShelfArea,UpperShelf,Bookcase, 4749,4752,3,
BookShelfArea,UpperShelf,Books15, 4752,4788,36,
BookShelfArea,UpperShelf,book8, 4788,4791,3,
BookShelfArea,UpperShelf,Books16, 4791,4817,26,
BookShelfArea,UpperShelf,book8, 4817,4863,46,
BookShelfArea,UpperShelf,Books16, 4863,4864,1,
BookShelfArea,UpperShelf,book8, 4864,4864,0,
BookShelfArea,UpperShelf,Books16, 4864,4891,27,
BookShelfArea,UpperShelf,book8, 4891,4909,18,
BookShelfArea,Bookshelf,WoodenShelf, 4909,4909,0,
BookShelfArea,UpperShelf,Books13, 4911,4954,43,
BookShelfArea,UpperShelf,Books12, 4958,4981,23,
BookShelfArea,Bookshelf,WoodenShelf, 4981,4991,10,
BookShelfArea,UpperShelf,Books13, 4991,5010,19,
BookShelfArea,UpperShelf,Books12, 5010,5033,23,
BookShelfArea,UpperShelf,Books13, 5033,5079,46,
BookShelfArea,UpperShelf,Books12, 5079,5113,34,
BookShelfArea,Bookshelf,WoodenShelf, 5117,5126,9,
BookShelfArea,Bookshelf,WoodenShelf, 5129,5139,10,
BookShelfArea,UpperShelf,Books12, 5144,5159,15,
BookShelfArea,UpperShelf,book6, 5159,5160,1,
BookShelfArea,UpperShelf,book3, 5160,5162,2,
BookShelfArea,Bookshelf,WoodenShelf, 5162,5169,7,
BookShelfArea,UpperShelf,book3, 5169,5171,2,
BookShelfArea,UpperShelf,book7, 5171,5186,15,
BookShelfArea,UpperShelf,book11, 5186,5187,1,
BookShelfArea,UpperShelf,Kettle, 5187,5196,9,
BookShelfArea,UpperShelf,Paperbag, 5196,5269,73,
BookShelfArea,UpperShelf,Bookcase, 5269,5292,23,
BookShelfArea,UpperShelf,Books15, 5292,5294,2,
BookShelfArea,UpperShelf,Books16, 5294,5302,8,
BookShelfArea,Bookshelf,WoodenShelf, 5302,5304,2,
BookShelfArea,Bookshelf,WoodenShelf, 5307,5310,3,
BookShelfArea,UpperShelf,Books16, 5310,5311,1,
BookShelfArea,Bookshelf,WoodenShelf, 5311,5313,2,
BookShelfArea,UpperShelf,Books13, 5313,5323,10,
BookShelfArea,UpperShelf,Books12, 5323,5325,2,
BookShelfArea,Bookshelf,WoodenShelf, 5325,5326,1,
BookShelfArea,Bookshelf,WoodenShelf, 5329,5331,2,
BookShelfArea,LowerShelf,Cup1, 5331,5338,7,
BookShelfArea,Bookshelf,WoodenShelf, 5338,5342,4,
BookShelfArea,Bookshelf,WoodenShelf, 5363,5363,0,
BookShelfArea,UpperShelf,Books12, 5363,5377,14,
BookShelfArea,UpperShelf,book7, 5377,5379,2,
BookShelfArea,UpperShelf,book6, 5379,5381,2,
BookShelfArea,UpperShelf,book3, 5381,5385,4,
BookShelfArea,Bookshelf,WoodenShelf, 5385,5386,1,
BookShelfArea,UpperShelf,DeskPlant4, 5386,5390,4,
BookShelfArea,UpperShelf,Kettle, 5390,5392,2,
BookShelfArea,Bookshelf,WoodenShelf, 5392,5393,1,
BookShelfArea,Bookshelf,WoodenShelf, 5404,5410,6,
BookShelfArea,UpperShelf,Kettle, 5410,5418,8,
BookShelfArea,Bookshelf,WoodenShelf, 5418,5420,2,
BookShelfArea,LowerShelf,Plant2, 5420,5430,10,
BookShelfArea,UpperShelf,Kettle, 5430,5537,107,
OfficeSet,OfficeDeskSurface,ComputerMonitor, 5554,5569,15,
OfficeSet,OfficeSet,OfficeTable, 5569,5571,2,
OfficeSet,OfficeDeskSurface,OtherPlantBox, 5571,5573,2,
OfficeSet,OfficeSet,OfficeTable, 5573,5580,7,
OfficeSet,OfficeDeskSurface,OtherPlant1, 5580,5583,3,
OfficeSet,OfficeDeskSurface,OtherPlantBox, 5583,5590,7,
OfficeSet,OfficeChairGroup,OfficeChair, 5590,5611,21,
OfficeSet,BookStack,Books1, 5611,5613,2,
OfficeSet,BookStack,Books2, 5613,5613,0,
OfficeSet,OfficeChairGroup,OfficeChair, 5615,5617,2,
OfficeSet,OfficeDeskSurface,OtherPlant1, 5617,5629,12,
OfficeSet,OfficeChairGroup,Plant3, 5629,5638,9,
OfficeSet,OfficeChairGroup,OfficeChair, 5638,5640,2,
OfficeSet,OfficeTableDrawer,OfficeTableDrawer1, 5640,5651,11,
OfficeSet,BookStack,Books4, 5651,5652,1,
OfficeSet,OfficeTableDrawer,OfficeTableDrawer1, 5652,5654,2,
OfficeSet,BookStack,Books4, 5654,5657,3,
OfficeSet,BookStack,Books5, 5657,5658,1,
OfficeSet,BookStack,Books4, 5658,5663,5,
OfficeSet,BookStack,Books4, 5664,5665,1,
LongTableArea,UnderLongTable,PlantC3, 5670,5677,7,
LongTableArea,LongTable,LongTable, 5677,5678,1,
LongTableArea,ChargingStation,PhoneWithCharger, 5678,5680,2,
LongTableArea,LongTable,LongTable, 5680,5699,19,
LongTableArea,LongTableSurface,Plant1, 5699,5705,6,
LongTableArea,LongTable,LongTable, 5705,5707,2,
LongTableArea,LongTableSurface,Laptop, 5707,5709,2,
OfficeSet,BookStack,Books1, 5709,5709,0,
OfficeSet,OfficeDeskSurface,OtherPlantBox, 5710,5712,2,
OfficeSet,OfficeChairGroup,OfficeChair, 5712,5713,1,
OfficeSet,OfficeDeskSurface,OtherPlant1, 5713,5715,2,
OfficeSet,OfficeDeskSurface,ComputerMonitor, 5715,5719,4,
OfficeSet,OfficeDeskSurface,ComputerMonitor, 5720,5725,5,
OfficeSet,OfficeChairGroup,Plant3, 5725,5792,67,
OfficeSet,OfficeChairGroup,BookStack6, 5792,5809,17,
OfficeSet,OfficeChairGroup,Plant3, 5809,5907,98,
OfficeSet,OfficeChairGroup,BookStack6, 5907,5929,22,
OfficeSet,OfficeChairGroup,Plant3, 5929,5953,24,
OfficeSet,OfficeChairGroup,BookStack6, 5953,5957,4,
OfficeSet,OfficeChairGroup,Plant3, 5957,5963,6,
OfficeSet,OfficeDeskSurface,ComputerMonitor, 5980,6022,42,
OfficeSet,OfficeDeskSurface,ComputerMonitor, 6027,6028,1,
OfficeSet,OfficeSet,OfficeTable, 6028,6048,20,
OfficeSet,OfficeDeskSurface,ComputerMonitor, 6048,6048,0,
OfficeSet,OfficeSet,OfficeTable, 6048,6056,8,
OfficeSet,OfficeDeskSurface,ComputerMonitor, 6068,6072,4,
OfficeSet,OfficeDeskSurface,OtherPlantBox, 6072,6073,1,
OfficeSet,OfficeDeskSurface,OtherPlant1, 6073,6075,2,
OfficeSet,OfficeDeskSurface,OtherPlantBox, 6075,6076,1,
OfficeSet,OfficeChairGroup,OfficeChair, 6076,6094,18,
OfficeSet,OfficeDeskSurface,OtherPlantBox, 6094,6104,10,
OfficeSet,OfficeDeskSurface,SushiBox1, 6106,6193,87,
OfficeSet,OfficeTableDrawer,OfficeTableDrawer1, 6204,6211,7,
OfficeSet,OfficeTableDrawer2,BookStack7, 6211,6215,4,
OfficeSet,OfficeTableDrawer,OfficeTableDrawer1, 6215,6223,8,
LongTableArea,UnderLongTable,PlantC3, 6223,6267,44,
OfficeSet,BookStack,Books1, 6267,6278,11,
LongTableArea,UnderLongTable,PlantC3, 6278,6300,22,
OfficeSet,BookStack,Books1, 6300,6332,32,
LongTableArea,UnderLongTable,PlantC3, 6332,6355,23,
OfficeSet,BookStack,Books3, 6355,6355,0,
LongTableArea,UnderLongTable,PlantC3, 6355,6360,5,
LongTableArea,UnderLongTable,PlantC3, 6383,6386,3,
OfficeSet,BookStack,Books3, 6386,6392,6,
OfficeSet,BookStack,Books2, 6392,6394,2,
LongTableArea,UnderLongTable,PlantC3, 6394,6423,29,
OfficeSet,BookStack,Books2, 6423,6426,3,
OfficeSet,BookStack,Books1, 6426,6502,76,
OfficeSet,BookStack,Books2, 6502,6548,46,
LongTableArea,UnderLongTable,PlantC3, 6548,6550,2,
OfficeSet,BookStack,Books1, 6550,6601,51,
LongTableArea,UnderLongTable,PlantC3, 6601,6631,30,
OfficeSet,BookStack,Books2, 6631,6652,21,
LongTableArea,UnderLongTable,PlantC3, 6652,6653,1,
OfficeSet,BookStack,Books1, 6653,6669,16,
LongTableArea,UnderLongTable,PlantC3, 6669,6694,25,
OfficeSet,BookStack,Books2, 6694,6710,16,
LongTableArea,UnderLongTable,PlantC3, 6710,6712,2,
OfficeSet,BookStack,Books2, 6712,6714,2,
LongTableArea,UnderLongTable,PlantC3, 6714,6723,9,
OfficeSet,BookStack,Books2, 6723,6728,5,
LongTableArea,UnderLongTable,PlantC3, 6728,6736,8,
OfficeSet,BookStack,Books3, 6736,6747,11,
LongTableArea,UnderLongTable,PlantC3, 6747,6754,7,
OfficeSet,BookStack,Books3, 6754,6757,3,
OfficeSet,BookStack,Books2, 6757,6809,52,
OfficeSet,BookStack,Books3, 6809,6822,13,
LongTableArea,UnderLongTable,PlantC3, 6822,6879,57,
OfficeSet,BookStack,Books3, 6879,6953,74,
LongTableArea,UnderLongTable,PlantC3, 6953,6964,11,
OfficeSet,BookStack,Books5, 6968,6975,7,
OfficeSet,BookStack,Books3, 6975,7057,82,
LongTableArea,UnderLongTable,PlantC3, 7057,7060,3,
OfficeSet,BookStack,Books5, 7060,7064,4,
OfficeSet,BookStack,Key4, 7064,7082,18,
OfficeSet,BookStack,Books5, 7082,7090,8,
LongTableArea,UnderLongTable,PlantC3, 7091,7096,5,
LongTableArea,UnderLongTable,PlantC3, 7103,7111,8,
OfficeSet,BookStack,Books3, 7111,7149,38,
LongTableArea,UnderLongTable,PlantC3, 7149,7150,1,
OfficeSet,BookStack,Books3, 7150,7161,11,
LongTableArea,UnderLongTable,PlantC3, 7161,7166,5,
LongTableArea,LongTable,LongTable, 7166,7167,1,
OfficeSet,BookStack,Books3, 7167,7179,12,
LongTableArea,LongTableSurface,Laptop, 7179,7202,23,
LongTableArea,UnderLongTable,PlantC3, 7202,7204,2,
OfficeSet,BookStack,Books3, 7204,7293,89,
LongTableArea,UnderLongTable,PlantC3, 7293,7297,4,
OfficeSet,BookStack,Books3, 7299,7308,9,
LongTableArea,UnderLongTable,PlantC3, 7309,7315,6,
OfficeSet,BookStack,Books5, 7316,7318,2,
OfficeSet,BookStack,Key4, 7318,7335,17,
OfficeSet,BookStack,Books5, 7335,7355,20,
OfficeSet,BookStack,Books2, 7355,7358,3,
OfficeSet,BookStack,Books5, 7358,7386,28,
LongTableArea,UnderLongTable,PlantC3, 7464,7465,1,
OfficeSet,BookStack,Books5, 7482,7654,172,
LongTableArea,UnderLongTable,PlantC3, 7660,7662,2,
OfficeSet,BookStack,Books2, 7662,7682,20,
OfficeSet,BookStack,Books1, 7682,7691,9,
OfficeSet,BookStack,Books1, 7698,7706,8,
OfficeSet,BookStack,Books3, 7706,7711,5,
OfficeSet,BookStack,Books1, 7711,7727,16,
OfficeSet,BookStack,Key4, 7734,7740,6,
OfficeSet,BookStack,Key4, 7749,7757,8,
OfficeSet,BookStack,Key4, 7891,7893,2,
BookShelfArea,Bookshelf,WoodenShelf, 7919,7920,1,
BookShelfArea,UpperShelf,Books13, 7920,7929,9,
BookShelfArea,Bookshelf,WoodenShelf, 7929,7930,1,
OfficeSet,BookStack,Key4, 7934,7934,0,
OfficeSet,BookStack,Key4, 7957,7967,10,
OfficeSet,BookStack,Key4, 8009,8015,6,
OfficeSet,BookStack,Key4, 8016,8016,0,
CabinArea,Cabin,GothicCabinet, 8023,8027,4,
CabinArea,LowerCabin,PlantC2, 8027,8034,7,
CabinArea,Cabin,GothicCabinet, 8034,8046,12,
OfficeSet,BookStack,Key4, 8077,8089,12,
BookShelfArea,Bookshelf,WoodenShelf, 8426,8427,1,
BookShelfArea,Bookshelf,WoodenShelf, 8428,8429,1,
BookShelfArea,Bookshelf,WoodenShelf, 8433,8436,3,
BookShelfArea,Bookshelf,WoodenShelf, 8442,8443,1,
BookShelfArea,UpperShelf,Bookcase, 8443,8478,35,
BookShelfArea,UpperShelf,Books15, 8478,8481,3,
BookShelfArea,UpperShelf,Books16, 8481,8482,1,
CabinArea,Cabin,GothicCabinet, 8484,8485,1,
CabinArea,Cabin,GothicCabinet, 8490,8491,1,
CabinArea,Cabin,GothicCabinet, 8494,8496,2,
CabinArea,Cabin,GothicCabinet, 8535,8536,1,
BookShelfArea,UpperShelf,Books15, 8539,8540,1,
BookShelfArea,UpperShelf,Bookcase, 8540,8549,9,
BookShelfArea,Bookshelf,WoodenShelf, 8549,8551,2,
BookShelfArea,UpperShelf,Books15, 8551,8576,25,
BookShelfArea,UpperShelf,book8, 8576,8580,4,
BookShelfArea,UpperShelf,Books16, 8580,8591,11,
BookShelfArea,UpperShelf,book8, 8591,8613,22,
BookShelfArea,UpperShelf,Books16, 8613,8634,21,
BookShelfArea,UpperShelf,book8, 8634,8652,18,
BookShelfArea,UpperShelf,Books15, 8652,8707,55,
BookShelfArea,UpperShelf,Bookcase, 8707,8709,2,
BookShelfArea,UpperShelf,Books16, 8709,8710,1,
BookShelfArea,UpperShelf,Bookcase, 8710,8721,11,
BookShelfArea,Bookshelf,WoodenShelf, 8721,8722,1,
BookShelfArea,UpperShelf,Books15, 8722,8730,8,
BookShelfArea,UpperShelf,book8, 8730,8770,40,
BookShelfArea,UpperShelf,Books15, 8770,8788,18,
CabinArea,Cabin,GothicCabinet, 8807,8808,1,
BookShelfArea,UpperShelf,book8, 8808,8809,1,
BookShelfArea,UpperShelf,book8, 8823,8826,3,
BookShelfArea,UpperShelf,book8, 8835,8837,2,
BookShelfArea,UpperShelf,book8, 8838,8840,2,
BookShelfArea,UpperShelf,Books16, 8917,8918,1,
BookShelfArea,UpperShelf,Books15, 8918,8920,2,
BookShelfArea,Bookshelf,WoodenShelf, 8920,8921,1,
BookShelfArea,UpperShelf,Bookcase, 8921,8930,9,
BookShelfArea,Bookshelf,WoodenShelf, 8930,8934,4,
BookShelfArea,UpperShelf,Bookcase, 8934,8945,11,
BookShelfArea,UpperShelf,Paperbag, 8945,8949,4,
BookShelfArea,Bookshelf,WoodenShelf, 8949,8971,22,
BookShelfArea,LowerShelf,Plant2, 8971,9016,45,
BookShelfArea,Bookshelf,WoodenShelf, 9016,9018,2,
BookShelfArea,UpperShelf,book3, 9018,9019,1,
BookShelfArea,UpperShelf,book7, 9019,9019,0,
