frame,plyr_pos,head_pos,l_hand_pos,r_hand_pos,l_hand_locpos,r_hand_locpos,plyr_rot,head_rot,l_hand_rot,r_hand_rot,l_hand_locrot,r_hand_locrot,camOffset,
0,"[4.182915,0,3.075751]","[3.636497,1.627514,3.132933]","[3.487358,1.220876,3.316854]","[3.681678,1.696414,3.633027]","[-0.6955565,-0.3791243,0.2411038]","[-0.5012366,0.09641413,0.5572767]","[0,0,0,1]","[-0.1005833,-0.02736593,0.04434604,0.9935631]","[-0.120132,-0.1067341,0.03308703,0.9864489]","[-0.1625618,-0.01235404,0.04550914,0.9855709]","[-0.120132,-0.1067341,0.03308703,0.9864489]","[-0.1625618,-0.01235404,0.04550914,0.9855709]",1.6,
1,"[4.182915,0,3.075751]","[3.636147,1.627467,3.132867]","[3.48669,1.220659,3.317095]","[3.683089,1.696771,3.632842]","[-0.6962247,-0.3793413,0.2413445]","[-0.4998254,0.09677122,0.5570917]","[0,0,0,1]","[-0.1001025,-0.02752108,0.04476722,0.9935884]","[-0.1195714,-0.1067075,0.03400557,0.9864886]","[-0.160563,-0.005429211,0.04014584,0.9861939]","[-0.1195714,-0.1067075,0.03400557,0.9864886]","[-0.160563,-0.005429211,0.04014584,0.9861939]",
2,"[4.182915,0,3.075751]","[3.635638,1.627338,3.132924]","[3.48642,1.220562,3.317167]","[3.683135,1.696624,3.633517]","[-0.696495,-0.3794379,0.2414164]","[-0.4997794,0.0966239,0.5577661]","[0,0,0,1]","[-0.09966551,-0.02768463,0.04564522,0.9935879]","[-0.1194928,-0.1068853,0.03421916,0.9864715]","[-0.155916,-0.007971724,0.03965116,0.986942]","[-0.1194928,-0.1068853,0.03421916,0.9864715]","[-0.155916,-0.007971724,0.03965116,0.986942]",
3,"[4.182915,0,3.075751]","[3.635386,1.62726,3.132892]","[3.486211,1.220484,3.317253]","[3.683047,1.696326,3.634239]","[-0.696704,-0.379516,0.2415021]","[-0.4998681,0.09632584,0.5584885]","[0,0,0,1]","[-0.09945563,-0.02775926,0.0461944,0.9935814]","[-0.1195376,-0.1070953,0.03414734,0.9864458]","[-0.1524195,-0.01131658,0.03903985,0.9874797]","[-0.1195376,-0.1070953,0.03414734,0.9864458]","[-0.1524195,-0.01131658,0.03903985,0.9874797]",
4,"[4.182915,0,3.075751]","[3.63539,1.627255,3.132804]","[3.485966,1.220366,3.317334]","[3.683069,1.696264,3.633965]","[-0.6969488,-0.3796341,0.2415837]","[-0.4998455,0.09626424,0.5582144]","[0,0,0,1]","[-0.09949411,-0.02783365,0.04589974,0.9935892]","[-0.1195275,-0.1073301,0.03404115,0.9864252]","[-0.1506836,-0.01210042,0.03790213,0.9877811]","[-0.1195275,-0.1073301,0.03404115,0.9864252]","[-0.1506836,-0.01210042,0.03790213,0.9877811]",
5,"[4.182915,0,3.075751]","[3.635308,1.627206,3.132795]","[3.485315,1.220103,3.317567]","[3.682747,1.696465,3.63345]","[-0.6975996,-0.3798974,0.2418165]","[-0.5001681,0.09646541,0.5576988]","[0,0,0,1]","[-0.09956834,-0.02760203,0.04542502,0.99361]","[-0.1190968,-0.1073807,0.0344773,0.9864566]","[-0.1537008,-0.01115223,0.03936576,0.98727]","[-0.1190968,-0.1073807,0.0344773,0.9864566]","[-0.1537008,-0.01115223,0.03936576,0.98727]",
6,"[4.182915,0,3.075751]","[3.63536,1.627233,3.132839]","[3.485152,1.220054,3.317622]","[3.682767,1.696534,3.633311]","[-0.6977622,-0.3799461,0.2418711]","[-0.5001474,0.09653439,0.5575601]","[0,0,0,1]","[-0.09967661,-0.02761822,0.04540807,0.9935995]","[-0.1190668,-0.1073269,0.0345532,0.9864635]","[-0.1554573,-0.009129689,0.04044779,0.986972]","[-0.1190668,-0.1073269,0.0345532,0.9864635]","[-0.1554573,-0.009129689,0.04044779,0.986972]",
7,"[4.182915,0,3.075751]","[3.63434,1.627194,3.132679]","[3.485036,1.220056,3.317684]","[3.682818,1.696631,3.633191]","[-0.6978784,-0.3799444,0.2419336]","[-0.5000966,0.0966312,0.5574403]","[0,0,0,1]","[-0.1000221,-0.02738257,0.04566318,0.9935596]","[-0.1190525,-0.1072352,0.03446082,0.9864784]","[-0.1568823,-0.006697387,0.04121752,0.9867341]","[-0.1190525,-0.1072352,0.03446082,0.9864784]","[-0.1568823,-0.006697387,0.04121752,0.9867341]",
8,"[4.182915,0,3.075751]","[3.633968,1.627271,3.132531]","[3.484932,1.220033,3.317702]","[3.682844,1.696634,3.633332]","[-0.6979826,-0.3799667,0.2419518]","[-0.5000708,0.09663413,0.5575816]","[0,0,0,1]","[-0.1000863,-0.02731421,0.04550844,0.9935621]","[-0.1190993,-0.1070333,0.03439872,0.9864968]","[-0.156492,-0.006134127,0.04101622,0.9868081]","[-0.1190993,-0.1070333,0.03439872,0.9864968]","[-0.156492,-0.006134127,0.04101622,0.9868081]",
9,"[4.182915,0,3.075751]","[3.633796,1.627237,3.132395]","[3.484864,1.220039,3.317719]","[3.68284,1.696586,3.633408]","[-0.6980512,-0.3799612,0.2419681]","[-0.5000747,0.09658648,0.5576569]","[0,0,0,1]","[-0.09988432,-0.02710339,0.04511524,0.9936062]","[-0.1191734,-0.1068554,0.03439707,0.9865072]","[-0.1557037,-0.006845125,0.0403453,0.9869558]","[-0.1191734,-0.1068554,0.03439707,0.9865072]","[-0.1557037,-0.006845125,0.0403453,0.9869558]",
10,"[4.182915,0,3.075751]","[3.633676,1.626918,3.132044]","[3.484702,1.220194,3.317725]","[3.682647,1.696368,3.633352]","[-0.6982132,-0.3798056,0.2419747]","[-0.5002672,0.09636761,0.5576012]","[0,0,0,1]","[-0.09845421,-0.0262147,0.04541107,0.9937593]","[-0.1196505,-0.1061464,0.0340265,0.9865388]","[-0.1540456,-0.008434726,0.04018456,0.9872103]","[-0.1196505,-0.1061464,0.0340265,0.9865388]","[-0.1540456,-0.008434726,0.04018456,0.9872103]",
11,"[4.182915,0,3.075751]","[3.633636,1.626853,3.131913]","[3.484658,1.22027,3.317717]","[3.682425,1.696151,3.63323]","[-0.6982565,-0.3797301,0.2419663]","[-0.5004896,0.09615065,0.5574799]","[0,0,0,1]","[-0.09855084,-0.02599073,0.04547966,0.9937524]","[-0.1198014,-0.1060346,0.03394495,0.9865354]","[-0.1535328,-0.008152086,0.04169349,0.9872299]","[-0.1198014,-0.1060346,0.03394495,0.9865354]","[-0.1535328,-0.008152086,0.04169349,0.9872299]",
12,"[4.182915,0,3.075751]","[3.633384,1.626964,3.131588]","[3.484404,1.220503,3.31756]","[3.682231,1.695638,3.632884]","[-0.6985109,-0.3794969,0.2418095]","[-0.5006834,0.09563768,0.5571331]","[0,0,0,1]","[-0.09968096,-0.02558502,0.04499451,0.9936723]","[-0.12017,-0.1060103,0.03451375,0.9864734]","[-0.1533596,-0.004208571,0.04524728,0.987125]","[-0.12017,-0.1060103,0.03451375,0.9864734]","[-0.1533596,-0.004208571,0.04524728,0.987125]",
13,"[4.182915,0,3.075751]","[3.63324,1.626999,3.131419]","[3.484325,1.220576,3.317508]","[3.682307,1.695537,3.632774]","[-0.6985894,-0.3794239,0.2417575]","[-0.5006077,0.09553742,0.5570238]","[0,0,0,1]","[-0.09983405,-0.0252454,0.04528017,0.9936526]","[-0.1203025,-0.1059579,0.03476882,0.986454]","[-0.1534833,-0.002765528,0.04533399,0.9871069]","[-0.1203025,-0.1059579,0.03476882,0.986454]","[-0.1534833,-0.002765528,0.04533399,0.9871069]",
14,"[4.182915,0,3.075751]","[3.633125,1.627024,3.131214]","[3.484271,1.220628,3.31747]","[3.68238,1.695415,3.632619]","[-0.6986435,-0.379372,0.2417189]","[-0.5005351,0.09541543,0.5568686]","[0,0,0,1]","[-0.09993737,-0.02508616,0.04534554,0.9936433]","[-0.1203868,-0.1058845,0.0349112,0.9864465]","[-0.1534144,-0.002202468,0.04462109,0.9871515]","[-0.1203868,-0.1058845,0.0349112,0.9864465]","[-0.1534144,-0.002202468,0.04462109,0.9871515]",
15,"[4.182915,0,3.075751]","[3.632992,1.627037,3.130775]","[3.484156,1.22069,3.31734]","[3.682285,1.69504,3.63235]","[-0.6987583,-0.37931,0.2415892]","[-0.5006296,0.09504028,0.5565995]","[0,0,0,1]","[-0.1000605,-0.02467716,0.04569201,0.9936253]","[-0.1205469,-0.1053922,0.0350354,0.9864753]","[-0.1523394,-0.005508818,0.04282853,0.9873845]","[-0.1205469,-0.1053922,0.0350354,0.9864753]","[-0.1523394,-0.005508818,0.04282853,0.9873845]",
16,"[4.182915,0,3.075751]","[3.633024,1.627036,3.130551]","[3.484105,1.22069,3.317254]","[3.682287,1.694615,3.631875]","[-0.69881,-0.3793097,0.2415029]","[-0.5006274,0.09461477,0.5561242]","[0,0,0,1]","[-0.09992931,-0.02441327,0.04562635,0.993648]","[-0.1206014,-0.1052339,0.03512658,0.9864823]","[-0.1517735,-0.006941179,0.04217543,0.9874907]","[-0.1206014,-0.1052339,0.03512658,0.9864823]","[-0.1517735,-0.006941179,0.04217543,0.9874907]",
