AreaName,ParentName,GazeObject,startKeyframe,endKeyframe,duration,
OfficeSet,OfficeSet,OfficeTable, 4621,4624,3,
OfficeSet,OfficeDeskSurface,ComputerMonitor, 4624,4638,14,
OfficeSet,OfficeChairGroup,Plant3, 4638,4674,36,
OfficeSet,OfficeDeskSurface,ComputerMonitor, 4674,4675,1,
BookShelfArea,ShelfSlot3,Paperbag, 4676,4678,2,
BookShelfArea,ShelfSlot2,Bookcase, 4678,4681,3,
BookShelfArea,Bookshelf,WoodenShelf, 4681,4682,1,
BookShelfArea,ShelfSlot1,Books15, 4682,4690,8,
BookShelfArea,Bookshelf,WoodenShelf, 4690,4700,10,
BookShelfArea,ShelfSlot1,Books15, 4700,4711,11,
BookShelfArea,ShelfSlot1,book8, 4711,4718,7,
BookShelfArea,ShelfSlot1,Books16, 4718,4725,7,
BookShelfArea,Bookshelf,WoodenShelf, 4725,4726,1,
CabinArea,Cabin,GothicCabinet, 4759,4819,60,
LongTableArea,UnderLongTable,YogaBall, 4827,4857,30,
LongTableArea,LongTable,LongTable, 4862,4866,4,
LongTableArea,LongTableSurface,Bookcase1, 4866,4896,30,
LongTableArea,LongTableSurface,Paper Bottle, 4897,4898,1,
LongTableArea,LongTableSurface,Plant1, 4898,4916,18,
LongTableArea,LongTableSurface,OtherPlant2, 4916,4940,24,
LongTableArea,LongTableSurface,Laptop, 4940,4954,14,
LongTableArea,UnderLongTable,PlantC3, 4954,4956,2,
OfficeSet,BookStack,Books1, 4956,4967,11,
OfficeSet,OfficeDeskSurface,OtherPlantBox, 4986,5052,66,
OfficeSet,OfficeDeskSurface,SushiBox1, 5052,5130,78,
OfficeSet,OfficeDeskSurface,ComputerMousePack, 5130,5130,0,
OfficeSet,OfficeDeskSurface,OtherPlantBox, 5130,5140,10,
OfficeSet,OfficeDeskSurface,OtherPlant1, 5140,5176,36,
OfficeSet,OfficeDeskSurface,OtherPlantBox, 5176,5228,52,
OfficeSet,OfficeDeskSurface,ComputerMonitor, 5228,5241,13,
OfficeSet,OfficeChairGroup,Plant3, 5241,5253,12,
OfficeSet,OfficeChairGroup,OfficeChair, 5253,5258,5,
OfficeSet,OfficeChairGroup,Plant3, 5258,5263,5,
OfficeSet,OfficeSet,OfficeTable, 5263,5268,5,
BookShelfArea,Bookshelf,WoodenShelf, 5270,5270,0,
BookShelfArea,ShelfSlot9,Plant2, 5270,5297,27,
OfficeSet,OfficeSet,OfficeTable, 5297,5299,2,
OfficeSet,OfficeChairGroup,Plant3, 5299,5372,73,
OfficeSet,OfficeSet,OfficeTable, 5372,5374,2,
BookShelfArea,ShelfSlot9,Plant2, 5374,5392,18,
BookShelfArea,ShelfSlot8,Book9, 5394,5396,2,
BookShelfArea,ShelfSlot8,Books14, 5396,5404,8,
BookShelfArea,Bookshelf,WoodenShelf, 5404,5405,1,
BookShelfArea,ShelfSlot7,DeskPlant2, 5407,5425,18,
BookShelfArea,ShelfSlot4,Books12, 5430,5435,5,
BookShelfArea,ShelfSlot4,Books13, 5435,5448,13,
BookShelfArea,Bookshelf,WoodenShelf, 5455,5458,3,
BookShelfArea,ShelfSlot2,Bookcase, 5458,5477,19,
BookShelfArea,Bookshelf,WoodenShelf, 5477,5480,3,
BookShelfArea,ShelfSlot3,Paperbag, 5480,5487,7,
BookShelfArea,Bookshelf,WoodenShelf, 5487,5490,3,
BookShelfArea,ShelfSlot2,Bookcase, 5490,5510,20,
BookShelfArea,Bookshelf,WoodenShelf, 5510,5511,1,
BookShelfArea,ShelfSlot5,book6, 5519,5522,3,
BookShelfArea,ShelfSlot5,book3, 5522,5524,2,
BookShelfArea,Bookshelf,WoodenShelf, 5524,5525,1,
BookShelfArea,ShelfSlot6,DeskPlant4, 5525,5537,12,
BookShelfArea,Bookshelf,WoodenShelf, 5538,5540,2,
BookShelfArea,Bookshelf,WoodenShelf, 5547,5548,1,
BookShelfArea,ShelfSlot9,Plant2, 5561,5587,26,
BookShelfArea,Bookshelf,WoodenShelf, 5587,5588,1,
BookShelfArea,ShelfSlot8,Book9, 5588,5591,3,
BookShelfArea,Bookshelf,WoodenShelf, 5591,5593,2,
BookShelfArea,ShelfSlot8,Books14, 5593,5600,7,
BookShelfArea,Bookshelf,WoodenShelf, 5600,5600,0,
BookShelfArea,ShelfSlot7,DeskPlant2, 5608,5628,20,
BookShelfArea,Bookshelf,WoodenShelf, 5628,5634,6,
BookShelfArea,RedOfficeChair,RedOfficeChair, 5634,5636,2,
BookShelfArea,ChairGroup,PlantC1, 5636,5649,13,
BookShelfArea,Bookshelf,WoodenShelf, 5669,5670,1,
BookShelfArea,ShelfSlot4,Books12, 5670,5688,18,
BookShelfArea,ShelfSlot4,Books13, 5688,5712,24,
CabinArea,Cabin,GothicCabinet, 5716,5726,10,
BookShelfArea,ChairGroup,PlantC1, 5726,5749,23,
BookShelfArea,RedOfficeChair,RedOfficeChair, 5749,5752,3,
BookShelfArea,ShelfSlot8,Book9, 5754,5755,1,
BookShelfArea,Bookshelf,WoodenShelf, 5757,5758,1,
BookShelfArea,Bookshelf,WoodenShelf, 5763,5769,6,
BookShelfArea,Bookshelf,WoodenShelf, 5771,5771,0,
OfficeSet,OfficeSet,OfficeTable, 5771,5787,16,
OfficeSet,OfficeChairGroup,Plant3, 5787,5806,19,
OfficeSet,OfficeSet,OfficeTable, 5806,5809,3,
BookShelfArea,Bookshelf,WoodenShelf, 5809,5810,1,
BookShelfArea,ShelfSlot9,Plant2, 5810,5812,2,
BookShelfArea,ShelfSlot8,Book9, 5813,5815,2,
BookShelfArea,ShelfSlot8,Books14, 5815,5843,28,
BookShelfArea,ShelfSlot8,Book9, 5843,5904,61,
BookShelfArea,ShelfSlot8,Books14, 5904,5980,76,
BookShelfArea,Bookshelf,WoodenShelf, 5980,5996,16,
BookShelfArea,ShelfSlot4,Books12, 6007,6022,15,
BookShelfArea,ShelfSlot4,Books13, 6022,6039,17,
BookShelfArea,ShelfSlot5,book7, 6039,6041,2,
BookShelfArea,ShelfSlot5,book11, 6041,6042,1,
BookShelfArea,ShelfSlot5,book6, 6042,6058,16,
BookShelfArea,ShelfSlot5,book11, 6058,6062,4,
BookShelfArea,ShelfSlot5,book6, 6062,6065,3,
BookShelfArea,Bookshelf,WoodenShelf, 6065,6071,6,
BookShelfArea,ShelfSlot5,book6, 6079,6105,26,
BookShelfArea,ShelfSlot8,Book9, 6106,6130,24,
BookShelfArea,ShelfSlot8,Book9, 6131,6133,2,
BookShelfArea,ShelfSlot8,Book9, 6138,6238,100,
BookShelfArea,ShelfSlot8,Book9, 6255,6313,58,
BookShelfArea,ShelfSlot8,Books14, 6313,6339,26,
BookShelfArea,ShelfSlot8,Book9, 6339,6351,12,
BookShelfArea,ShelfSlot5,book3, 6383,6383,0,
BookShelfArea,Bookshelf,WoodenShelf, 6383,6384,1,
BookShelfArea,ShelfSlot6,DeskPlant4, 6384,6393,9,
BookShelfArea,ShelfSlot6,Kettle, 6393,6410,17,
BookShelfArea,Bookshelf,WoodenShelf, 6410,6412,2,
BookShelfArea,ShelfSlot3,Paperbag, 6415,6419,4,
BookShelfArea,Bookshelf,WoodenShelf, 6419,6421,2,
BookShelfArea,ShelfSlot2,Bookcase, 6421,6440,19,
BookShelfArea,Bookshelf,WoodenShelf, 6440,6445,5,
BookShelfArea,ShelfSlot2,Bookcase, 6445,6452,7,
BookShelfArea,Bookshelf,WoodenShelf, 6452,6454,2,
BookShelfArea,ShelfSlot1,Books15, 6454,6475,21,
BookShelfArea,ShelfSlot1,book8, 6475,6476,1,
BookShelfArea,ShelfSlot1,Books16, 6476,6500,24,
BookShelfArea,ShelfSlot1,Books15, 6500,6503,3,
BookShelfArea,Bookshelf,WoodenShelf, 6503,6508,5,
BookShelfArea,ShelfSlot2,Bookcase, 6508,6592,84,
BookShelfArea,Bookshelf,WoodenShelf, 6592,6594,2,
BookShelfArea,ShelfSlot3,Paperbag, 6594,6616,22,
OfficeSet,OfficeDeskSurface,ComputerMonitor, 6626,6646,20,
OfficeSet,OfficeChairGroup,Plant3, 6646,6678,32,
OfficeSet,OfficeDeskSurface,OtherPlant1, 6678,6683,5,
OfficeSet,OfficeDeskSurface,OtherPlantBox, 6683,6690,7,
OfficeSet,OfficeDeskSurface,OtherPlant1, 6690,6694,4,
OfficeSet,OfficeChairGroup,OfficeChair, 6694,6702,8,
OfficeSet,OfficeChairGroup,Plant3, 6702,6754,52,
OfficeSet,OfficeDeskSurface,OtherPlantBox, 6814,6852,38,
OfficeSet,OfficeSet,OfficeTable, 6852,6854,2,
OfficeSet,OfficeDeskSurface,ComputerMousePack, 6854,6857,3,
OfficeSet,OfficeDeskSurface,SushiBox1, 6857,7005,148,
OfficeSet,BookStack,Books2, 7005,7006,1,
OfficeSet,BookStack,Books1, 7006,7030,24,
LongTableArea,UnderLongTable,PlantC3, 7030,7042,12,
OfficeSet,BookStack,Books1, 7042,7065,23,
OfficeSet,BookStack,Books2, 7065,7100,35,
OfficeSet,BookStack,Books3, 7100,7105,5,
LongTableArea,UnderLongTable,PlantC3, 7105,7107,2,
LongTableArea,LongTableSurface,Laptop, 7107,7144,37,
LongTableArea,LongTable,LongTable, 7144,7159,15,
LongTableArea,ChargingStation,PowerStrip, 7159,7162,3,
LongTableArea,ChargingStation,PhoneWithCharger, 7162,7165,3,
LongTableArea,LongTable,LongTable, 7165,7189,24,
LongTableArea,LongTableSurface,Keyboard, 7189,7191,2,
LongTableArea,LongTable,LongTable, 7191,7203,12,
LongTableArea,LongTableSurface,Keyboard, 7203,7204,1,
LongTableArea,LongTable,LongTable, 7204,7213,9,
LongTableArea,LongTable,LongTable, 7244,7263,19,
LongTableArea,LongTableSurface,Bookcase1, 7263,7347,84,
LongTableArea,LongTable,LongTable, 7347,7399,52,
LongTableArea,LongTableSurface,Bookcase1, 7399,7400,1,
LongTableArea,LongTable,LongTable, 7400,7400,0,
LongTableArea,LongTableSurface,Bookcase1, 7400,7405,5,
LongTableArea,LongTable,LongTable, 7405,7422,17,
LongTableArea,LongTableSurface,Bookcase1, 7422,7425,3,
LongTableArea,LongTableSurface,Keyboard, 7425,7428,3,
LongTableArea,LongTableSurface,Plant1, 7428,7441,13,
LongTableArea,LongTableSurface,Keyboard, 7441,7441,0,
LongTableArea,LongTableSurface,Bookcase1, 7441,7470,29,
LongTableArea,LongTable,LongTable, 7470,7480,10,
LongTableArea,LongTableSurface,Bookcase1, 7480,7482,2,
LongTableArea,LongTableSurface,Plant1, 7482,7489,7,
LongTableArea,LongTable,LongTable, 7489,7510,21,
LongTableArea,ChargingStation,PhoneWithCharger, 7510,7512,2,
LongTableArea,LongTable,LongTable, 7512,7516,4,
LongTableArea,ChargingStation,PowerStrip, 7516,7517,1,
LongTableArea,ChargingStation,PhoneWithCharger, 7517,7526,9,
LongTableArea,LongTable,LongTable, 7526,7528,2,
LongTableArea,LongTableSurface,OtherPlant2, 7528,7535,7,
LongTableArea,LongTable,LongTable, 7535,7557,22,
LongTableArea,LongTableSurface,OtherPlant2, 7557,7569,12,
LongTableArea,LongTable,LongTable, 7569,7572,3,
LongTableArea,LongTableSurface,Plant1, 7572,7574,2,
LongTableArea,LongTableSurface,Bookcase1, 7574,7576,2,
LongTableArea,LongTable,LongTable, 7576,7577,1,
CabinArea,LoungeChair,OpenBook, 7602,7606,4,
CabinArea,SmallCabinet,SmallCabinetDrawer1, 7606,7607,1,
CabinArea,LoungeChair,LoungeChair, 7607,7613,6,
CabinArea,LoungeChair,LoungeChair, 7618,7619,1,
CabinArea,LoungeChair,OpenBook, 7619,7636,17,
CabinArea,LoungeChair,LoungeChair, 7652,7654,2,
CabinArea,LoungeChair,OpenBook, 7654,7663,9,
CabinArea,LoungeChair,LoungeChair, 7663,7664,1,
CabinArea,Cabin,GothicCabinet, 7666,7667,1,
CabinArea,Cabin,GothicCabinet, 7677,7686,9,
BookShelfArea,Bookshelf,WoodenShelf, 7696,7698,2,
BookShelfArea,ShelfSlot4,Books13, 7698,7700,2,
BookShelfArea,Bookshelf,WoodenShelf, 7700,7701,1,
BookShelfArea,Bookshelf,WoodenShelf, 7709,7712,3,
BookShelfArea,Bookshelf,WoodenShelf, 7723,7725,2,
BookShelfArea,ShelfSlot4,Books13, 7728,7730,2,
BookShelfArea,ShelfSlot4,Books12, 7730,7740,10,
BookShelfArea,Bookshelf,WoodenShelf, 7740,7741,1,
BookShelfArea,ShelfSlot7,DeskPlant2, 7746,7756,10,
BookShelfArea,Bookshelf,WoodenShelf, 7758,7759,1,
BookShelfArea,ShelfSlot8,Book9, 7759,7760,1,
BookShelfArea,Bookshelf,WoodenShelf, 7761,7781,20,
BookShelfArea,ShelfSlot8,Book9, 7791,7801,10,
BookShelfArea,ShelfSlot8,Books14, 7801,7833,32,
BookShelfArea,Bookshelf,WoodenShelf, 7833,7844,11,
BookShelfArea,ShelfSlot8,Books14, 7870,7898,28,
BookShelfArea,ShelfSlot5,book6, 7899,7946,47,
BookShelfArea,ShelfSlot5,book3, 7946,7966,20,
BookShelfArea,ShelfSlot5,book6, 7966,7979,13,
BookShelfArea,ShelfSlot5,book6, 7985,7986,1,
BookShelfArea,ShelfSlot5,book6, 7989,7997,8,
BookShelfArea,ShelfSlot5,book6, 8014,8037,23,
BookShelfArea,ShelfSlot5,book11, 8038,8041,3,
BookShelfArea,ShelfSlot5,book7, 8041,8102,61,
BookShelfArea,ShelfSlot5,book7, 8130,8164,34,
BookShelfArea,ShelfSlot5,book11, 8164,8183,19,
BookShelfArea,ShelfSlot5,book11, 8192,8210,18,
BookShelfArea,ShelfSlot5,book3, 8210,8275,65,
BookShelfArea,Bookshelf,WoodenShelf, 8275,8280,5,
BookShelfArea,ShelfSlot6,DeskPlant4, 8280,8284,4,
BookShelfArea,ShelfSlot6,Kettle, 8284,8286,2,
BookShelfArea,ShelfSlot6,DeskPlant4, 8286,8335,49,
BookShelfArea,Bookshelf,WoodenShelf, 8339,8343,4,
BookShelfArea,ShelfSlot2,Bookcase, 8343,8452,109,
BookShelfArea,Bookshelf,WoodenShelf, 8452,8465,13,
BookShelfArea,ShelfSlot1,Books15, 8465,8477,12,
BookShelfArea,ShelfSlot1,book8, 8477,8479,2,
BookShelfArea,ShelfSlot1,Books16, 8479,8485,6,
BookShelfArea,ShelfSlot1,book8, 8485,8486,1,
BookShelfArea,ShelfSlot1,Books15, 8486,8518,32,
BookShelfArea,ShelfSlot1,Books16, 8518,8519,1,
CabinArea,Cabin,GothicCabinet, 8522,8522,0,
CabinArea,Cabin,GothicCabinet, 8530,8531,1,
BookShelfArea,Bookshelf,WoodenShelf, 8534,8536,2,
BookShelfArea,ShelfSlot2,Bookcase, 8536,8537,1,
BookShelfArea,ShelfSlot3,Paperbag, 8537,8538,1,
BookShelfArea,Bookshelf,WoodenShelf, 8538,8539,1,
[Env],[Env],(Prb)Clock, 8549,8572,23,
OfficeSet,OfficeDeskSurface,ComputerMonitor, 8575,8587,12,
BookShelfArea,ShelfSlot6,Kettle, 8589,8600,11,
BookShelfArea,Bookshelf,WoodenShelf, 8600,8602,2,
BookShelfArea,ShelfSlot5,book3, 8602,8605,3,
BookShelfArea,ShelfSlot5,book6, 8605,8606,1,
BookShelfArea,ShelfSlot5,book11, 8606,8607,1,
BookShelfArea,ShelfSlot4,Books13, 8607,8609,2,
BookShelfArea,Bookshelf,WoodenShelf, 8609,8610,1,
CabinArea,Cabin,GothicCabinet, 8616,8616,0,
CabinArea,Cabin,GothicCabinet, 8646,8648,2,
CabinArea,CabinetDoors,GothicCabinetDoor3, 8648,8653,5,
CabinArea,CabinetDoors,GothicCabinetDoor4, 8653,8664,11,
BookShelfArea,ChairGroup,PlantC1, 8664,8687,23,
BookShelfArea,RedOfficeChair,RedOfficeChair, 8687,8688,1,
BookShelfArea,ShelfSlot7,DeskPlant2, 8688,8692,4,
BookShelfArea,ShelfSlot7,DeskPlant2, 8701,8731,30,
BookShelfArea,Bookshelf,WoodenShelf, 8731,8735,4,
BookShelfArea,ShelfSlot8,Books14, 8735,8737,2,
BookShelfArea,ShelfSlot8,Book9, 8737,8738,1,
BookShelfArea,ShelfSlot9,Plant2, 8738,8749,11,
OfficeSet,OfficeSet,OfficeTable, 8749,8766,17,
OfficeSet,OfficeChairGroup,Plant3, 8766,8789,23,
OfficeSet,OfficeDeskSurface,OtherPlant1, 8789,8791,2,
OfficeSet,OfficeDeskSurface,OtherPlantBox, 8791,8795,4,
OfficeSet,OfficeDeskSurface,OtherPlant1, 8795,8800,5,
OfficeSet,OfficeChairGroup,Plant3, 8800,8903,103,
OfficeSet,OfficeDeskSurface,OpenBook2, 8903,8910,7,
OfficeSet,OfficeDeskSurface,OtherPlant1, 8910,8950,40,
OfficeSet,OfficeChairGroup,Plant3, 8950,9079,129,
OfficeSet,OfficeDeskSurface,OtherPlant1, 9079,9090,11,
OfficeSet,OfficeDeskSurface,OpenBook2, 9090,9101,11,
OfficeSet,OfficeDeskSurface,OtherPlant1, 9101,9106,5,
OfficeSet,OfficeChairGroup,OfficeChair, 9106,9154,48,
OfficeSet,OfficeDeskSurface,OtherPlant1, 9154,9184,30,
OfficeSet,OfficeDeskSurface,OpenBook2, 9184,9319,135,
OfficeSet,OfficeSet,OfficeTable, 9319,9331,12,
OfficeSet,OfficeDeskSurface,OpenBook2, 9331,9343,12,
OfficeSet,OfficeSet,OfficeTable, 9343,9346,3,
OfficeSet,OfficeDeskSurface,OtherPlant1, 9346,9402,56,
OfficeSet,OfficeSet,OfficeTable, 9402,9407,5,
OfficeSet,OfficeDeskSurface,OpenBook2, 9407,9429,22,
OfficeSet,OfficeSet,OfficeTable, 9429,9432,3,
OfficeSet,OfficeDeskSurface,ComputerMonitor, 9432,9442,10,
OfficeSet,OfficeSet,OfficeTable, 9445,9449,4,
BookShelfArea,Bookshelf,WoodenShelf, 9461,9466,5,
BookShelfArea,ShelfSlot9,Plant2, 9466,9484,18,
OfficeSet,OfficeChairGroup,Plant3, 9484,9489,5,
BookShelfArea,ShelfSlot9,Plant2, 9489,9491,2,
BookShelfArea,ShelfSlot8,Book9, 9491,9493,2,
BookShelfArea,ShelfSlot8,Books14, 9493,9495,2,
BookShelfArea,Bookshelf,WoodenShelf, 9495,9499,4,
BookShelfArea,Bookshelf,WoodenShelf, 9500,9528,28,
BookShelfArea,ShelfSlot7,DeskPlant2, 9528,9534,6,
BookShelfArea,ShelfSlot7,Cup1, 9534,9536,2,
BookShelfArea,Bookshelf,WoodenShelf, 9536,9539,3,
BookShelfArea,Bookshelf,BookshelfDrawer3, 9539,9544,5,
BookShelfArea,Bookshelf,WoodenShelf, 9544,9544,0,
OfficeSet,OfficeChairGroup,Plant3, 9547,9617,70,
OfficeSet,OfficeChairGroup,OfficeChair, 9617,9619,2,
OfficeSet,OfficeDeskSurface,OtherPlantBox, 9619,9620,1,
OfficeSet,OfficeDeskSurface,SushiBox1, 9636,9642,6,
OfficeSet,BookStack,Books1, 9643,9648,5,
LongTableArea,UnderLongTable,PlantC3, 9648,9652,4,
OfficeSet,BookStack,Books2, 9652,9667,15,
OfficeSet,BookStack,Books3, 9667,9670,3,
OfficeSet,BookStack,Books5, 9670,9674,4,
OfficeSet,BookStack,Books5, 9682,9684,2,
LongTableArea,UnderLongTable,PlantC3, 9684,9684,0,
OfficeSet,BookStack,Books3, 9684,9685,1,
LongTableArea,UnderLongTable,PlantC3, 9685,9686,1,
OfficeSet,BookStack,Books3, 9686,9693,7,
OfficeSet,BookStack,Books2, 9693,9709,16,
LongTableArea,LongTable,LongTable, 9709,9710,1,
LongTableArea,LongTableSurface,Laptop, 9710,9711,1,
LongTableArea,LongTableSurface,Romote Controller, 9711,9715,4,
LongTableArea,LongTable,LongTable, 9715,9720,5,
LongTableArea,LongTableSurface,Romote Controller, 9720,9724,4,
LongTableArea,LongTableSurface,Laptop, 9724,9725,1,
LongTableArea,UnderLongTable,PlantC3, 9725,9728,3,
OfficeSet,BookStack,Books2, 9728,9757,29,
OfficeSet,OfficeTable,OfficeTableDrawer1, 9757,9838,81,
OfficeSet,OfficeSet,OfficeTable, 9838,9849,11,
OfficeSet,OfficeTable,OfficeTableDrawer1, 9849,9869,20,
OfficeSet,BookStack,Books1, 9869,9872,3,
LongTableArea,UnderLongTable,PlantC3, 9872,9881,9,
OfficeSet,BookStack,Books1, 9881,9961,80,
OfficeSet,BookStack,Books2, 9961,10002,41,
OfficeSet,BookStack,Books1, 10002,10015,13,
OfficeSet,BookStack,Books2, 10015,10045,30,
OfficeSet,BookStack,Books3, 10045,10048,3,
OfficeSet,BookStack,Books2, 10048,10054,6,
OfficeSet,BookStack,Books3, 10054,10114,60,
OfficeSet,BookStack,Books2, 10114,10136,22,
OfficeSet,BookStack,Books3, 10136,10137,1,
OfficeSet,BookStack,Books5, 10137,10141,4,
OfficeSet,BookStack,Books3, 10141,10162,21,
OfficeSet,BookStack,Books5, 10162,10190,28,
OfficeSet,BookStack,Books2, 10190,10219,29,
OfficeSet,BookStack,Books3, 10219,10224,5,
OfficeSet,BookStack,Books2, 10224,10246,22,
OfficeSet,BookStack,Books1, 10246,10291,45,
OfficeSet,BookStack,Books3, 10291,10304,13,
