frame,gazeStartPos,
74,"[5.322906,1.686198,3.982959]",
75,"[5.410919,1.682945,3.982952]",
76,"[5.483459,1.680181,3.982946]",
77,"[5.545913,1.673432,3.957734]",
78,"[5.95,1.679877,4.392879]",
79,"[5.95,1.662423,4.232462]",
80,"[5.95,1.643095,4.024223]",
81,"[5.95,1.629665,3.87458]",
82,"[5.95,1.612423,3.692639]",
83,"[5.95,1.600199,3.571285]",
84,"[5.95,1.589793,3.423133]",
85,"[5.541553,1.580877,2.964798]",
86,"[5.565382,1.576533,2.933143]",
87,"[5.557093,1.573851,2.88419]",
88,"[5.555433,1.571359,2.833244]",
89,"[5.556429,1.568501,2.78186]",
90,"[5.558241,1.563306,2.71181]",
91,"[5.558792,1.561726,2.679157]",
92,"[5.558932,1.561323,2.636954]",
93,"[5.559324,1.5602,2.601291]",
94,"[5.576193,1.558383,2.580312]",
95,"[5.559705,1.555248,2.525557]",
96,"[5.622938,1.550851,2.522683]",
97,"[5.57932,1.547501,2.467744]",
98,"[5.57932,1.545617,2.450732]",
99,"[5.57932,1.542371,2.417043]",
100,"[5.601307,1.540003,2.406694]",
101,"[5.627113,1.53761,2.397231]",
102,"[5.627209,1.536798,2.38254]",
103,"[5.627292,1.535987,2.370096]",
104,"[5.627367,1.535265,2.358573]",
105,"[5.629576,1.53448,2.346715]",
106,"[5.576465,1.536681,2.320975]",
107,"[5.57596,1.536977,2.313123]",
108,"[5.57596,1.537844,2.298968]",
109,"[5.57596,1.536648,2.2898]",
110,"[5.57596,1.535302,2.283597]",
111,"[5.57596,1.533847,2.277073]",
112,"[5.57596,1.532983,2.271862]",
113,"[5.57596,1.532317,2.267148]",
114,"[5.576388,1.531905,2.2614]",
115,"[5.579359,1.531271,2.253932]",
116,"[5.581985,1.530956,2.250551]",
117,"[5.595865,1.529988,2.248377]",
118,"[5.589857,1.530636,2.24338]",
119,"[5.547932,1.533605,2.235414]",
120,"[5.445065,1.540551,2.223959]",
121,"[5.439863,1.540468,2.220629]",
122,"[5.439863,1.540468,2.220629]",
123,"[5.443978,1.539772,2.21865]",
124,"[5.444775,1.539261,2.216825]",
125,"[5.446806,1.538823,2.215682]",
126,"[5.448431,1.538561,2.215257]",
127,"[5.448516,1.538718,2.215071]",
128,"[5.448962,1.538736,2.215432]",
129,"[5.448526,1.538362,2.216057]",
130,"[5.44718,1.538011,2.216605]",
131,"[5.446791,1.537565,2.217171]",
132,"[5.446786,1.537061,2.21781]",
133,"[5.44666,1.536512,2.218624]",
134,"[5.445632,1.536261,2.219128]",
135,"[5.44431,1.535717,2.220184]",
136,"[5.444062,1.535398,2.220808]",
137,"[5.443583,1.534757,2.222161]",
138,"[5.443798,1.534419,2.222936]",
139,"[5.444109,1.53406,2.224037]",
140,"[5.445458,1.533752,2.224854]",
141,"[5.447059,1.533478,2.225594]",
142,"[5.71998,1.510379,2.249579]",
143,"[5.713237,1.510762,2.249579]",
144,"[5.710585,1.510817,2.249579]",
145,"[5.708042,1.510666,2.249579]",
146,"[5.70807,1.510315,2.249579]",
147,"[5.709283,1.509838,2.249579]",
148,"[5.711772,1.509139,2.249579]",
149,"[5.715232,1.508332,2.249579]",
150,"[5.722401,1.506944,2.249579]",
151,"[5.738565,1.504444,2.249579]",
152,"[5.752311,1.502478,2.249579]",
153,"[5.763218,1.500964,2.249579]",
154,"[5.773788,1.499492,2.249579]",
155,"[5.59332,1.515091,2.234323]",
156,"[5.59332,1.514515,2.233307]",
157,"[5.59332,1.514515,2.233307]",
158,"[5.59332,1.513881,2.232273]",
159,"[5.59332,1.512832,2.231229]",
160,"[5.59332,1.511879,2.230341]",
161,"[5.59332,1.511314,2.229845]",
162,"[5.59332,1.510616,2.229311]",
163,"[5.59332,1.509659,2.228776]",
164,"[5.59332,1.508407,2.228454]",
165,"[5.59332,1.507387,2.22837]",
166,"[5.59332,1.505949,2.228466]",
167,"[5.59332,1.504911,2.228628]",
168,"[5.59332,1.503906,2.228811]",
169,"[5.59332,1.501716,2.229418]",
170,"[5.59332,1.500514,2.229906]",
171,"[5.59332,1.499305,2.230494]",
172,"[5.59332,1.49752,2.231527]",
173,"[5.59332,1.496218,2.232395]",
174,"[5.53901,1.499884,2.230433]",
175,"[5.53901,1.499884,2.230433]",
176,"[5.380017,1.516925,2.219399]",
177,"[5.350164,1.519489,2.218392]",
178,"[5.346573,1.519109,2.21959]",
179,"[5.344368,1.518768,2.220875]",
180,"[5.341822,1.518572,2.22206]",
181,"[5.3397,1.518554,2.222904]",
182,"[5.335575,1.518714,2.224257]",
183,"[5.32525,1.519731,2.225101]",
184,"[5.318462,1.520462,2.225698]",
185,"[5.315078,1.520894,2.22639]",
186,"[5.311539,1.521437,2.227314]",
187,"[5.304195,1.522422,2.227412]",
188,"[5.300737,1.522924,2.22785]",
189,"[5.296486,1.523497,2.228385]",
190,"[5.289917,1.524313,2.228288]",
191,"[5.350521,1.517183,2.236161]",
192,"[5.43361,1.507372,2.246006]",
193,"[5.95,1.446802,2.304163]",
194,"[5.95,1.446812,2.306358]",
195,"[5.950001,1.446749,2.307807]",
196,"[5.950001,1.446621,2.308928]",
197,"[5.95,1.446486,2.310041]",
198,"[5.95,1.446377,2.311126]",
199,"[5.95,1.446246,2.312183]",
200,"[5.950001,1.446116,2.313431]",
201,"[5.95,1.446083,2.315322]",
202,"[5.95,1.446149,2.31622]",
203,"[5.95,1.446335,2.317279]",
204,"[5.57596,1.490201,2.27339]",
205,"[5.57596,1.490471,2.27482]",
206,"[5.57596,1.490816,2.276349]",
207,"[5.57596,1.491061,2.27742]",
208,"[5.57596,1.491284,2.278497]",
209,"[5.57596,1.491587,2.280302]",
210,"[5.57596,1.491849,2.282337]",
211,"[5.57596,1.492091,2.284347]",
212,"[5.57596,1.492279,2.285973]",
213,"[5.57596,1.492659,2.288519]",
214,"[5.57596,1.492962,2.290359]",
215,"[5.57596,1.493216,2.291859]",
216,"[5.57596,1.493801,2.29519]",
217,"[5.57596,1.494081,2.296911]",
218,"[5.57596,1.494296,2.298752]",
219,"[5.57596,1.494471,2.301948]",
220,"[5.57596,1.494482,2.303442]",
221,"[5.57596,1.494473,2.306147]",
222,"[5.57596,1.494429,2.307583]",
223,"[5.57596,1.494358,2.309048]",
224,"[5.57596,1.494271,2.311164]",
225,"[5.57596,1.494237,2.312525]",
226,"[5.57596,1.494344,2.315291]",
227,"[5.57596,1.494514,2.317022]",
228,"[5.57642,1.494846,2.320833]",
229,"[5.57642,1.494846,2.320833]",
230,"[5.540994,1.498845,2.316889]",
231,"[5.577776,1.494911,2.325175]",
232,"[5.578391,1.49498,2.327143]",
233,"[5.579609,1.494996,2.328812]",
234,"[5.522938,1.501156,2.319851]",
235,"[5.522938,1.501156,2.319851]",
236,"[5.522372,1.501214,2.320557]",
237,"[5.522202,1.50121,2.320974]",
238,"[5.521884,1.501174,2.321395]",
239,"[5.5216,1.501129,2.321782]",
240,"[5.521404,1.501126,2.321907]",
241,"[5.520982,1.501128,2.322156]",
242,"[5.520766,1.501132,2.322274]",
243,"[5.520473,1.501145,2.322385]",
244,"[5.51736,1.501507,2.322103]",
245,"[5.512446,1.502076,2.321452]",
246,"[5.510822,1.502345,2.321537]",
247,"[5.508626,1.502652,2.321402]",
248,"[5.508519,1.502723,2.32163]",
249,"[5.507594,1.502893,2.321866]",
250,"[5.95,1.455579,2.401647]",
251,"[5.95,1.455713,2.4017]",
252,"[5.95,1.455896,2.401814]",
253,"[5.95,1.456306,2.402151]",
254,"[5.95,1.456617,2.402443]",
255,"[5.95,1.457281,2.403173]",
256,"[5.95,1.457762,2.403671]",
257,"[5.95,1.45857,2.404325]",
258,"[5.95,1.459442,2.40493]",
259,"[5.95,1.460335,2.405506]",
260,"[5.62507,1.494455,2.347822]",
261,"[5.62507,1.494455,2.347822]",
262,"[5.62383,1.495446,2.348492]",
263,"[5.623858,1.496301,2.349336]",
264,"[5.625138,1.49717,2.350477]",
265,"[5.625138,1.49717,2.350477]",
266,"[5.626359,1.498186,2.351775]",
267,"[5.626305,1.499296,2.352776]",
268,"[5.626244,1.500743,2.354129]",
269,"[5.626208,1.501801,2.355333]",
270,"[5.626195,1.502441,2.35615]",
271,"[5.626189,1.503059,2.357035]",
272,"[5.626189,1.503604,2.357911]",
273,"[5.626189,1.50452,2.359795]",
274,"[5.626189,1.50492,2.360751]",
275,"[5.626189,1.505259,2.361654]",
276,"[5.626189,1.505776,2.363534]",
277,"[5.62619,1.506065,2.365]",
278,"[5.62619,1.506272,2.366136]",
279,"[5.62619,1.50647,2.367172]",
280,"[5.62619,1.506856,2.369411]",
281,"[5.62619,1.507028,2.370829]",
282,"[5.592781,1.5102,2.367351]",
283,"[5.592781,1.5102,2.367351]",
284,"[5.494226,1.518977,2.348891]",
285,"[5.626351,1.507714,2.378377]",
286,"[5.462104,1.522254,2.34597]",
287,"[5.45818,1.522796,2.34695]",
288,"[5.45818,1.522796,2.34695]",
289,"[5.45549,1.523179,2.348076]",
290,"[5.453871,1.523412,2.349047]",
291,"[5.453271,1.52356,2.350216]",
292,"[5.453324,1.523601,2.350692]",
293,"[5.453495,1.523659,2.351488]",
294,"[5.453794,1.52364,2.351815]",
295,"[5.454296,1.523571,2.352338]",
296,"[5.45433,1.523528,2.352582]",
297,"[5.453496,1.523556,2.352637]",
298,"[5.450874,1.523726,2.352578]",
299,"[5.449319,1.523932,2.352572]",
300,"[5.44824,1.524135,2.352723]",
301,"[5.447345,1.524334,2.353085]",
302,"[5.446934,1.524446,2.353376]",
303,"[5.446911,1.524467,2.354423]",
304,"[5.446482,1.524457,2.356053]",
305,"[5.446019,1.524416,2.357927]",
306,"[5.444971,1.524438,2.360804]",
307,"[5.461898,1.522964,2.372966]",
308,"[5.461898,1.522964,2.372966]",
309,"[5.95,1.481625,2.506289]",
310,"[5.95,1.482319,2.52373]",
311,"[5.95,1.482686,2.532083]",
312,"[5.57932,1.515392,2.4412]",
313,"[5.57932,1.515392,2.4412]",
314,"[5.57932,1.516673,2.448315]",
315,"[5.57932,1.518015,2.454945]",
316,"[5.57932,1.519938,2.461118]",
317,"[5.57932,1.521381,2.465181]",
318,"[5.57932,1.523397,2.470055]",
319,"[5.57932,1.525335,2.475003]",
320,"[5.57932,1.526852,2.480177]",
321,"[5.57932,1.527906,2.483744]",
322,"[5.57932,1.528941,2.487091]",
323,"[5.57932,1.530761,2.493832]",
324,"[5.580213,1.531573,2.497912]",
325,"[5.629022,1.530397,2.522896]",
326,"[5.615164,1.532345,2.522412]",
327,"[5.594843,1.53509,2.521702]",
328,"[5.580196,1.537022,2.521191]",
329,"[5.562236,1.539561,2.521369]",
330,"[5.559786,1.540676,2.525306]",
331,"[5.559412,1.541367,2.529457]",
332,"[5.559265,1.541896,2.533681]",
333,"[5.559056,1.542282,2.539649]",
334,"[5.558908,1.542492,2.543898]",
335,"[5.601428,1.54079,2.568305]",
336,"[5.596722,1.541196,2.57031]",
337,"[5.592413,1.541418,2.572401]",
338,"[5.586854,1.541593,2.575222]",
339,"[5.579601,1.54172,2.578911]",
340,"[5.576563,1.541689,2.580903]",
341,"[5.574149,1.541493,2.582745]",
342,"[5.570763,1.541149,2.585331]",
343,"[5.568504,1.540904,2.587058]",
344,"[5.566613,1.540626,2.589439]",
345,"[5.566211,1.540448,2.591105]",
346,"[5.566392,1.539927,2.594847]",
347,"[5.566504,1.539609,2.596667]",
348,"[5.566676,1.539115,2.599828]",
349,"[5.566742,1.538925,2.601099]",
350,"[5.566788,1.538793,2.602149]",
351,"[5.566854,1.538604,2.603587]",
352,"[5.566893,1.538493,2.604491]",
353,"[5.566913,1.538435,2.605299]",
354,"[5.566945,1.538345,2.606466]",
355,"[5.566991,1.538211,2.607857]",
356,"[5.567019,1.538132,2.608463]",
357,"[5.567044,1.538059,2.608974]",
358,"[5.567089,1.537931,2.609898]",
359,"[5.567104,1.537887,2.61035]",
360,"[5.567067,1.537992,2.611188]",
361,"[5.566993,1.538204,2.611672]",
362,"[5.566718,1.538993,2.612833]",
363,"[5.5665,1.539621,2.613565]",
364,"[5.566268,1.540285,2.614782]",
365,"[5.566145,1.540637,2.615708]",
366,"[5.565972,1.541133,2.617082]",
367,"[5.565876,1.541408,2.618069]",
368,"[5.565928,1.541259,2.619576]",
369,"[5.566083,1.540814,2.620631]",
370,"[5.566294,1.54021,2.621729]",
371,"[5.566596,1.539344,2.623331]",
372,"[5.566761,1.538869,2.624261]",
373,"[5.566873,1.538551,2.624795]",
374,"[5.567016,1.538141,2.625342]",
375,"[5.567016,1.538141,2.625342]",
376,"[5.567169,1.5377,2.625885]",
377,"[5.567293,1.537344,2.626287]",
378,"[5.567356,1.537165,2.626507]",
379,"[5.567396,1.537049,2.626765]",
380,"[5.567388,1.537074,2.62676]",
381,"[5.567388,1.537074,2.62676]",
382,"[5.567398,1.537043,2.626906]",
383,"[5.567366,1.537136,2.626849]",
384,"[5.567329,1.537242,2.626792]",
385,"[5.567271,1.537407,2.626698]",
386,"[5.567212,1.537578,2.626647]",
387,"[5.567059,1.538017,2.626411]",
388,"[5.566933,1.538376,2.626229]",
389,"[5.566703,1.539037,2.625922]",
390,"[5.566484,1.539664,2.625651]",
391,"[5.566145,1.540638,2.625347]",
392,"[5.565912,1.541306,2.62521]",
393,"[5.188353,1.558416,2.457742]",
394,"[5.169827,1.559627,2.449513]",
395,"[5.160588,1.56017,2.445385]",
396,"[5.147219,1.560815,2.439425]",
397,"[5.145397,1.560954,2.438587]",
398,"[5.145401,1.560999,2.438562]",
399,"[5.141799,1.561198,2.43691]",
400,"[5.150105,1.560831,2.440529]",
401,"[5.155233,1.560569,2.442761]",
402,"[5.158363,1.560431,2.4441]",
403,"[5.163436,1.560188,2.44627]",
404,"[5.165509,1.560071,2.447166]",
405,"[5.166922,1.559891,2.447778]",
406,"[5.169407,1.559617,2.448892]",
407,"[5.171614,1.559026,2.449948]",
408,"[5.172328,1.558739,2.450326]",
409,"[5.173095,1.558048,2.450863]",
410,"[5.173308,1.55764,2.451107]",
411,"[5.173368,1.557344,2.451265]",
412,"[5.173385,1.556792,2.451543]",
413,"[5.173129,1.556516,2.45155]",
414,"[5.172016,1.556168,2.45124]",
415,"[5.567566,1.536562,2.627049]",
416,"[5.567766,1.535987,2.627393]",
417,"[5.567766,1.535987,2.627393]",
418,"[5.567918,1.535553,2.627633]",
419,"[5.567997,1.535325,2.627764]",
420,"[5.568029,1.535232,2.627836]",
421,"[5.568018,1.535264,2.627758]",
422,"[5.567882,1.535655,2.627341]",
423,"[5.567571,1.536547,2.626508]",
424,"[5.567134,1.5378,2.62542]",
425,"[5.565779,1.541687,2.622284]",
426,"[5.564977,1.543988,2.620536]",
427,"[5.562921,1.549885,2.616313]",
428,"[5.561769,1.553187,2.614157]",
429,"[5.560549,1.556688,2.612005]",
430,"[5.557576,1.565214,2.607232]",
431,"[5.555798,1.570313,2.604543]",
432,"[5.552559,1.579601,2.599986]",
433,"[5.551611,1.584152,2.59816]",
434,"[5.552026,1.588965,2.59705]",
435,"[5.552959,1.595892,2.59598]",
436,"[5.553381,1.600806,2.595404]",
437,"[5.553823,1.610198,2.594578]",
438,"[5.553894,1.614224,2.594314]",
439,"[5.553742,1.621234,2.594063]",
440,"[5.55239,1.625365,2.59366]",
441,"[5.55239,1.625365,2.59366]",
442,"[5.95,1.649234,2.760036]",
443,"[5.276457,1.617574,2.47903]",
444,"[5.166918,1.613819,2.433508]",
445,"[5.166918,1.613819,2.433508]",
446,"[5.16658,1.615268,2.433677]",
447,"[5.165471,1.616162,2.433511]",
448,"[5.165081,1.616684,2.433562]",
449,"[5.16326,1.617273,2.433074]",
450,"[5.161711,1.618013,2.432767]",
451,"[5.161164,1.618397,2.432684]",
452,"[5.160508,1.618844,2.432568]",
453,"[5.159996,1.618994,2.432211]",
454,"[5.159667,1.619152,2.431893]",
455,"[5.15755,1.619472,2.430582]",
456,"[5.155116,1.619604,2.429358]",
457,"[5.154992,1.619938,2.429133]",
458,"[5.151785,1.620431,2.427712]",
459,"[5.160425,1.622348,2.432492]",
460,"[5.160425,1.622348,2.432492]",
461,"[5.161079,1.6235,2.435118]",
462,"[5.95,1.683236,2.761663]",
463,"[5.95,1.685163,2.762133]",
464,"[5.95,1.688794,2.763434]",
465,"[5.95,1.690742,2.764192]",
466,"[5.95,1.695963,2.766404]",
467,"[5.95,1.699504,2.76793]",
468,"[5.95,1.703476,2.769741]",
469,"[5.95,1.712496,2.773703]",
470,"[5.95,1.719509,2.776946]",
471,"[5.95,1.727006,2.779947]",
472,"[5.95,1.73366,2.782513]",
473,"[5.95,1.741721,2.785674]",
474,"[5.95,1.749308,2.78819]",
475,"[5.95,1.756111,2.790355]",
476,"[5.95,1.766557,2.793018]",
477,"[5.95,1.772949,2.794529]",
478,"[5.95,1.783723,2.796739]",
479,"[5.95,1.78945,2.797287]",
480,"[5.95,1.800354,2.796814]",
481,"[5.124654,1.669966,2.474278]",
482,"[5.121373,1.672502,2.473871]",
483,"[5.111496,1.677774,2.471185]",
484,"[5.95,1.841536,2.795752]",
485,"[5.830941,1.830736,2.749061]",
486,"[5.756729,1.830737,2.720119]",
487,"[5.679414,1.830736,2.68953]",
488,"[5.621268,1.830736,2.66652]",
489,"[5.575069,1.830736,2.648519]",
490,"[5.559811,1.842254,2.642459]",
491,"[5.559813,1.85725,2.642385]",
492,"[5.608872,1.883575,2.661161]",
493,"[5.608872,1.894311,2.661463]",
494,"[5.608872,1.90223,2.6615]",
495,"[5.608872,1.908524,2.661452]",
496,"[5.608872,1.919202,2.661255]",
497,"[5.608872,1.92339,2.661171]",
498,"[5.608872,1.931222,2.660971]",
499,"[5.608872,1.934128,2.66084]",
500,"[5.608872,1.939024,2.660357]",
501,"[5.608872,1.940773,2.66013]",
502,"[5.608872,1.942402,2.659974]",
503,"[5.608872,1.945661,2.65979]",
504,"[5.608872,1.94708,2.659806]",
505,"[5.608872,1.949862,2.659863]",
506,"[5.608872,1.951991,2.6601]",
507,"[5.608872,1.953528,2.660454]",
508,"[5.608872,1.953528,2.660454]",
509,"[5.608872,1.95509,2.660927]",
510,"[5.608872,1.957408,2.661708]",
511,"[5.608872,1.958901,2.662144]",
512,"[5.608872,1.960668,2.662597]",
513,"[5.608872,1.963113,2.663091]",
514,"[5.608872,1.966007,2.663796]",
515,"[5.608872,1.967177,2.664162]",
516,"[5.608872,1.968215,2.664557]",
517,"[5.608872,1.970282,2.665227]",
518,"[5.608872,1.971441,2.665401]",
519,"[5.608872,1.973048,2.66537]",
520,"[5.603593,1.972218,2.663114]",
521,"[5.862098,2.067196,2.767491]",
522,"[5.262737,1.85018,2.524152]",
523,"[5.257008,1.848876,2.52052]",
524,"[5.257442,1.849846,2.519043]",
525,"[5.257849,1.850488,2.517958]",
526,"[5.258233,1.850971,2.516869]",
527,"[5.25864,1.85134,2.515611]",
528,"[5.259494,1.851802,2.512583]",
529,"[5.260048,1.851979,2.510725]",
530,"[5.261186,1.852442,2.506961]",
531,"[5.262004,1.852693,2.505135]",
532,"[5.263619,1.852921,2.502008]",
533,"[5.26455,1.852789,2.500176]",
534,"[5.26511,1.852492,2.498366]",
535,"[5.265373,1.852103,2.496049]",
536,"[5.862098,2.069636,2.716712]",
537,"[5.862098,2.069045,2.712669]",
538,"[5.862098,2.068776,2.709782]",
539,"[5.862098,2.06875,2.70335]",
540,"[5.862098,2.069138,2.699583]",
541,"[5.862098,2.069642,2.696095]",
542,"[5.862098,2.070878,2.688122]",
543,"[5.862098,2.071557,2.683702]",
544,"[5.862098,2.073181,2.675784]",
545,"[5.862098,2.073944,2.672545]",
546,"[5.862098,2.075607,2.666003]",
547,"[5.862098,2.076478,2.662669]",
548,"[5.862098,2.078179,2.656427]",
549,"[5.862098,2.07887,2.653727]",
550,"[5.868598,2.08178,2.653474]",
551,"[5.560749,1.966984,2.550441]",
552,"[5.559556,1.966671,2.548714]",
553,"[5.559205,1.966504,2.547303]",
554,"[5.558863,1.966367,2.545198]",
555,"[5.558926,1.966331,2.543381]",
556,"[5.558975,1.966173,2.541972]",
557,"[5.559028,1.965975,2.540467]",
558,"[5.559154,1.965596,2.536859]",
559,"[5.559224,1.965559,2.534853]",
560,"[5.559314,1.965625,2.532281]",
561,"[5.559356,1.965704,2.531073]",
562,"[5.559391,1.965825,2.530057]",
563,"[5.559432,1.965913,2.528896]",
564,"[5.559472,1.966087,2.527746]",
565,"[5.559486,1.966196,2.527347]",
566,"[5.559497,1.966278,2.527012]",
567,"[5.559516,1.966416,2.526467]",
568,"[5.559523,1.966451,2.526283]",
569,"[5.559527,1.966481,2.526156]",
570,"[5.559522,1.966464,2.526312]",
571,"[5.559491,1.96633,2.527197]",
572,"[5.559472,1.966208,2.527742]",
573,"[5.559424,1.965964,2.52911]",
574,"[5.559393,1.965855,2.530014]",
575,"[5.559357,1.965624,2.531049]",
576,"[5.559281,1.964869,2.533209]",
577,"[5.559242,1.964493,2.534317]",
578,"[5.559207,1.964249,2.535318]",
579,"[5.559154,1.963954,2.536847]",
580,"[5.559071,1.963528,2.539245]",
581,"[5.559029,1.963269,2.540433]",
582,"[5.558942,1.962629,2.542905]",
583,"[5.558894,1.962266,2.544284]",
584,"[5.558843,1.961874,2.545753]",
585,"[5.559511,1.961524,2.548536]",
586,"[5.559839,1.961454,2.54985]",
587,"[5.608872,1.979374,2.568066]",
588,"[5.608872,1.979254,2.570104]",
589,"[5.608872,1.979298,2.572601]",
590,"[5.608872,1.979298,2.572601]",
591,"[5.608872,1.979564,2.575564]",
592,"[5.608872,1.979897,2.578704]",
593,"[5.608872,1.980075,2.582131]",
594,"[5.608872,1.980171,2.585961]",
595,"[5.608872,1.980309,2.589239]",
596,"[5.608872,1.980644,2.593832]",
597,"[5.608872,1.980975,2.597451]",
598,"[5.608872,1.981462,2.603449]",
599,"[5.608872,1.981523,2.606924]",
600,"[5.608872,1.981458,2.613674]",
601,"[5.608872,1.981464,2.617451]",
602,"[5.608872,1.981557,2.621452]",
603,"[5.608872,1.982203,2.630363]",
604,"[5.608872,1.982763,2.635472]",
605,"[5.608872,1.984177,2.647385]",
606,"[5.608872,1.98486,2.654124]",
607,"[5.608872,1.985676,2.661955]",
608,"[5.608872,1.987032,2.676254]",
609,"[5.608872,1.987569,2.682642]",
610,"[5.608872,1.9888,2.696459]",
611,"[5.608872,1.989426,2.703562]",
612,"[5.608872,1.990382,2.716616]",
613,"[5.608872,1.991243,2.72545]",
614,"[5.608872,1.992122,2.732618]",
615,"[5.608872,1.992918,2.739263]",
616,"[5.608872,1.993632,2.745347]",
617,"[5.729042,2.039888,2.81172]",
618,"[5.718575,2.036341,2.81172]",
619,"[5.703502,2.0306,2.81172]",
620,"[5.698023,2.028273,2.81172]",
621,"[5.693405,2.026279,2.81172]",
622,"[5.68898,2.024474,2.81172]",
623,"[5.683498,2.022059,2.81172]",
624,"[5.625756,1.999933,2.782426]",
625,"[5.511128,1.956125,2.722815]",
626,"[5.504332,1.952975,2.720454]",
627,"[5.95,2.120131,2.959789]",
628,"[5.95,2.119629,2.960912]",
629,"[5.95,2.119343,2.962165]",
630,"[5.95,2.119108,2.963639]",
631,"[5.95,2.119108,2.963639]",
632,"[5.95,2.118854,2.965296]",
633,"[5.95,2.118682,2.966998]",
634,"[5.95,2.118578,2.968478]",
635,"[5.95,2.118214,2.971022]",
636,"[5.95,2.11795,2.972209]",
637,"[5.95,2.11744,2.974271]",
638,"[5.95,2.117233,2.975204]",
639,"[5.95,2.116981,2.976937]",
640,"[5.95,2.116969,2.977791]",
641,"[5.95,2.117252,2.979792]",
642,"[5.95,2.117598,2.981085]",
643,"[5.95,2.118333,2.983301]",
644,"[5.95,2.118721,2.984243]",
645,"[5.95,2.119089,2.984986]",
646,"[5.95,2.119953,2.986259]",
647,"[5.95,2.120712,2.987009]",
648,"[5.95,2.122559,2.988424]",
649,"[5.95,2.123631,2.989037]",
650,"[5.95,2.124715,2.989568]",
651,"[5.95,2.127157,2.990533]",
652,"[5.95,2.12841,2.99091]",
653,"[5.95,2.131477,2.991527]",
654,"[5.95,2.133461,2.991898]",
655,"[5.95,2.137652,2.992626]",
656,"[5.95,2.139395,2.992765]",
657,"[5.95,2.141014,2.992758]",
658,"[5.95,2.144392,2.992516]",
659,"[5.95,2.146316,2.992301]",
660,"[5.95,2.149733,2.991591]",
661,"[5.95,2.151352,2.991039]",
662,"[5.95,2.154515,2.989658]",
663,"[5.95,2.15612,2.988778]",
664,"[5.95,2.157528,2.98789]",
665,"[5.95,2.160155,2.985601]",
666,"[5.95,2.161633,2.984038]",
667,"[5.95,2.164987,2.980078]",
668,"[5.95,2.166656,2.977799]",
669,"[5.95,2.168429,2.975219]",
