frame,gazeStartPos,
99,"[5.598693,0.8501964,3.122298]",
100,"[5.643517,0.8418456,3.078117]",
101,"[5.531133,0.9261184,2.977612]",
102,"[5.618438,0.8816721,2.967483]",
103,"[5.700664,0.834734,2.970354]",
104,"[5.856649,0.7429189,2.975801]",
105,"[5.621004,0.9001347,2.849227]",
106,"[5.636847,0.9001347,2.8057]",
107,"[5.645761,0.9001347,2.784189]",
108,"[5.654843,0.9001347,2.761568]",
109,"[5.95,0.7234852,2.791266]",
110,"[5.95,0.7289051,2.75733]",
111,"[5.95,0.7377683,2.701649]",
112,"[5.95,0.7414442,2.677711]",
113,"[5.95,0.7478439,2.627228]",
114,"[5.55969,0.9942748,2.549259]",
115,"[5.559364,0.9979488,2.530824]",
116,"[5.59945,0.9759825,2.502492]",
117,"[5.591193,0.9813192,2.488614]",
118,"[5.594037,0.9832813,2.461557]",
119,"[5.599483,0.9835111,2.445387]",
120,"[5.611905,0.9819205,2.416614]",
121,"[5.618196,0.9803925,2.400385]",
122,"[5.624394,0.9788185,2.384019]",
123,"[5.635728,0.9758977,2.353727]",
124,"[5.64295,0.9741724,2.33559]",
125,"[5.596,1.010724,2.302729]",
126,"[5.950001,0.7980202,2.236407]",
127,"[5.950001,0.802175,2.198243]",
128,"[5.950001,0.801469,2.176244]",
129,"[5.950001,0.7962785,2.141095]",
130,"[5.950001,0.7914799,2.12444]",
131,"[5.950001,0.7870873,2.11157]",
132,"[5.842938,0.8449052,2.114822]",
133,"[5.812996,0.8600895,2.113776]",
134,"[5.765505,0.8845587,2.112118]",
135,"[5.748221,0.8933114,2.111514]",
136,"[5.719932,0.9049182,2.110527]",
137,"[5.703066,0.9105161,2.109937]",
138,"[5.680717,0.917019,2.109157]",
139,"[5.632228,0.9314902,2.107464]",
140,"[5.612439,0.9373115,2.106773]",
141,"[5.57639,0.9475001,2.104466]",
142,"[5.57449,0.9422294,2.097703]",
143,"[5.574985,0.9325327,2.083524]",
144,"[5.575856,0.9298326,2.07776]",
145,"[5.801748,0.7710433,1.981407]",
146,"[5.790226,0.7801647,1.981407]",
147,"[5.781377,0.7878119,1.981407]",
148,"[5.768236,0.79973,1.981407]",
149,"[5.762514,0.8048492,1.981407]",
150,"[5.751896,0.8162978,1.981407]",
151,"[5.744098,0.8311599,1.981407]",
152,"[5.737346,0.8825599,1.981407]",
153,"[5.747817,0.9309154,1.981407]",
154,"[5.791019,1.03551,1.981407]",
155,"[5.809813,1.082384,1.981407]",
156,"[5.57552,1.21388,2.078799]",
157,"[5.574948,1.271994,2.084562]",
158,"[5.574918,1.290933,2.085439]",
159,"[5.574928,1.323394,2.085137]",
160,"[5.574965,1.341086,2.084071]",
161,"[5.57505,1.369291,2.081635]",
162,"[5.575094,1.380827,2.080388]",
163,"[5.575376,1.389833,2.079245]",
164,"[5.575566,1.39807,2.078655]",
165,"[5.575407,1.399638,2.079147]",
166,"[5.575063,1.401957,2.081285]",
167,"[5.574977,1.403936,2.083744]",
168,"[5.574739,1.409052,2.090547]",
169,"[5.574552,1.412221,2.095923]",
170,"[5.574814,1.414981,2.10142]",
171,"[5.59829,1.416607,2.106279]",
172,"[5.595475,1.420057,2.113528]",
173,"[5.59332,1.428483,2.12909]",
174,"[5.59332,1.433111,2.137094]",
175,"[5.59332,1.440611,2.151313]",
176,"[5.59332,1.444553,2.159719]",
177,"[5.59332,1.451307,2.174428]",
178,"[5.59332,1.455441,2.182913]",
179,"[5.59332,1.459436,2.191438]",
180,"[5.59332,1.468375,2.209581]",
181,"[5.59332,1.473707,2.21937]",
182,"[5.59332,1.482942,2.235357]",
183,"[5.593854,1.486701,2.24194]",
184,"[5.578501,1.494069,2.25528]",
185,"[5.577301,1.496417,2.258759]",
186,"[5.576393,1.498526,2.261387]",
187,"[5.57596,1.502555,2.265349]",
188,"[5.57596,1.504748,2.267369]",
189,"[5.57596,1.508729,2.272192]",
190,"[5.57596,1.510622,2.275406]",
191,"[5.57596,1.513438,2.281423]",
192,"[5.57596,1.51495,2.284967]",
193,"[5.57596,1.518244,2.292215]",
194,"[5.57596,1.519935,2.295686]",
195,"[5.57596,1.521719,2.299424]",
196,"[5.57596,1.524975,2.30638]",
197,"[5.57596,1.526479,2.309962]",
198,"[5.57596,1.528825,2.315885]",
199,"[5.57596,1.530003,2.31839]",
200,"[5.577184,1.532193,2.323277]",
201,"[5.577845,1.532929,2.325394]",
202,"[5.578595,1.533634,2.327643]",
203,"[5.584549,1.535372,2.332421]",
204,"[5.619731,1.535418,2.332421]",
205,"[5.603549,1.543671,2.343581]",
206,"[5.601998,1.548649,2.348199]",
207,"[5.601998,1.557497,2.354373]",
208,"[5.601998,1.562095,2.355356]",
209,"[5.760005,1.563154,2.342203]",
210,"[5.95,1.560008,2.325817]",
211,"[5.95,1.563252,2.325681]",
212,"[5.95,1.568177,2.323696]",
213,"[5.95,1.57023,2.322278]",
214,"[5.797688,1.577295,2.33242]",
215,"[5.788167,1.579305,2.331645]",
216,"[5.95,1.5801,2.313929]",
217,"[5.95,1.582142,2.312013]",
218,"[5.95,1.583995,2.310051]",
219,"[5.95,1.586222,2.307013]",
220,"[5.95,1.587018,2.305571]",
221,"[5.95,1.587682,2.302822]",
222,"[5.95,1.587397,2.301406]",
223,"[5.95,1.584573,2.297697]",
224,"[5.95,1.581714,2.295127]",
225,"[5.68114,1.579305,2.316896]",
226,"[5.576201,1.557344,2.32013]",
227,"[5.57596,1.540773,2.317021]",
228,"[5.57596,1.512564,2.312482]",
229,"[5.57596,1.499699,2.310344]",
230,"[5.57596,1.489045,2.307317]",
231,"[5.57596,1.484667,2.305925]",
232,"[5.57596,1.47455,2.303242]",
233,"[5.57596,1.468341,2.301797]",
234,"[5.57596,1.462999,2.300382]",
235,"[5.57596,1.455669,2.297539]",
236,"[5.57596,1.452427,2.295885]",
237,"[5.57596,1.445924,2.292362]",
238,"[5.57596,1.441981,2.290182]",
239,"[5.57596,1.434687,2.28582]",
240,"[5.57596,1.430493,2.283144]",
241,"[5.57596,1.42643,2.280615]",
242,"[5.57596,1.417869,2.276007]",
243,"[5.57596,1.412546,2.273427]",
244,"[5.57596,1.40708,2.269927]",
245,"[5.57596,1.405772,2.268611]",
246,"[5.57596,1.404143,2.266634]",
247,"[5.57596,1.403397,2.265851]",
248,"[5.57596,1.401942,2.264752]",
249,"[5.57596,1.401284,2.264416]",
250,"[5.57596,1.400671,2.264214]",
251,"[5.57596,1.399312,2.263952]",
252,"[5.57596,1.398777,2.263827]",
253,"[5.57596,1.3979,2.263565]",
254,"[5.57596,1.397401,2.263408]",
255,"[5.57596,1.396471,2.263169]",
256,"[5.57596,1.395791,2.263041]",
257,"[5.57596,1.394678,2.262852]",
258,"[5.575984,1.392462,2.262573]",
259,"[5.575995,1.391743,2.26254]",
260,"[5.575975,1.39119,2.262597]",
261,"[5.57596,1.391103,2.262652]",
262,"[5.57596,1.390997,2.262743]",
263,"[5.57596,1.391027,2.262804]",
264,"[5.57596,1.391309,2.262945]",
265,"[5.57596,1.391399,2.263049]",
266,"[5.57596,1.39149,2.263108]",
267,"[5.57596,1.39159,2.263239]",
268,"[5.57596,1.391596,2.26332]",
269,"[5.57596,1.391565,2.263379]",
270,"[5.57596,1.391501,2.263425]",
271,"[5.57596,1.392474,2.263189]",
272,"[5.57596,1.393385,2.26299]",
273,"[5.576137,1.397482,2.26213]",
274,"[5.576442,1.40063,2.261247]",
275,"[5.576934,1.404855,2.259821]",
276,"[5.577943,1.412803,2.256897]",
277,"[5.578491,1.416678,2.255309]",
278,"[5.580633,1.424558,2.252292]",
279,"[5.581558,1.430042,2.251101]",
280,"[5.57962,1.441487,2.253596]",
281,"[5.578774,1.444876,2.254686]",
282,"[5.578477,1.446076,2.255348]",
283,"[5.578221,1.446542,2.256091]",
284,"[5.578111,1.446363,2.256409]",
285,"[5.577946,1.446509,2.256887]",
286,"[5.577815,1.447426,2.257269]",
287,"[5.581354,1.452795,2.251364]",
288,"[5.580844,1.454852,2.252021]",
289,"[5.595767,1.455767,2.248066]",
290,"[5.582139,1.460781,2.250353]",
291,"[5.581857,1.461368,2.250716]",
292,"[5.581488,1.461775,2.251191]",
293,"[5.581339,1.461835,2.251383]",
294,"[5.58093,1.461993,2.251909]",
295,"[5.580675,1.462036,2.252238]",
296,"[5.580369,1.461888,2.252633]",
297,"[5.579347,1.460784,2.253948]",
298,"[5.578651,1.460074,2.254845]",
299,"[5.578022,1.459165,2.256669]",
300,"[5.5777,1.459043,2.257602]",
301,"[5.577161,1.458854,2.259163]",
302,"[5.576953,1.4587,2.259765]",
303,"[5.576504,1.458008,2.261066]",
304,"[5.576258,1.456971,2.261778]",
305,"[5.57602,1.45501,2.262469]",
306,"[5.57596,1.447912,2.263655]",
307,"[5.57596,1.44392,2.263764]",
308,"[5.576078,1.436351,2.262298]",
309,"[5.576336,1.432948,2.261552]",
310,"[5.576785,1.42691,2.260253]",
311,"[5.577002,1.423254,2.259624]",
312,"[5.577002,1.423254,2.259624]",
313,"[5.577248,1.41577,2.25891]",
314,"[5.576705,1.398116,2.260485]",
315,"[5.57596,1.370674,2.264287]",
316,"[5.57596,1.3064,2.272533]",
317,"[5.57596,1.285678,2.274536]",
318,"[5.57596,1.268756,2.276021]",
319,"[5.572534,1.244362,2.278109]",
320,"[5.950001,1.048707,2.285817]",
321,"[5.950001,1.037581,2.287035]",
322,"[5.950001,1.027591,2.288232]",
323,"[5.950001,1.01461,2.290595]",
324,"[5.950001,1.00889,2.291816]",
325,"[5.950001,1.002869,2.293209]",
326,"[5.950001,0.9889764,2.296156]",
327,"[5.950001,0.9787551,2.298034]",
328,"[5.838351,1.022382,2.298041]",
329,"[5.819885,1.025557,2.298856]",
330,"[5.798743,1.028627,2.299643]",
331,"[5.790109,1.029359,2.299877]",
332,"[5.78292,1.029328,2.3]",
333,"[5.765178,1.029358,2.299882]",
334,"[5.755249,1.029009,2.299741]",
335,"[5.729973,1.029334,2.299976]",
336,"[5.718604,1.029312,2.300061]",
337,"[5.699488,1.029229,2.300384]",
338,"[5.691651,1.029184,2.30056]",
339,"[5.685854,1.029109,2.30085]",
340,"[5.680696,1.028893,2.301691]",
341,"[5.67968,1.028757,2.302223]",
342,"[5.678133,1.028478,2.303309]",
343,"[5.677219,1.028341,2.303845]",
344,"[5.673814,1.028141,2.304626]",
345,"[5.67118,1.028082,2.304855]",
346,"[5.662974,1.028095,2.304803]",
347,"[5.65783,1.028166,2.304528]",
348,"[5.651699,1.028301,2.303999]",
349,"[5.639588,1.02872,2.302366]",
350,"[5.633635,1.028993,2.301303]",
351,"[5.626798,1.026898,2.2992]",
352,"[5.627614,1.022819,2.298153]",
353,"[5.628032,1.014815,2.2961]",
354,"[5.627609,1.01056,2.295008]",
355,"[5.626605,1.006629,2.293999]",
356,"[5.622183,0.9999607,2.292288]",
357,"[5.619221,0.9971735,2.291573]",
358,"[5.611219,0.9938811,2.290729]",
359,"[5.605946,0.9932064,2.290555]",
360,"[5.596,0.9914728,2.290354]",
361,"[5.596,0.9861276,2.290106]",
362,"[5.596,0.9798958,2.289672]",
363,"[5.596,0.9689677,2.288363]",
364,"[5.596,0.9633995,2.287386]",
365,"[5.596,0.9503821,2.284901]",
366,"[5.596,0.9425989,2.283548]",
367,"[5.596,0.9252166,2.28085]",
368,"[5.596,0.9147463,2.279123]",
369,"[5.596,0.9033974,2.277155]",
370,"[5.596,0.883426,2.272552]",
371,"[5.596,0.8743737,2.26915]",
372,"[5.599926,0.8617721,2.256833]",
373,"[5.647267,0.8168355,2.245304]",
374,"[5.813273,0.6622186,2.205305]",
375,"[5.801775,0.6622185,2.189361]",
376,"[5.743257,0.6622186,2.147694]",
377,"[5.715562,0.6622186,2.130854]",
378,"[5.695066,0.6622185,2.114767]",
379,"[5.618504,0.7230292,2.106985]",
380,"[5.580807,0.75801,2.105668]",
381,"[5.57509,0.7614543,2.080504]",
382,"[5.674162,0.6622185,2.028078]",
383,"[5.676059,0.6622185,1.994197]",
384,"[5.670124,0.6690004,1.981407]",
385,"[5.640043,0.6983587,1.981407]",
386,"[5.624534,0.7095802,1.968689]",
387,"[5.624534,0.7047313,1.958502]",
388,"[5.624534,0.6956065,1.943287]",
389,"[5.624534,0.6908794,1.935423]",
390,"[5.624534,0.6823708,1.91988]",
391,"[5.624534,0.6775864,1.909385]",
392,"[5.624534,0.6685797,1.885484]",
393,"[5.624534,0.6656123,1.871826]",
394,"[5.622658,0.6622184,1.838151]",
395,"[5.617373,0.6622184,1.82326]",
396,"[5.608999,0.6622185,1.808255]",
397,"[5.590457,0.6593992,1.777961]",
398,"[5.590708,0.6482987,1.757677]",
399,"[5.595435,0.622529,1.719455]",
400,"[5.585039,0.622529,1.712598]",
401,"[5.582648,0.6055961,1.69286]",
402,"[5.582955,0.5970249,1.684085]",
403,"[5.583283,0.5893328,1.67469]",
404,"[5.577708,0.5802733,1.64386]",
405,"[5.719708,0.4103617,1.476214]",
406,"[5.616219,0.5080892,1.476214]",
407,"[5.565037,0.5561417,1.476214]",
408,"[5.483618,0.6268533,1.476214]",
409,"[5.439286,0.6577946,1.476214]",
410,"[5.409647,0.6726176,1.470169]",
411,"[5.373079,0.6726176,1.435865]",
412,"[5.365076,0.6617984,1.409621]",
413,"[5.365076,0.6184447,1.329676]",
414,"[5.365076,0.5968583,1.287501]",
415,"[5.365076,0.5598493,1.212487]",
416,"[5.365076,0.541023,1.17361]",
417,"[5.365076,0.5248669,1.139576]",
418,"[5.365076,0.49328,1.06905]",
419,"[5.305439,0.5773456,1.164146]",
420,"[5.293474,0.5773456,1.146486]",
421,"[5.287118,0.5773456,1.138544]",
422,"[5.277865,0.5773456,1.127174]",
423,"[5.273113,0.5773456,1.120874]",
424,"[5.26502,0.5773456,1.111736]",
425,"[5.261094,0.5773456,1.107573]",
426,"[5.257216,0.5773456,1.103426]",
427,"[5.070862,0.8954042,1.518633]",
428,"[5.067285,0.8969109,1.518633]",
429,"[5.061082,0.900315,1.518633]",
430,"[5.055984,0.9069461,1.518633]",
431,"[5.047822,0.9212839,1.518633]",
432,"[5.044075,0.9292116,1.518633]",
433,"[5.040797,0.9360029,1.518633]",
434,"[5.03429,0.949125,1.518633]",
435,"[5.03143,0.9542379,1.518633]",
436,"[5.025645,0.9639201,1.518633]",
437,"[5.022717,0.9685206,1.518633]",
438,"[5.017282,0.9765092,1.518633]",
439,"[5.01429,0.9806819,1.518633]",
440,"[5.011365,0.9846609,1.518633]",
441,"[5.009036,0.9840916,1.518633]",
442,"[5.005768,0.9878808,1.518633]",
443,"[5.000634,0.9911236,1.518633]",
444,"[4.996541,0.9954284,1.518633]",
445,"[4.988485,1.00375,1.518633]",
446,"[4.983779,1.007693,1.518633]",
447,"[4.978626,1.01133,1.518633]",
448,"[4.96836,1.018063,1.518633]",
449,"[4.962952,1.021573,1.518633]",
450,"[4.947945,1.028754,1.518633]",
451,"[4.939318,1.032142,1.518633]",
452,"[4.91458,1.043623,1.518633]",
453,"[4.903486,1.050128,1.518633]",
454,"[4.883935,1.063732,1.518633]",
455,"[4.877715,1.06844,1.518633]",
456,"[4.872795,1.071673,1.518633]",
457,"[4.86479,1.074471,1.518633]",
458,"[4.86164,1.074307,1.518633]",
459,"[4.857645,1.072136,1.518633]",
460,"[4.856638,1.070973,1.518633]",
461,"[4.855527,1.069483,1.518633]",
462,"[4.855341,1.06918,1.518633]",
463,"[4.855322,1.069168,1.518633]",
464,"[4.855907,1.070013,1.518633]",
465,"[4.856627,1.070807,1.518633]",
466,"[4.858561,1.071365,1.518633]",
467,"[4.859972,1.071322,1.518633]",
468,"[4.863513,1.071568,1.518633]",
469,"[4.865791,1.072227,1.518633]",
470,"[4.868552,1.073644,1.518633]",
471,"[4.868477,1.07456,1.518633]",
472,"[4.868286,1.076096,1.518633]",
473,"[4.867265,1.081243,1.518633]",
474,"[4.866715,1.085031,1.518633]",
475,"[4.866338,1.090617,1.518633]",
476,"[4.866391,1.092257,1.518633]",
477,"[4.869215,1.093772,1.518633]",
478,"[4.869442,1.094792,1.518633]",
479,"[4.87227,1.094916,1.518633]",
480,"[4.877443,1.094894,1.518633]",
481,"[4.879865,1.094652,1.518633]",
482,"[4.882354,1.094634,1.518633]",
483,"[4.882464,1.094941,1.518633]",
484,"[4.884541,1.094447,1.518633]",
485,"[4.884594,1.094615,1.518633]",
486,"[4.884745,1.095181,1.518633]",
487,"[4.884881,1.095774,1.518633]",
488,"[4.885005,1.096399,1.518633]",
489,"[4.885284,1.097985,1.518633]",
490,"[4.885449,1.098849,1.518633]",
491,"[4.885757,1.100282,1.518633]",
492,"[4.885884,1.100826,1.518633]",
493,"[4.886016,1.10169,1.518633]",
494,"[4.886024,1.102105,1.518633]",
495,"[4.886024,1.102511,1.518633]",
496,"[4.886071,1.103514,1.518633]",
497,"[4.886179,1.104353,1.518633]",
498,"[4.886562,1.10641,1.518633]",
499,"[4.886816,1.107367,1.518633]",
500,"[4.887424,1.109225,1.518633]",
501,"[4.88848,1.109599,1.518633]",
502,"[4.88941,1.110075,1.518633]",
503,"[4.890525,1.111531,1.518633]",
504,"[4.891328,1.112047,1.518633]",
505,"[4.892352,1.112469,1.518633]",
506,"[4.892707,1.112438,1.518633]",
507,"[4.893386,1.112056,1.518633]",
508,"[4.893425,1.111758,1.518633]",
509,"[4.893477,1.110931,1.518633]",
510,"[4.893469,1.110544,1.518633]",
511,"[4.893377,1.110188,1.518633]",
512,"[4.893051,1.110014,1.518633]",
513,"[4.892838,1.110189,1.518633]",
514,"[4.892387,1.111245,1.518633]",
515,"[4.892018,1.11197,1.518633]",
516,"[4.891114,1.112932,1.518633]",
517,"[4.890922,1.112628,1.518633]",
518,"[4.890675,1.112223,1.518633]",
519,"[4.889801,1.11096,1.518633]",
520,"[4.88799,1.111139,1.518633]",
521,"[4.884282,1.111641,1.518633]",
522,"[4.881968,1.11222,1.518633]",
523,"[4.877858,1.113113,1.518633]",
524,"[4.875483,1.113607,1.518633]",
525,"[4.871562,1.11472,1.518633]",
526,"[4.869449,1.11561,1.518633]",
527,"[4.867551,1.116457,1.518633]",
528,"[4.864106,1.117803,1.518633]",
529,"[4.862232,1.118244,1.518633]",
530,"[4.85907,1.118602,1.518633]",
531,"[4.857438,1.118692,1.518633]",
532,"[4.854977,1.119191,1.518633]",
533,"[4.853833,1.119704,1.518633]",
534,"[4.852923,1.120337,1.518633]",
535,"[4.851357,1.1217,1.518633]",
536,"[4.850686,1.122342,1.518633]",
537,"[4.849304,1.123548,1.518633]",
538,"[4.848643,1.124109,1.518633]",
539,"[4.84739,1.125188,1.518633]",
540,"[4.846747,1.125726,1.518633]",
541,"[4.845707,1.126601,1.518633]",
542,"[4.845266,1.127032,1.518633]",
543,"[4.844893,1.12743,1.518633]",
544,"[4.844628,1.127896,1.518633]",
545,"[4.844713,1.127983,1.518633]",
546,"[4.844633,1.128556,1.518633]",
547,"[4.844725,1.128644,1.518633]",
548,"[4.844859,1.128646,1.518633]",
549,"[4.844944,1.128619,1.518633]",
550,"[4.845068,1.128574,1.518633]",
551,"[4.845512,1.128488,1.518633]",
552,"[4.845862,1.128482,1.518633]",
553,"[4.846644,1.128719,1.518633]",
554,"[4.8471,1.128959,1.518633]",
555,"[4.848144,1.129761,1.518633]",
556,"[4.848669,1.130207,1.518633]",
557,"[4.849477,1.130838,1.518633]",
558,"[4.849885,1.131117,1.518633]",
559,"[4.850317,1.131339,1.518633]",
560,"[4.851331,1.131693,1.518633]",
561,"[4.851785,1.131992,1.518633]",
562,"[4.85177,1.134875,1.518633]",
563,"[4.85128,1.138039,1.518633]",
564,"[4.850751,1.140968,1.518633]",
565,"[4.852255,1.142277,1.518633]",
566,"[4.85293,1.142877,1.518633]",
567,"[4.852913,1.147984,1.518633]",
568,"[4.851727,1.152735,1.518633]",
569,"[4.851652,1.158642,1.518633]",
570,"[4.852763,1.160234,1.518633]",
571,"[4.854441,1.162578,1.518633]",
572,"[4.852385,1.167776,1.518633]",
573,"[4.853567,1.168999,1.518633]",
574,"[4.852412,1.175688,1.518633]",
575,"[4.853079,1.176756,1.518633]",
576,"[4.848228,1.186057,1.518633]",
577,"[4.848986,1.187077,1.518633]",
578,"[4.8473,1.191469,1.518633]",
579,"[4.847521,1.191853,1.518633]",
580,"[4.844931,1.195295,1.518633]",
581,"[4.843065,1.19881,1.518633]",
582,"[4.842219,1.202542,1.518633]",
583,"[4.842678,1.203199,1.518633]",
584,"[4.843086,1.203792,1.518633]",
585,"[4.842006,1.207087,1.518633]",
586,"[4.840667,1.21016,1.518633]",
587,"[4.841843,1.211592,1.518633]",
588,"[4.840836,1.214155,1.518633]",
589,"[4.841271,1.214611,1.518633]",
590,"[4.841858,1.215226,1.518633]",
591,"[4.842,1.215337,1.518633]",
592,"[4.842097,1.215391,1.518633]",
593,"[4.842097,1.215391,1.518633]",
594,"[4.841176,1.216676,1.518633]",
595,"[4.8403,1.218025,1.518633]",
596,"[4.838835,1.220546,1.518633]",
597,"[4.838202,1.221763,1.518633]",
598,"[4.838173,1.22176,1.518633]",
599,"[4.838076,1.221708,1.518633]",
600,"[4.838013,1.221696,1.518633]",
601,"[4.837726,1.223176,1.518633]",
602,"[4.837659,1.223952,1.518633]",
603,"[4.83747,1.223994,1.518633]",
604,"[4.837344,1.223966,1.518633]",
605,"[4.837196,1.223836,1.518633]",
606,"[4.83694,1.22331,1.518633]",
607,"[4.836883,1.223118,1.518633]",
608,"[4.815637,1.275049,1.583555]",
609,"[4.815637,1.275049,1.583555]",
610,"[4.819489,1.269248,1.576167]",
611,"[4.868952,1.152936,1.431124]",
612,"[5.292328,0.1,0.119558]",
613,"[5.291429,0.1,0.1205599]",
614,"[5.29055,0.1,0.1210971]",
615,"[5.289345,0.1,0.1217427]",
616,"[5.285171,0.1,0.1240013]",
617,"[5.282647,0.0999999,0.1247137]",
618,"[5.279799,0.1000001,0.1247249]",
619,"[5.27228,0.1,0.1228877]",
620,"[5.266501,0.1,0.1215231]",
621,"[5.257681,0.1,0.1174027]",
622,"[5.255162,0.1,0.114241]",
623,"[5.253283,0.1000001,0.110043]",
624,"[5.250237,0.1,0.09724081]",
625,"[5.249134,0.1,0.08917391]",
626,"[5.247561,0.1000001,0.07190508]",
627,"[5.246932,0.0999999,0.06229854]",
628,"[5.241865,0.1141008,0.05]",
629,"[5.235835,0.1319972,0.05000002]",
630,"[5.046783,0.7170738,0.7996455]",
631,"[5.02899,0.7566734,0.7996455]",
632,"[5.018661,0.7778912,0.7996455]",
633,"[4.965503,0.9319235,0.9744483]",
634,"[4.960922,0.9327167,0.9496359]",
635,"[4.946788,0.9348115,0.8863042]",
636,"[4.936047,0.9360691,0.8507119]",
637,"[4.903857,0.9684975,0.8405682]",
638,"[4.886264,0.983883,0.8405682]",
639,"[4.867657,0.9966919,0.8405682]",
640,"[4.823462,1.016555,0.8405682]",
641,"[4.793994,1.025323,0.8405682]",
642,"[4.738196,1.041185,0.8405682]",
643,"[4.691714,1.051124,0.8405682]",
644,"[4.634404,1.133412,1.002915]",
645,"[4.607459,1.17066,1.088896]",
646,"[4.589462,1.192184,1.146324]",
647,"[4.570006,1.214468,1.208409]",
648,"[4.545935,1.226694,1.285218]",
649,"[4.529743,1.230082,1.336889]",
650,"[4.511192,1.232803,1.396084]",
651,"[4.503332,1.234161,1.421165]",
652,"[4.488304,1.238257,1.46912]",
653,"[4.472153,1.227804,1.467011]",
654,"[4.42777,1.19935,1.453102]",
655,"[4.405502,1.188372,1.446124]",
656,"[3.658008,0.5060322,0.5935072]",
