AreaName,ParentName,GazeObject,startKeyframe,endKeyframe,duration,
BookShelfArea,Bookshelf,WoodenShelf, 2595,2601,6,
BookShelfArea,BookshelfDrawer3,book1, 2601,2604,3,
BookShelfArea,BookshelfDrawer3,book5, 2604,2608,4,
BookShelfArea,BookshelfDrawer3,book5, 2609,2609,0,
BookShelfArea,BookshelfDrawer3,book5, 2613,2628,15,
BookShelfArea,Bookshelf,BookshelfDrawer3, 2629,2630,1,
BookShelfArea,Bookshelf,BookshelfDrawer3, 2630,2634,4,
BookShelfArea,BookshelfDrawer3,book5, 2634,2650,16,
BookShelfArea,BookshelfDrawer3,book1, 2651,2656,5,
OfficeSet,OfficeSet,OfficeTable, 2657,2660,3,
OfficeSet,OfficeChairGroup,OfficeChair, 2661,2662,1,
OfficeSet,OfficeChairGroup,BookStack6, 2662,2663,1,
OfficeSet,OfficeChairGroup,Plant3, 2663,2764,101,
OfficeSet,OfficeChairGroup,BookStack6, 2764,2783,19,
OfficeSet,OfficeChairGroup,Plant3, 2783,2829,46,
OfficeSet,OfficeChairGroup,BookStack6, 2829,2836,7,
OfficeSet,OfficeChairGroup,Plant3, 2836,2905,69,
OfficeSet,OfficeChairGroup,OfficeChair, 2905,2918,13,
OfficeSet,OfficeDeskSurface,OpenBook2, 2918,2930,12,
OfficeSet,OfficeChairGroup,Plant3, 2930,2931,1,
OfficeSet,OfficeChairGroup,Plant3, 2937,2966,29,
OfficeSet,OfficeDeskSurface,OtherPlant1, 2966,3021,55,
OfficeSet,OfficeDeskSurface,OpenBook2, 3021,3035,14,
OfficeSet,OfficeChairGroup,Plant3, 3035,3043,8,
OfficeSet,OfficeDeskSurface,OpenBook2, 3043,3045,2,
OfficeSet,OfficeDeskSurface,OtherPlant1, 3045,3061,16,
OfficeSet,OfficeChairGroup,Plant3, 3061,3086,25,
OfficeSet,OfficeDeskSurface,OtherPlant1, 3086,3145,59,
OfficeSet,OfficeDeskSurface,OpenBook2, 3145,3147,2,
OfficeSet,OfficeChairGroup,Plant3, 3147,3245,98,
OfficeSet,OfficeDeskSurface,OtherPlant1, 3245,3251,6,
OfficeSet,OfficeChairGroup,Plant3, 3251,3381,130,
OfficeSet,OfficeDeskSurface,OpenBook2, 3381,3386,5,
OfficeSet,OfficeDeskSurface,OtherPlant1, 3386,3409,23,
OfficeSet,OfficeDeskSurface,OpenBook2, 3409,3417,8,
OfficeSet,OfficeDeskSurface,OtherPlant1, 3417,3435,18,
OfficeSet,OfficeChairGroup,OfficeChair, 3435,3475,40,
OfficeSet,OfficeDeskSurface,SushiBox1, 3475,3482,7,
OfficeSet,OfficeDeskSurface,ComputerMousePack, 3482,3483,1,
OfficeSet,OfficeChairGroup,OfficeChair, 3483,3490,7,
OfficeSet,OfficeDeskSurface,Beer1, 3490,3498,8,
OfficeSet,OfficeDeskSurface,OtherPlant1, 3498,3500,2,
OfficeSet,OfficeChairGroup,OfficeChair, 3500,3535,35,
OfficeSet,OfficeDeskSurface,OtherPlant1, 3535,3541,6,
OfficeSet,OfficeDeskSurface,Beer1, 3541,3551,10,
OfficeSet,OfficeDeskSurface,OtherPlant1, 3551,3569,18,
OfficeSet,OfficeDeskSurface,Beer1, 3569,3581,12,
OfficeSet,OfficeDeskSurface,OtherPlant1, 3581,3587,6,
OfficeSet,OfficeSet,OfficeTable, 3587,3588,1,
OfficeSet,OfficeDeskSurface,OtherPlantBox, 3588,3611,23,
OfficeSet,OfficeSet,OfficeTable, 3611,3613,2,
OfficeSet,OfficeDeskSurface,SushiBox1, 3613,3623,10,
OfficeSet,BookStack,Books3, 3623,3626,3,
OfficeSet,BookStack,Books5, 3626,3629,3,
OfficeSet,BookStack,Books4, 3629,3633,4,
OfficeSet,BookStack,Books5, 3633,3636,3,
LongTableArea,UnderLongTable,PlantC3, 3636,3670,34,
OfficeSet,BookStack,Books1, 3670,3679,9,
LongTableArea,UnderLongTable,PlantC3, 3679,3684,5,
OfficeSet,BookStack,Books2, 3684,3708,24,
OfficeSet,BookStack,Books1, 3708,3717,9,
OfficeSet,BookStack,Books2, 3717,3775,58,
OfficeSet,BookStack,Books3, 3775,3779,4,
OfficeSet,BookStack,Books2, 3779,3853,74,
OfficeSet,BookStack,Books3, 3853,3854,1,
OfficeSet,BookStack,Books2, 3854,3856,2,
OfficeSet,BookStack,Books3, 3856,3869,13,
OfficeSet,BookStack,Books2, 3869,3878,9,
OfficeSet,BookStack,Books3, 3878,3905,27,
LongTableArea,UnderLongTable,PlantC3, 3905,3917,12,
OfficeSet,BookStack,Books3, 3917,3920,3,
OfficeSet,BookStack,Books2, 3935,3949,14,
OfficeSet,BookStack,Books1, 3949,3954,5,
OfficeSet,BookStack,Books2, 3954,3958,4,
LongTableArea,UnderLongTable,PlantC3, 3958,3966,8,
LongTableArea,UnderLongTable,PlantC3, 3983,3995,12,
OfficeSet,BookStack,Books3, 3995,4002,7,
LongTableArea,UnderLongTable,PlantC3, 4002,4011,9,
OfficeSet,BookStack,Books3, 4011,4018,7,
LongTableArea,UnderLongTable,PlantC3, 4018,4021,3,
OfficeSet,BookStack,Key4, 4021,4044,23,
OfficeSet,BookStack,Books5, 4044,4057,13,
OfficeSet,BookStack,Key4, 4057,4066,9,
OfficeSet,BookStack,Books5, 4066,4073,7,
OfficeSet,BookStack,Books5, 4079,4144,65,
OfficeSet,BookStack,Key4, 4144,4146,2,
OfficeSet,BookStack,Books5, 4146,4155,9,
OfficeSet,BookStack,Books5, 4171,4177,6,
OfficeSet,BookStack,Books5, 4185,4191,6,
OfficeSet,BookStack,Key4, 4191,4205,14,
OfficeSet,BookStack,Books5, 4205,4225,20,
OfficeSet,BookStack,Key4, 4225,4228,3,
OfficeSet,BookStack,Books5, 4228,4263,35,
OfficeSet,BookStack,Books3, 4263,4289,26,
OfficeSet,BookStack,Books2, 4289,4301,12,
LongTableArea,UnderLongTable,PlantC3, 4301,4306,5,
LongTableArea,LongTableSurface,Laptop, 4308,4320,12,
LongTableArea,LongTableSurface,OtherPlant2, 4320,4321,1,
LongTableArea,LongTableSurface,Plant1, 4338,4338,0,
CabinArea,Cabin,GothicCabinet, 4366,4369,3,
OfficeSet,BookStack,Key4, 4431,4440,9,
OfficeSet,BookStack,Key4, 4478,4480,2,
OfficeSet,BookStack,Key4, 4485,4492,7,
OfficeSet,BookStack,Key4, 4510,4520,10,
BookShelfArea,Bookshelf,WoodenShelf, 4586,4586,0,
BookShelfArea,UpperShelf,Books13, 4586,4589,3,
BookShelfArea,Bookshelf,WoodenShelf, 4589,4590,1,
BookShelfArea,UpperShelf,book7, 4590,4590,0,
BookShelfArea,UpperShelf,book11, 4590,4591,1,
BookShelfArea,UpperShelf,book6, 4591,4592,1,
BookShelfArea,UpperShelf,book3, 4592,4593,1,
BookShelfArea,Bookshelf,WoodenShelf, 4593,4593,0,
BookShelfArea,UpperShelf,DeskPlant4, 4593,4594,1,
BookShelfArea,UpperShelf,Kettle, 4594,4595,1,
BookShelfArea,Bookshelf,WoodenShelf, 4595,4601,6,
BookShelfArea,UpperShelf,DeskPlant4, 4601,4602,1,
BookShelfArea,Bookshelf,WoodenShelf, 4602,4604,2,
BookShelfArea,UpperShelf,book3, 4604,4606,2,
BookShelfArea,UpperShelf,book6, 4606,4609,3,
BookShelfArea,Bookshelf,WoodenShelf, 4618,4619,1,
BookShelfArea,UpperShelf,Books15, 4619,4638,19,
BookShelfArea,UpperShelf,book8, 4638,4651,13,
BookShelfArea,UpperShelf,Books15, 4651,4661,10,
BookShelfArea,UpperShelf,book8, 4661,4667,6,
BookShelfArea,UpperShelf,Books16, 4674,4679,5,
BookShelfArea,UpperShelf,book8, 4686,4712,26,
BookShelfArea,UpperShelf,Books16, 4712,4714,2,
BookShelfArea,UpperShelf,book8, 4714,4741,27,
BookShelfArea,UpperShelf,Books15, 4741,4763,22,
BookShelfArea,UpperShelf,book8, 4763,4774,11,
BookShelfArea,UpperShelf,Books15, 4774,4795,21,
BookShelfArea,UpperShelf,book8, 4795,4838,43,
BookShelfArea,Bookshelf,WoodenShelf, 4856,4856,0,
BookShelfArea,UpperShelf,Books16, 4863,4871,8,
BookShelfArea,UpperShelf,Books15, 4871,4876,5,
BookShelfArea,UpperShelf,Books16, 4882,4893,11,
BookShelfArea,Bookshelf,WoodenShelf, 4893,4893,0,
BookShelfArea,UpperShelf,book8, 4899,4899,0,
BookShelfArea,UpperShelf,book8, 4923,4926,3,
CabinArea,Cabin,GothicCabinet, 4976,4977,1,
BookShelfArea,Bookshelf,WoodenShelf, 4983,4998,15,
BookShelfArea,UpperShelf,Bookcase, 4998,4999,1,
BookShelfArea,UpperShelf,Paperbag, 4999,5005,6,
BookShelfArea,UpperShelf,Bookcase, 5005,5006,1,
BookShelfArea,Bookshelf,WoodenShelf, 5006,5019,13,
BookShelfArea,Bookshelf,WoodenShelf, 5032,5035,3,
BookShelfArea,UpperShelf,Bookcase, 5035,5044,9,
BookShelfArea,UpperShelf,Paperbag, 5044,5044,0,
OfficeSet,OfficeDeskSurface,Table Lamp, 5047,5048,1,
OfficeSet,OfficeDeskSurface,ComputerMonitor, 5050,5052,2,
OfficeSet,OfficeSet,OfficeTable, 5053,5055,2,
OfficeSet,OfficeChairGroup,Plant3, 5055,5056,1,
OfficeSet,OfficeTableDrawer,OfficeTableDrawer1, 5056,5058,2,
OfficeSet,BookStack,Books5, 5058,5061,3,
LongTableArea,UnderLongTable,PlantC3, 5061,5063,2,
LongTableArea,UnderLongTable,Paperbag, 5065,5070,5,
LongTableArea,UnderLongTable,OtherPlant3, 5070,5075,5,
LongTableArea,UnderLongTable,PlantC3, 5076,5083,7,
LongTableArea,UnderLongTable,Paperbag, 5088,5090,2,
LongTableArea,UnderLongTable,OtherPlant3, 5090,5098,8,
LongTableArea,LongTable,LongTable, 5098,5110,12,
LongTableArea,UnderLongTable,OtherPlant3, 5111,5273,162,
LongTableArea,UnderLongTable,Paperbag, 5273,5283,10,
LongTableArea,UnderLongTable,OtherPlant3, 5296,5314,18,
LongTableArea,UnderLongTable,Paperbag, 5314,5319,5,
LongTableArea,UnderLongTable,Paperbag, 5332,5344,12,
LongTableArea,UnderLongTable,OtherPlant3, 5351,5364,13,
LongTableArea,UnderLongTable,Paperbag, 5365,5374,9,
LongTableArea,UnderLongTable,Paperbag, 5418,5502,84,
LongTableArea,LongTable,LongTable, 5611,5613,2,
LongTableArea,LongTableSurface,Romote Controller, 5613,5615,2,
LongTableArea,LongTable,LongTable, 5615,5619,4,
LongTableArea,LongTableSurface,Romote Controller, 5619,5621,2,
LongTableArea,LongTable,LongTable, 5621,5633,12,
LongTableArea,UnderLongTable,Paperbag, 5633,5638,5,
LongTableArea,LongTable,LongTable, 5638,5656,18,
LongTableArea,UnderLongTable,Paperbag, 5656,5689,33,
OfficeSet,BookStack,Books4, 5691,5693,2,
OfficeSet,OfficeTableDrawer2,BookStack7, 5693,5703,10,
OfficeSet,OfficeTableDrawer,OfficeTableDrawer2, 5703,5710,7,
OfficeSet,OfficeTableDrawer2,BookStack7, 5710,5715,5,
OfficeSet,OfficeTableDrawer,OfficeTableDrawer1, 5715,5738,23,
OfficeSet,OfficeTableDrawer1,(Prb)Stapler, 5738,5747,9,
OfficeSet,OfficeTableDrawer1,SMGP_PRE_Instant_coffee_512, 5747,5758,11,
OfficeSet,OfficeTableDrawer,OfficeTableDrawer1, 5758,5767,9,
OfficeSet,OfficeTableDrawer2,BookStack7, 5767,5769,2,
OfficeSet,OfficeTableDrawer,OfficeTableDrawer1, 5769,5779,10,
OfficeSet,OfficeSet,OfficeTable, 5779,5782,3,
OfficeSet,OfficeTableDrawer1,SMGP_PRE_Instant_coffee_512, 5782,5784,2,
OfficeSet,OfficeTableDrawer1,(Prb)Stapler, 5784,5792,8,
OfficeSet,OfficeTableDrawer,OfficeTableDrawer1, 5792,5798,6,
OfficeSet,OfficeTableDrawer,OfficeTableDrawer2, 5798,5844,46,
OfficeSet,OfficeTableDrawer2,BookStack7, 5844,5916,72,
OfficeSet,OfficeTableDrawer,OfficeTableDrawer1, 5916,5989,73,
OfficeSet,OfficeSet,OfficeTable, 5989,5995,6,
OfficeSet,OfficeTableDrawer1,SMGP_PRE_Instant_coffee_512, 5995,6013,18,
OfficeSet,OfficeSet,OfficeTable, 6013,6015,2,
OfficeSet,OfficeTableDrawer,OfficeTableDrawer1, 6015,6081,66,
OfficeSet,OfficeSet,OfficeTable, 6081,6094,13,
OfficeSet,OfficeTableDrawer2,Key8, 6094,6097,3,
OfficeSet,OfficeTableDrawer2,BookStack7, 6097,6122,25,
OfficeSet,OfficeTableDrawer2,(Prb)PenHolder, 6122,6160,38,
OfficeSet,OfficeTableDrawer2,Key8, 6160,6162,2,
OfficeSet,OfficeTableDrawer2,(Prb)PenHolder, 6162,6164,2,
OfficeSet,OfficeTableDrawer2,Key8, 6164,6244,80,
OfficeSet,OfficeTableDrawer2,(Prb)PenHolder, 6244,6257,13,
OfficeSet,OfficeTableDrawer2,BookStack7, 6257,6265,8,
OfficeSet,OfficeTableDrawer2,(Prb)PenHolder, 6265,6276,11,
OfficeSet,OfficeTableDrawer2,Key8, 6276,6284,8,
OfficeSet,OfficeTableDrawer2,(Prb)PenHolder, 6284,6287,3,
OfficeSet,OfficeTableDrawer3,OtherPlant1, 6287,6289,2,
OfficeSet,OfficeTableDrawer2,BookStack7, 6289,6291,2,
OfficeSet,(Prb)PenHolder,Key5, 6291,6293,2,
OfficeSet,OfficeTableDrawer2,BookStack7, 6293,6295,2,
OfficeSet,(Prb)PenHolder,Key5, 6295,6296,1,
OfficeSet,OfficeTableDrawer2,(Prb)PenHolder, 6296,6297,1,
OfficeSet,(Prb)PenHolder,Key5, 6297,6299,2,
OfficeSet,OfficeTableDrawer2,(Prb)PenHolder, 6299,6303,4,
OfficeSet,(Prb)PenHolder,Key5, 6303,6304,1,
OfficeSet,OfficeTableDrawer2,(Prb)PenHolder, 6304,6304,0,
OfficeSet,OfficeTableDrawer2,BookStack7, 6304,6306,2,
OfficeSet,OfficeTableDrawer3,OtherPlant1, 6306,6310,4,
OfficeSet,OfficeTableDrawer2,(Prb)PenHolder, 6310,6313,3,
OfficeSet,OfficeTableDrawer3,OtherPlant1, 6313,6315,2,
OfficeSet,OfficeTableDrawer2,Key8, 6315,6327,12,
OfficeSet,OfficeTableDrawer3,OtherPlant1, 6327,6333,6,
OfficeSet,OfficeTableDrawer2,(Prb)PenHolder, 6333,6349,16,
OfficeSet,OfficeTableDrawer2,BookStack7, 6349,6352,3,
OfficeSet,OfficeTableDrawer,OfficeTableDrawer2, 6352,6382,30,
OfficeSet,OfficeTableDrawer3,OtherPlant1, 6382,6416,34,
OfficeSet,OfficeTableDrawer,OfficeTableDrawer3, 6416,6434,18,
OfficeSet,OfficeTableDrawer3,OtherPlant1, 6434,6443,9,
OfficeSet,BookStack,Books4, 6443,6445,2,
LongTableArea,UnderLongTable,PlantC3, 6456,6477,21,
LongTableArea,LongTable,LongTable, 6478,6488,10,
LongTableArea,UnderLongTable,Paperbag, 6488,6542,54,
LongTableArea,UnderLongTable,Paperbag, 6554,6565,11,
LongTableArea,UnderLongTable,Paperbag, 6574,6587,13,
LongTableArea,UnderLongTable,Paperbag, 6620,6621,1,
LongTableArea,UnderLongTable,Paperbag, 6651,6654,3,
LongTableArea,UnderLongTable,Paperbag, 6661,6683,22,
LongTableArea,LongTable,LongTable, 6683,6690,7,
LongTableArea,LongTableSurface,Romote Controller, 6690,6694,4,
LongTableArea,LongTable,LongTable, 6694,6695,1,
LongTableArea,LongTable,LongTable, 6705,6714,9,
LongTableArea,LongTableSurface,Plant1, 6714,6718,4,
CabinArea,Cabin,GothicCabinet, 6735,6736,1,
CabinArea,Cabin,GothicCabinet, 6779,6787,8,
