frame,gazeStartPos,
150,"[4.678882,1.768793,3.983132]",
151,"[4.690618,1.76688,3.983128]",
152,"[4.706993,1.764038,3.983122]",
153,"[4.71421,1.762956,3.98312]",
154,"[4.727801,1.759367,3.983112]",
155,"[4.732158,1.757718,3.983109]",
156,"[4.740901,1.753574,3.9831]",
157,"[4.74527,1.751907,3.983097]",
158,"[4.74957,1.749712,3.983092]",
159,"[4.753359,1.746436,3.983085]",
160,"[4.749456,1.744116,3.98308]",
161,"[4.688028,1.725326,3.983041]",
162,"[4.666881,1.719216,3.983028]",
163,"[4.646239,1.714475,3.983018]",
164,"[4.638288,1.714119,3.983017]",
165,"[4.626879,1.714854,3.983019]",
166,"[4.621406,1.715115,3.98302]",
167,"[4.617475,1.715181,3.98302]",
168,"[4.609985,1.714806,3.983019]",
169,"[4.606457,1.714272,3.983018]",
170,"[4.595623,1.712331,3.983014]",
171,"[4.590869,1.710927,3.983011]",
172,"[4.584386,1.7076,3.983004]",
173,"[4.582317,1.706097,3.983001]",
174,"[4.662229,1.700558,3.982989]",
175,"[4.713505,1.698018,3.982984]",
176,"[4.72979,1.697751,3.982983]",
177,"[4.750099,1.698263,3.982984]",
178,"[4.7589,1.698397,3.982985]",
179,"[4.774509,1.697768,3.982983]",
180,"[4.785709,1.697726,3.982983]",
181,"[4.807363,1.698717,3.982985]",
182,"[4.816747,1.699188,3.982986]",
183,"[4.825344,1.6995,3.982987]",
184,"[4.838016,1.70028,3.982989]",
185,"[4.838512,1.700814,3.98299]",
186,"[4.845325,1.702,3.982992]",
187,"[4.845875,1.702533,3.982993]",
188,"[4.846293,1.703126,3.982995]",
189,"[4.846203,1.703173,3.982995]",
190,"[4.846194,1.703146,3.982995]",
191,"[4.836766,1.702721,3.982994]",
192,"[4.831207,1.702966,3.982994]",
193,"[4.821552,1.703655,3.982996]",
194,"[4.817119,1.704236,3.982997]",
195,"[4.809766,1.705558,3.983]",
196,"[4.806149,1.706271,3.983001]",
197,"[4.800776,1.707279,3.983003]",
198,"[4.798583,1.707624,3.983004]",
199,"[4.796429,1.707719,3.983004]",
200,"[4.79378,1.707901,3.983005]",
201,"[4.792472,1.708117,3.983005]",
202,"[4.78999,1.708264,3.983005]",
203,"[4.788789,1.708248,3.983005]",
204,"[4.787585,1.70821,3.983005]",
205,"[4.78716,1.708193,3.983005]",
206,"[4.786743,1.708189,3.983005]",
207,"[4.786425,1.708032,3.983005]",
208,"[4.786364,1.707905,3.983005]",
209,"[4.899218,1.710722,3.98301]",
210,"[4.920273,1.711317,3.983012]",
211,"[4.944852,1.712449,3.983014]",
212,"[4.954809,1.712879,3.983015]",
213,"[4.968298,1.71306,3.983015]",
214,"[4.975295,1.712921,3.983015]",
215,"[4.98186,1.712203,3.983014]",
216,"[4.996367,1.709968,3.983009]",
217,"[5.003354,1.708659,3.983006]",
218,"[5.019058,1.705672,3.983]",
219,"[5.027284,1.704284,3.982997]",
220,"[5.129292,1.706349,3.983001]",
221,"[5.171485,1.70788,3.983005]",
222,"[5.213531,1.709413,3.983008]",
223,"[5.220583,1.709717,3.983008]",
224,"[5.227584,1.710001,3.983009]",
225,"[5.234092,1.710328,3.98301]",
226,"[5.234095,1.710362,3.98301]",
227,"[5.234961,1.710325,3.98301]",
228,"[5.233984,1.71045,3.98301]",
229,"[5.231396,1.710558,3.98301]",
230,"[5.196686,1.711346,3.983012]",
231,"[5.098049,1.711456,3.983012]",
232,"[5.068008,1.711262,3.983011]",
233,"[5.049571,1.711459,3.983012]",
234,"[5.026628,1.711993,3.983013]",
235,"[5.018378,1.712448,3.983014]",
236,"[5.007821,1.713391,3.983016]",
237,"[5.003614,1.713845,3.983017]",
238,"[4.998011,1.714701,3.983019]",
239,"[4.995581,1.71508,3.98302]",
240,"[4.993618,1.715342,3.98302]",
241,"[4.975803,1.715997,3.983021]",
242,"[4.970745,1.716347,3.983022]",
243,"[4.965962,1.717089,3.983024]",
244,"[4.964928,1.717372,3.983024]",
245,"[4.964262,1.717649,3.983025]",
246,"[4.964631,1.717649,3.983025]",
247,"[4.965625,1.717827,3.983025]",
248,"[4.966054,1.717629,3.983025]",
249,"[4.967025,1.717304,3.983024]",
250,"[4.971612,1.716358,3.983022]",
251,"[4.975816,1.715902,3.983021]",
252,"[5.001515,1.715103,3.98302]",
253,"[5.190799,1.719709,3.983029]",
254,"[5.283875,1.722597,3.983035]",
255,"[5.313245,1.723079,3.983036]",
256,"[5.342588,1.723305,3.983037]",
257,"[5.383188,1.723756,3.983038]",
258,"[5.392738,1.724027,3.983038]",
259,"[5.430784,1.725853,3.983042]",
260,"[5.440769,1.726379,3.983043]",
261,"[5.493868,1.729237,3.983049]",
262,"[5.527808,1.73139,3.983054]",
263,"[5.56444,1.733861,3.951303]",
264,"[5.95,1.769027,4.179617]",
265,"[5.95,1.765363,4.096241]",
266,"[5.949999,1.758229,3.96698]",
267,"[5.949999,1.749807,3.868708]",
268,"[5.95,1.708775,3.337032]",
269,"[5.95,1.707691,3.26276]",
270,"[5.576336,1.695774,2.855347]",
271,"[5.565103,1.696199,2.803715]",
272,"[5.95,1.796126,2.557234]",
273,"[5.95,1.831144,2.30737]",
274,"[5.903188,1.830737,2.25948]",
275,"[5.864017,1.830737,2.176618]",
276,"[5.862488,1.830736,2.133337]",
277,"[5.779747,1.800622,2.112615]",
278,"[5.728897,1.787278,2.110839]",
279,"[5.726435,1.769186,2.110754]",
280,"[5.763308,1.75921,2.112041]",
281,"[5.843993,1.744387,2.114859]",
282,"[5.869078,1.739062,2.115735]",
283,"[5.877291,1.734967,2.116022]",
284,"[5.95,1.73044,2.106145]",
285,"[5.95,1.725448,2.131435]",
286,"[5.95,1.720646,2.14135]",
287,"[5.95,1.719407,2.157055]",
288,"[5.95,1.712905,2.229686]",
289,"[5.95,1.710763,2.239597]",
290,"[5.95,1.677909,2.318655]",
291,"[5.95,1.66312,2.349871]",
292,"[5.95,1.650779,2.396304]",
293,"[5.586017,1.631487,2.552412]",
294,"[5.629121,1.630249,2.553917]",
295,"[5.552563,1.625917,2.594713]",
296,"[5.53719,1.623679,2.60932]",
297,"[5.537603,1.622495,2.633723]",
298,"[5.537703,1.62221,2.638903]",
299,"[5.537459,1.622909,2.646303]",
300,"[5.537504,1.62278,2.655011]",
301,"[5.537782,1.621984,2.658371]",
302,"[5.538145,1.620942,2.659183]",
303,"[5.53828,1.620553,2.659222]",
304,"[5.538677,1.619415,2.658926]",
305,"[5.539083,1.618252,2.658553]",
306,"[5.540639,1.613788,2.656112]",
307,"[5.540763,1.613433,2.654951]",
308,"[5.540821,1.613268,2.652923]",
309,"[5.540526,1.614112,2.647382]",
310,"[5.54094,1.612926,2.643691]",
311,"[5.541791,1.610485,2.637491]",
312,"[5.552384,1.580103,2.610133]",
313,"[5.603656,1.528778,2.343373]",
314,"[5.577981,1.526476,2.32583]",
315,"[5.57596,1.519957,2.288952]",
316,"[5.57596,1.516287,2.275697]",
317,"[5.57596,1.514054,2.265718]",
318,"[5.578044,1.509123,2.256603]",
319,"[5.578794,1.505211,2.254659]",
320,"[5.582728,1.496489,2.249594]",
321,"[5.593705,1.489663,2.241461]",
322,"[5.59332,1.472623,2.236745]",
323,"[5.59332,1.459862,2.231422]",
324,"[5.59332,1.444741,2.224643]",
325,"[5.59332,1.384593,2.204781]",
326,"[5.59332,1.35002,2.194062]",
327,"[5.631493,0.940846,2.107438]",
328,"[5.62435,0.9198819,2.107189]",
329,"[5.629088,0.8915813,2.107354]",
330,"[5.637186,0.8791066,2.107637]",
331,"[5.646204,0.8666239,2.107952]",
332,"[5.679991,0.842396,2.109132]",
333,"[5.696524,0.8351747,2.109709]",
334,"[5.731656,0.8219428,2.110936]",
335,"[5.746988,0.8166542,2.111471]",
336,"[5.772462,0.8052673,2.112361]",
337,"[5.784856,0.800613,2.112794]",
338,"[5.825133,0.7896584,2.1142]",
339,"[5.863674,0.7785823,2.115546]",
340,"[5.543178,0.9569616,2.337195]",
341,"[5.537663,0.9690719,2.373479]",
342,"[5.550245,0.9770945,2.403457]",
343,"[5.605185,1.00785,2.553081]",
344,"[5.867912,0.9170085,2.562256]",
345,"[5.95,1.08774,3.010835]",
346,"[5.95,1.121353,3.106303]",
347,"[5.95,1.448828,3.649084]",
348,"[5.949999,1.612661,3.924806]",
349,"[5.949999,1.644212,3.995407]",
350,"[5.95,1.696654,4.115386]",
351,"[5.639361,1.692996,3.957161]",
352,"[5.578864,1.70056,3.937354]",
353,"[5.63613,1.701486,3.957181]",
354,"[5.95,1.69889,4.066843]",
355,"[5.95,1.690409,4.036288]",
356,"[5.95,1.684616,4.020389]",
357,"[5.949999,1.67839,4.012814]",
358,"[5.949999,1.674245,4.009349]",
359,"[5.95,1.656909,4.089876]",
360,"[5.95,1.650739,4.108042]",
361,"[5.95,1.643891,4.122806]",
362,"[5.95,1.638443,4.112397]",
363,"[5.950001,1.614239,4.021271]",
364,"[5.95,1.600813,3.964288]",
365,"[5.95,1.578306,3.859761]",
366,"[5.95,1.542455,3.674386]",
367,"[5.95,1.450397,3.455638]",
368,"[5.556087,1.24656,2.749079]",
369,"[5.556817,1.240789,2.728194]",
370,"[5.950001,1.082827,2.284897]",
371,"[5.950001,1.071645,2.193622]",
372,"[5.674347,1.144917,2.108935]",
373,"[5.705243,1.124761,1.981407]",
374,"[5.624534,1.124697,1.967246]",
375,"[5.624534,1.10654,1.91144]",
376,"[5.624534,1.052157,1.868028]",
377,"[5.624534,1.005431,1.839588]",
378,"[5.624534,0.9866807,1.821884]",
379,"[5.624534,0.9608855,1.822413]",
380,"[5.624534,0.9489135,1.851805]",
381,"[5.624534,0.9354611,1.870208]",
382,"[5.624534,0.92845,1.919338]",
383,"[5.624534,0.9211417,1.941592]",
384,"[5.630628,0.906028,1.981407]",
385,"[5.662726,0.883504,1.981407]",
386,"[5.708585,0.8522242,1.981407]",
387,"[5.57521,0.9191684,2.079755]",
388,"[5.574966,0.9121009,2.084057]",
389,"[5.575007,0.9068478,2.082882]",
390,"[5.575976,0.8846553,2.07739]",
391,"[5.714708,0.788756,1.981407]",
392,"[5.700465,0.7798194,1.981407]",
393,"[5.699245,0.7746789,1.981407]",
394,"[5.695541,0.7712345,1.981407]",
395,"[5.695415,0.7670429,1.981407]",
396,"[5.690585,0.7624534,1.981407]",
397,"[5.694809,0.7540822,1.981407]",
398,"[5.69585,0.7489504,1.981407]",
399,"[5.706584,0.7440875,1.981407]",
400,"[5.7263,0.7385746,1.981407]",
401,"[5.57626,0.8346735,2.076513]",
402,"[5.574726,0.8449994,2.090925]",
403,"[5.574563,0.8492897,2.095601]",
404,"[5.582657,0.8538332,2.105733]",
405,"[5.600944,0.8478462,2.106371]",
406,"[5.626391,0.8378829,2.10726]",
407,"[5.63616,0.8333903,2.107601]",
408,"[5.643317,0.8299267,2.107851]",
409,"[5.653784,0.8231587,2.108217]",
410,"[5.66118,0.8181074,2.108475]",
411,"[5.674534,0.8089651,2.108941]",
412,"[5.682788,0.8033608,2.109229]",
413,"[5.758706,0.7591968,2.111881]",
414,"[5.798639,0.7357721,2.113275]",
415,"[5.862175,0.6971953,2.115494]",
416,"[5.889688,0.679734,2.116455]",
417,"[5.913745,0.6640388,2.117295]",
418,"[5.911591,0.6622186,2.124798]",
419,"[5.907836,0.6622186,2.129888]",
420,"[5.902421,0.6622186,2.136455]",
421,"[5.899442,0.6622186,2.140182]",
422,"[5.893065,0.6622186,2.14832]",
423,"[5.596,0.8424325,2.253343]",
424,"[5.596,0.8415813,2.255593]",
425,"[5.596,0.8399963,2.259756]",
426,"[5.596,0.8392208,2.261769]",
427,"[5.596,0.8379293,2.265269]",
428,"[5.596,0.8371601,2.266953]",
429,"[5.596,0.8369667,2.268573]",
430,"[5.596,0.8367566,2.270152]",
431,"[5.596,0.8347325,2.273806]",
432,"[5.596,0.8330468,2.273836]",
433,"[5.596,0.8313663,2.273859]",
434,"[5.596,0.8240165,2.271339]",
435,"[5.596,0.820847,2.270186]",
436,"[5.596,0.8144324,2.2677]",
437,"[5.596,0.8130996,2.266731]",
438,"[5.596,0.8106031,2.264756]",
439,"[5.596,0.809261,2.263634]",
440,"[5.596,0.8073153,2.261962]",
441,"[5.596,0.8066511,2.261294]",
442,"[5.596,0.8057804,2.261068]",
443,"[5.596,0.8039631,2.260692]",
444,"[5.596,0.8034292,2.260576]",
445,"[5.596,0.8031765,2.259795]",
446,"[5.596,0.803351,2.25928]",
447,"[5.596,0.8038293,2.258756]",
448,"[5.596,0.8058766,2.257832]",
449,"[5.596,0.8083697,2.257711]",
450,"[5.596,0.8124449,2.258323]",
451,"[5.596,0.8200274,2.259871]",
452,"[5.596,0.8367097,2.265116]",
453,"[5.596,0.8460716,2.268493]",
454,"[5.596,0.8582805,2.27489]",
455,"[5.596,0.8638145,2.278539]",
456,"[5.596,0.8773482,2.286853]",
457,"[5.596,0.8859563,2.291867]",
458,"[5.596,0.895564,2.29794]",
459,"[5.596,0.8976756,2.299961]",
460,"[5.596,0.9008614,2.302732]",
461,"[5.642706,0.8839145,2.29968]",
462,"[5.68773,0.8658216,2.295038]",
463,"[5.544107,0.9532115,2.331782]",
464,"[5.543393,0.9573361,2.335427]",
465,"[5.542728,0.9616779,2.338619]",
466,"[5.543332,0.9698064,2.344117]",
467,"[5.673861,1.547665,2.555479]",
468,"[5.608052,1.557865,2.563554]",
469,"[5.589791,1.569013,2.57196]",
470,"[5.575337,1.579919,2.579837]",
471,"[5.578918,1.578791,2.577179]",
472,"[5.579148,1.579468,2.576969]",
473,"[5.578611,1.580567,2.577319]",
474,"[5.575563,1.579487,2.579688]",
475,"[5.562104,1.552225,2.635658]",
476,"[5.564842,1.544374,2.656758]",
477,"[5.568497,1.533892,2.682062]",
478,"[5.569098,1.532169,2.690845]",
479,"[5.570485,1.528189,2.694732]",
480,"[5.570923,1.526935,2.695184]",
481,"[5.570489,1.528177,2.698401]",
482,"[5.566135,1.540665,2.695227]",
483,"[5.545073,1.601074,2.68431]",
484,"[5.53763,1.62242,2.681174]",
485,"[5.529849,1.647964,2.670999]",
486,"[5.528483,1.657082,2.6687]",
487,"[5.528086,1.659963,2.666314]",
488,"[5.527603,1.665281,2.662501]",
489,"[5.527407,1.667871,2.660956]",
490,"[5.527274,1.672248,2.659409]",
491,"[5.528427,1.675249,2.662103]",
492,"[5.528335,1.675509,2.661339]",
493,"[5.528212,1.675682,2.660513]",
494,"[5.528187,1.675706,2.660361]",
495,"[5.528037,1.674843,2.660523]",
496,"[5.527926,1.674022,2.660846]",
497,"[5.528226,1.671841,2.664784]",
498,"[5.528929,1.671895,2.66837]",
499,"[5.528267,1.669093,2.667747]",
500,"[5.528194,1.667463,2.667168]",
501,"[5.528159,1.66655,2.666891]",
502,"[5.527893,1.664498,2.664794]",
503,"[5.527813,1.663854,2.664162]",
504,"[5.527719,1.662319,2.663421]",
505,"[5.529712,1.656138,2.679144]",
506,"[5.530941,1.653139,2.688737]",
507,"[5.532549,1.650081,2.701536]",
508,"[5.533953,1.647694,2.712616]",
509,"[5.534408,1.647066,2.716201]",
510,"[5.534738,1.646484,2.718812]",
511,"[5.535427,1.646261,2.724244]",
512,"[5.535715,1.646691,2.726516]",
513,"[5.536331,1.647484,2.731378]",
514,"[5.536668,1.647609,2.734045]",
515,"[5.536471,1.641187,2.73237]",
516,"[5.536415,1.636649,2.7297]",
517,"[5.536416,1.633865,2.728384]",
518,"[5.537761,1.646465,2.741934]",
519,"[5.541759,1.655724,2.751069]",
520,"[5.548279,1.670127,2.764366]",
521,"[5.550328,1.675233,2.767827]",
522,"[5.554307,1.684109,2.773988]",
523,"[5.555379,1.686599,2.774889]",
524,"[5.556234,1.688477,2.775777]",
525,"[5.5573,1.690661,2.777138]",
526,"[5.557713,1.691434,2.77778]",
527,"[5.558381,1.692145,2.779678]",
528,"[5.558821,1.692505,2.781102]",
529,"[5.560835,1.692387,2.790426]",
530,"[5.56163,1.692368,2.79406]",
531,"[5.56293,1.692205,2.800216]",
532,"[5.563407,1.69175,2.803106]",
533,"[5.563904,1.690267,2.80772]",
534,"[5.564078,1.689463,2.809787]",
535,"[5.564194,1.68878,2.811401]",
536,"[5.564457,1.687901,2.813997]",
537,"[5.564571,1.687528,2.815107]",
538,"[5.564824,1.687117,2.816906]",
539,"[5.565019,1.68711,2.817802]",
540,"[5.565495,1.68748,2.819371]",
541,"[5.565703,1.687749,2.819889]",
542,"[5.565897,1.688034,2.820313]",
543,"[5.566365,1.688852,2.821136]",
544,"[5.566772,1.689669,2.821677]",
545,"[5.568183,1.693476,2.822023]",
546,"[5.569503,1.697254,2.821998]",
547,"[5.95,1.745262,2.854582]",
548,"[5.95,1.752425,2.854204]",
549,"[5.665737,1.961263,2.81172]",
550,"[5.68409,1.991865,2.81172]",
551,"[5.69141,2.010543,2.81172]",
552,"[5.690326,2.033592,2.81172]",
553,"[5.68495,2.040742,2.81172]",
554,"[5.677505,2.044494,2.81172]",
555,"[5.672545,2.044299,2.81172]",
556,"[5.665092,2.044152,2.81172]",
557,"[5.661861,2.044646,2.81172]",
558,"[5.658428,2.045104,2.81172]",
559,"[5.654141,2.044845,2.81172]",
560,"[5.653569,2.044935,2.81172]",
561,"[5.65169,2.045516,2.81172]",
562,"[5.653184,2.046166,2.81172]",
563,"[5.655856,2.047205,2.81172]",
564,"[5.656987,2.047809,2.81172]",
565,"[5.65626,2.048588,2.81172]",
566,"[5.654548,2.048786,2.81172]",
567,"[5.616,2.038599,2.816031]",
568,"[5.616,2.051442,2.841711]",
569,"[5.616,2.056776,2.85284]",
570,"[5.616,2.064138,2.866562]",
571,"[5.616,2.067286,2.871712]",
572,"[5.616,2.068659,2.875409]",
573,"[5.616,2.070492,2.879972]",
574,"[5.616,2.071323,2.882674]",
575,"[5.616,2.072389,2.886122]",
576,"[5.616,2.072798,2.887466]",
577,"[5.616,2.073022,2.889174]",
578,"[5.616,2.073206,2.889983]",
579,"[5.616,2.073024,2.890768]",
580,"[5.616,2.072517,2.891257]",
581,"[5.616,2.072085,2.892196]",
582,"[5.616,2.072072,2.892725]",
583,"[5.616,2.071991,2.893047]",
584,"[5.616,2.071924,2.893424]",
585,"[5.616,2.071905,2.893482]",
586,"[5.616,2.071922,2.893605]",
587,"[5.616,2.071854,2.893587]",
588,"[5.616,2.057545,2.863563]",
589,"[5.616,2.050425,2.847837]",
590,"[5.616,2.046168,2.837919]",
591,"[5.608872,1.990503,2.739101]",
592,"[5.608872,1.981975,2.72475]",
593,"[5.608872,1.971648,2.710224]",
594,"[5.608872,1.968711,2.705681]",
595,"[5.608872,1.964665,2.698786]",
596,"[5.608872,1.963234,2.695956]",
597,"[5.608872,1.962054,2.692306]",
598,"[5.608872,1.961718,2.690602]",
599,"[5.608872,1.961687,2.690001]",
600,"[5.608872,1.961861,2.689205]",
601,"[5.608872,1.962072,2.68889]",
602,"[5.608872,2.028493,2.722729]",
603,"[5.608872,2.039456,2.727739]",
604,"[5.608872,2.063941,2.737888]",
605,"[5.608872,2.071625,2.740973]",
606,"[5.608872,2.077218,2.743067]",
607,"[5.608872,2.08411,2.74633]",
608,"[5.862098,2.198192,2.757232]",
609,"[5.862098,2.20242,2.758677]",
610,"[5.862098,2.204241,2.75912]",
611,"[5.862098,2.206826,2.760475]",
612,"[5.862098,2.20788,2.761438]",
613,"[5.862098,2.210107,2.763731]",
614,"[5.862098,2.211343,2.764976]",
615,"[5.862098,2.212947,2.766476]",
616,"[5.862098,2.213234,2.766951]",
617,"[5.862098,2.213453,2.767285]",
618,"[5.862098,2.184983,2.767836]",
619,"[5.862098,2.176191,2.768055]",
620,"[5.862098,2.165968,2.769455]",
621,"[5.862098,2.169731,2.770019]",
622,"[5.862098,2.176749,2.771062]",
623,"[5.862098,2.181003,2.77159]",
624,"[5.862098,2.184872,2.772114]",
625,"[5.862098,2.191393,2.769953]",
626,"[5.862098,2.19401,2.769203]",
627,"[5.862098,2.196427,2.768199]",
628,"[5.862098,2.197228,2.768026]",
629,"[5.862098,2.19845,2.767684]",
630,"[5.862098,2.198654,2.767679]",
631,"[5.862098,2.198752,2.767676]",
632,"[5.862098,2.198828,2.767622]",
633,"[5.862098,2.198849,2.767566]",
634,"[5.862098,2.198303,2.767623]",
635,"[5.862098,2.197691,2.767684]",
636,"[5.862098,2.196554,2.767754]",
637,"[5.862098,2.195926,2.768001]",
638,"[5.862098,2.195201,2.76834]",
639,"[5.862098,2.194782,2.768498]",
640,"[5.862098,2.194272,2.768643]",
641,"[5.862098,2.192945,2.768508]",
642,"[5.862098,2.192274,2.768327]",
643,"[5.862098,2.190835,2.767934]",
644,"[5.862098,2.190041,2.767738]",
645,"[5.862098,2.188781,2.767434]",
646,"[5.862098,2.188203,2.767279]",
647,"[5.862098,2.186975,2.766971]",
648,"[5.862098,2.184545,2.766849]",
649,"[5.862098,2.182493,2.766715]",
650,"[5.862098,2.171945,2.766349]",
651,"[5.862098,2.168053,2.76646]",
652,"[5.862098,2.161139,2.766674]",
653,"[5.862098,2.157892,2.766771]",
654,"[5.862098,2.152867,2.766883]",
655,"[5.862098,2.150615,2.767055]",
656,"[5.862098,2.147081,2.767827]",
657,"[5.862098,2.145425,2.768504]",
658,"[5.862098,2.14383,2.769083]",
659,"[5.862098,2.141171,2.769804]",
660,"[5.862098,2.14033,2.76996]",
661,"[5.862098,2.138816,2.769821]",
662,"[5.862098,2.138156,2.769545]",
663,"[5.862098,2.1372,2.769114]",
664,"[5.862098,2.13687,2.768955]",
665,"[5.862098,2.136583,2.768839]",
666,"[5.862098,2.1365,2.768788]",
