AreaName,ParentName,GazeObject,startKeyframe,endKeyframe,duration,
CabinArea,LowerCabin,PlantC2, 789,790,1,
CabinArea,CabinetDoors,GothicCabinetDoor3, 790,792,2,
CabinArea,Cabin,GothicCabinet, 792,793,1,
CabinArea,Cabin,GothicCabinet, 794,795,1,
BookShelfArea,Bookshelf,WoodenShelf, 801,803,2,
BookShelfArea,UpperShelf,Books13, 803,805,2,
BookShelfArea,Bookshelf,WoodenShelf, 805,805,0,
BookShelfArea,Bookshelf,WoodenShelf, 806,809,3,
BookShelfArea,UpperShelf,Books13, 809,814,5,
BookShelfArea,Bookshelf,WoodenShelf, 814,817,3,
BookShelfArea,Bookshelf,WoodenShelf, 831,833,2,
BookShelfArea,UpperShelf,Paperbag, 833,855,22,
BookShelfArea,UpperShelf,Bookcase, 855,873,18,
BookShelfArea,Bookshelf,WoodenShelf, 873,876,3,
BookShelfArea,UpperShelf,book11, 877,878,1,
BookShelfArea,UpperShelf,book7, 878,881,3,
BookShelfArea,Bookshelf,WoodenShelf, 881,887,6,
BookShelfArea,UpperShelf,book7, 887,895,8,
BookShelfArea,UpperShelf,book11, 895,896,1,
BookShelfArea,Bookshelf,WoodenShelf, 896,913,17,
BookShelfArea,LowerShelf,Books14, 913,916,3,
BookShelfArea,Bookshelf,WoodenShelf, 916,933,17,
BookShelfArea,LowerShelf,Books14, 933,935,2,
BookShelfArea,Bookshelf,WoodenShelf, 935,947,12,
BookShelfArea,Bookshelf,BookshelfDrawer2, 947,951,4,
BookShelfArea,Bookshelf,BookshelfDrawer3, 951,955,4,
BookShelfArea,Bookshelf,WoodenShelf, 955,955,0,
OfficeSet,OfficeSet,OfficeTable, 955,974,19,
BookShelfArea,Bookshelf,WoodenShelf, 974,977,3,
BookShelfArea,Bookshelf,BookshelfDrawer3, 977,988,11,
BookShelfArea,Bookshelf,WoodenShelf, 988,1001,13,
BookShelfArea,Bookshelf,BookshelfDrawer3, 1001,1168,167,
BookShelfArea,Bookshelf,WoodenShelf, 1168,1189,21,
BookShelfArea,BookshelfDrawer3,book1, 1189,1196,7,
BookShelfArea,Bookshelf,BookshelfDrawer3, 1196,1210,14,
BookShelfArea,BookshelfDrawer3,book1, 1210,1211,1,
BookShelfArea,Bookshelf,WoodenShelf, 1211,1222,11,
OfficeSet,OfficeSet,OfficeTable, 1222,1226,4,
BookShelfArea,Bookshelf,BookshelfDrawer3, 1226,1232,6,
BookShelfArea,BookshelfDrawer3,book1, 1232,1246,14,
BookShelfArea,Bookshelf,BookshelfDrawer3, 1246,1276,30,
BookShelfArea,BookshelfDrawer3,book5, 1276,1283,7,
BookShelfArea,Bookshelf,BookshelfDrawer2, 1285,1351,66,
BookShelfArea,Bookshelf,WoodenShelf, 1351,1376,25,
BookShelfArea,Bookshelf,BookshelfDrawer2, 1376,1382,6,
BookShelfArea,BookshelfDrawer2,book4, 1382,1385,3,
BookShelfArea,BookshelfDrawer2,book4, 1410,1416,6,
BookShelfArea,Bookshelf,BookshelfDrawer2, 1416,1477,61,
BookShelfArea,BookshelfDrawer2,book4, 1477,1513,36,
BookShelfArea,Bookshelf,BookshelfDrawer1, 1513,1532,19,
BookShelfArea,Bookshelf,WoodenShelf, 1532,1538,6,
BookShelfArea,LowerShelf,Cup1, 1538,1550,12,
BookShelfArea,Bookshelf,WoodenShelf, 1550,1609,59,
BookShelfArea,BookshelfDrawer1,SushiBox2, 1628,1634,6,
BookShelfArea,Bookshelf,BookshelfDrawer1, 1634,1676,42,
BookShelfArea,BookshelfDrawer1,SushiBox2, 1691,1711,20,
BookShelfArea,Bookshelf,WoodenShelf, 1716,1716,0,
BookShelfArea,LowerShelf,Cup1, 1716,1717,1,
BookShelfArea,UpperShelf,Books12, 1739,1743,4,
BookShelfArea,UpperShelf,Books13, 1743,1746,3,
BookShelfArea,UpperShelf,Books12, 1746,1754,8,
BookShelfArea,UpperShelf,Books13, 1754,1757,3,
BookShelfArea,Bookshelf,WoodenShelf, 1759,1771,12,
BookShelfArea,UpperShelf,Books15, 1771,1775,4,
BookShelfArea,Bookshelf,WoodenShelf, 1775,1778,3,
BookShelfArea,UpperShelf,Books15, 1778,1790,12,
BookShelfArea,UpperShelf,Bookcase, 1790,1800,10,
BookShelfArea,Bookshelf,WoodenShelf, 1800,1814,14,
BookShelfArea,UpperShelf,Bookcase, 1814,1815,1,
BookShelfArea,Bookshelf,WoodenShelf, 1815,1816,1,
OfficeSet,OfficeDeskSurface,ComputerMonitor, 1837,1849,12,
OfficeSet,OfficeChairGroup,Plant3, 1857,1961,104,
OfficeSet,OfficeChairGroup,OfficeChair, 1961,2002,41,
OfficeSet,OfficeSet,OfficeTable, 2002,2004,2,
OfficeSet,OfficeChairGroup,Plant3, 2004,2012,8,
OfficeSet,OfficeChairGroup,OfficeChair, 2012,2014,2,
OfficeSet,BookStack,Books4, 2014,2027,13,
OfficeSet,BookStack,Books5, 2027,2029,2,
OfficeSet,OfficeTableDrawer,OfficeTableDrawer1, 2029,2039,10,
OfficeSet,BookStack,Books2, 2039,2043,4,
OfficeSet,OfficeDeskSurface,SushiBox1, 2052,2056,4,
OfficeSet,OfficeChairGroup,OfficeChair, 2056,2074,18,
OfficeSet,OfficeTableDrawer,OfficeTableDrawer1, 2074,2075,1,
OfficeSet,BookStack,Books3, 2075,2077,2,
OfficeSet,BookStack,Books5, 2077,2089,12,
OfficeSet,BookStack,Books4, 2089,2091,2,
OfficeSet,OfficeTableDrawer,OfficeTableDrawer2, 2091,2109,18,
OfficeSet,OfficeTableDrawer2,BookStack7, 2109,2109,0,
OfficeSet,OfficeTableDrawer,OfficeTableDrawer1, 2109,2133,24,
OfficeSet,OfficeTableDrawer1,(Prb)Stapler, 2133,2149,16,
OfficeSet,OfficeSet,OfficeTable, 2149,2180,31,
OfficeSet,OfficeTableDrawer,OfficeTableDrawer1, 2180,2185,5,
OfficeSet,OfficeSet,OfficeTable, 2185,2195,10,
OfficeSet,OfficeTableDrawer,OfficeTableDrawer1, 2195,2234,39,
OfficeSet,OfficeTableDrawer1,(Prb)Stapler, 2234,2234,0,
OfficeSet,OfficeTableDrawer,OfficeTableDrawer1, 2234,2243,9,
OfficeSet,OfficeSet,OfficeTable, 2243,2255,12,
OfficeSet,OfficeTableDrawer1,(Prb)Stapler, 2255,2273,18,
OfficeSet,OfficeSet,OfficeTable, 2273,2284,11,
OfficeSet,OfficeTableDrawer,OfficeTableDrawer1, 2284,2302,18,
OfficeSet,OfficeTableDrawer2,Key8, 2303,2332,29,
OfficeSet,OfficeTableDrawer2,BookStack7, 2332,2355,23,
OfficeSet,OfficeTableDrawer2,Key8, 2359,2373,14,
OfficeSet,OfficeTableDrawer2,Key8, 2373,2374,1,
OfficeSet,OfficeTableDrawer2,Key8, 2375,2375,0,
OfficeSet,OfficeTableDrawer2,Key8, 2401,2409,8,
OfficeSet,BookStack,Books4, 2429,2633,204,
OfficeSet,BookStack,Books4, 2663,2673,10,
OfficeSet,OfficeTableDrawer,OfficeTableDrawer1, 2674,2675,1,
OfficeSet,OfficeDeskSurface,SushiBox1, 2675,2721,46,
OfficeSet,OfficeTableDrawer2,Key8, 2721,2723,2,
OfficeSet,OfficeDeskSurface,SushiBox1, 2723,2736,13,
OfficeSet,OfficeDeskSurface,OtherPlantBox, 2736,2758,22,
OfficeSet,BookStack,Books1, 2763,2766,3,
LongTableArea,UnderLongTable,PlantC3, 2766,2768,2,
LongTableArea,LongTableSurface,Laptop, 2782,2784,2,
LongTableArea,LongTable,LongTable, 2784,2791,7,
LongTableArea,UnderLongTable,Paperbag, 2791,2792,1,
LongTableArea,LongTable,LongTable, 2800,2821,21,
LongTableArea,LongTableSurface,Romote Controller, 2821,2830,9,
LongTableArea,LongTable,LongTable, 2830,2836,6,
LongTableArea,ChargingStation,PowerStrip, 2836,2844,8,
LongTableArea,LongTableSurface,Plant1, 2844,2859,15,
LongTableArea,LongTableSurface,Keyboard, 2859,2861,2,
LongTableArea,LongTableSurface,Bookcase1, 2861,2903,42,
LongTableArea,ChargingStation,PowerStrip, 2903,2904,1,
LongTableArea,LongTable,LongTable, 2904,2914,10,
LongTableArea,LongTableSurface,Laptop, 2914,2930,16,
LongTableArea,LongTable,LongTable, 2930,2934,4,
LongTableArea,LongTableSurface,Laptop, 2934,2937,3,
LongTableArea,UnderLongTable,PlantC3, 2937,2939,2,
OfficeSet,BookStack,Books1, 2939,2941,2,
OfficeSet,BookStack,Books2, 2941,2959,18,
OfficeSet,BookStack,Books1, 2959,2980,21,
OfficeSet,BookStack,Books3, 2980,2982,2,
LongTableArea,UnderLongTable,PlantC3, 2982,2986,4,
OfficeSet,BookStack,Books4, 3009,3025,16,
OfficeSet,BookStack,Books4, 3028,3030,2,
OfficeSet,BookStack,Books5, 3030,3042,12,
OfficeSet,BookStack,Books3, 3042,3053,11,
OfficeSet,BookStack,Books2, 3053,3075,22,
OfficeSet,BookStack,Books3, 3075,3077,2,
OfficeSet,BookStack,Books5, 3077,3080,3,
OfficeSet,BookStack,Books4, 3103,3104,1,
OfficeSet,BookStack,Books5, 3104,3118,14,
OfficeSet,BookStack,Books3, 3118,3130,12,
LongTableArea,UnderLongTable,PlantC3, 3130,3155,25,
OfficeSet,BookStack,Books1, 3155,3175,20,
OfficeSet,BookStack,Books2, 3175,3178,3,
OfficeSet,BookStack,Books3, 3178,3180,2,
OfficeSet,BookStack,Books5, 3180,3185,5,
OfficeSet,BookStack,Books4, 3185,3189,4,
OfficeSet,OfficeTableDrawer3,OtherPlant1, 3189,3191,2,
OfficeSet,OfficeTableDrawer2,BookStack7, 3191,3249,58,
OfficeSet,OfficeTableDrawer,OfficeTableDrawer3, 3250,3263,13,
OfficeSet,OfficeTableDrawer2,BookStack7, 3263,3270,7,
OfficeSet,OfficeTableDrawer,OfficeTableDrawer2, 3270,3315,45,
OfficeSet,OfficeTableDrawer3,OtherPlant1, 3315,3362,47,
OfficeSet,OfficeTableDrawer,OfficeTableDrawer2, 3362,3372,10,
OfficeSet,OfficeTableDrawer3,OtherPlant1, 3372,3374,2,
OfficeSet,OfficeTableDrawer,OfficeTableDrawer2, 3374,3375,1,
OfficeSet,BookStack,Books5, 3375,3381,6,
OfficeSet,BookStack,Books3, 3381,3384,3,
OfficeSet,BookStack,Books5, 3384,3390,6,
OfficeSet,BookStack,Books3, 3390,3413,23,
OfficeSet,BookStack,Books2, 3413,3441,28,
OfficeSet,BookStack,Books1, 3441,3517,76,
OfficeSet,BookStack,Books2, 3537,3541,4,
OfficeSet,BookStack,Books1, 3541,3577,36,
OfficeSet,BookStack,Books2, 3577,3580,3,
OfficeSet,BookStack,Books3, 3580,3602,22,
OfficeSet,BookStack,Books2, 3602,3633,31,
OfficeSet,BookStack,Books3, 3633,3656,23,
OfficeSet,BookStack,Books3, 3669,3686,17,
OfficeSet,BookStack,Books5, 3686,3694,8,
OfficeSet,BookStack,Books3, 3694,3727,33,
OfficeSet,BookStack,Key4, 3727,3771,44,
OfficeSet,BookStack,Books5, 3771,3817,46,
OfficeSet,BookStack,Key4, 3817,3846,29,
OfficeSet,BookStack,Books5, 3846,3873,27,
OfficeSet,BookStack,Books2, 3873,3908,35,
OfficeSet,OfficeSet,OfficeTable, 3908,3910,2,
OfficeSet,OfficeTableDrawer,OfficeTableDrawer1, 3910,3917,7,
OfficeSet,OfficeChairGroup,ComputerCase, 3917,3917,0,
OfficeSet,BookStack,Key4, 3924,3930,6,
OfficeSet,OfficeChairGroup,OfficeChair, 3930,3931,1,
OfficeSet,BookStack,Key4, 3931,3931,0,
OfficeSet,OfficeChairGroup,OfficeChair, 3931,3938,7,
OfficeSet,BookStack,Key4, 3938,3945,7,
BookShelfArea,Bookshelf,WoodenShelf, 3945,3946,1,
BookShelfArea,Bookshelf,BookshelfDrawer3, 3946,3947,1,
OfficeSet,OfficeChairGroup,OfficeChair, 3947,3947,0,
BookShelfArea,LowerShelf,Plant2, 3947,3960,13,
BookShelfArea,LowerShelf,Book9, 3960,3961,1,
BookShelfArea,LowerShelf,Books14, 3961,3962,1,
BookShelfArea,Bookshelf,WoodenShelf, 3962,3963,1,
BookShelfArea,Bookshelf,WoodenShelf, 3967,3974,7,
CabinArea,CabinetDoors,GothicCabinetDoor4, 3976,3989,13,
CabinArea,Cabin,GothicCabinet, 3989,3997,8,
CabinArea,Cabin,GothicCabinet, 4052,4053,1,
CabinArea,CabinetDoors,GothicCabinetDoor4, 4053,4063,10,
BookShelfArea,RedOfficeChair,RedOfficeChair, 4063,4064,1,
BookShelfArea,ChairGroup,PlantC1, 4064,4065,1,
BookShelfArea,LowerShelf,Cup1, 4065,4067,2,
BookShelfArea,LowerShelf,Books14, 4067,4069,2,
BookShelfArea,LowerShelf,Book9, 4069,4071,2,
BookShelfArea,Bookshelf,WoodenShelf, 4074,4077,3,
BookShelfArea,LowerShelf,Plant2, 4079,4081,2,
OfficeSet,OfficeChairGroup,Plant3, 4092,4093,1,
OfficeSet,OfficeDeskSurface,ComputerMonitor, 4093,4094,1,
OfficeSet,OfficeChairGroup,OfficeChair, 4094,4094,0,
OfficeSet,OfficeDeskSurface,Beer1, 4094,4095,1,
OfficeSet,OfficeDeskSurface,OtherPlantBox, 4095,4124,29,
OfficeSet,OfficeDeskSurface,SushiBox1, 4124,4126,2,
OfficeSet,BookStack,Books1, 4129,4134,5,
OfficeSet,BookStack,Books1, 4135,4137,2,
LongTableArea,UnderLongTable,PlantC3, 4137,4141,4,
LongTableArea,LongTableSurface,Laptop, 4148,4149,1,
LongTableArea,LongTableSurface,Laptop, 4151,4155,4,
LongTableArea,LongTableSurface,OtherPlant2, 4155,4157,2,
LongTableArea,LongTable,LongTable, 4157,4165,8,
LongTableArea,ChargingStation,PhoneWithCharger, 4165,4166,1,
LongTableArea,LongTableSurface,Plant1, 4166,4170,4,
LongTableArea,LongTable,LongTable, 4170,4182,12,
LongTableArea,ChargingStation,PowerStrip, 4182,4185,3,
LongTableArea,LongTableSurface,Plant1, 4185,4188,3,
LongTableArea,LongTableSurface,Bookcase1, 4188,4215,27,
LongTableArea,LongTable,LongTable, 4230,4231,1,
LongTableArea,LongTableSurface,Plant1, 4231,4253,22,
LongTableArea,ChargingStation,PowerStrip, 4253,4253,0,
LongTableArea,ChargingStation,PhoneWithCharger, 4253,4255,2,
LongTableArea,ChargingStation,PowerStrip, 4255,4256,1,
LongTableArea,LongTable,LongTable, 4256,4263,7,
LongTableArea,LongTableSurface,Romote Controller, 4263,4280,17,
LongTableArea,LongTable,LongTable, 4280,4300,20,
LongTableArea,LongTableSurface,Plant1, 4300,4307,7,
LongTableArea,UnderLongTable,YogaBall, 4319,4320,1,
CabinArea,Cabin,GothicCabinet, 4330,4331,1,
CabinArea,CabinetDoors,GothicCabinetDoor3, 4331,4332,1,
CabinArea,LowerCabin,PlantC2, 4332,4337,5,
CabinArea,CabinetDoors,GothicCabinetDoor3, 4337,4338,1,
CabinArea,Cabin,GothicCabinet, 4338,4342,4,
CabinArea,LowerCabin,PlantC2, 4342,4342,0,
CabinArea,Cabin,GothicCabinet, 4342,4354,12,
OfficeSet,BookStack,Key4, 4450,4454,4,
OfficeSet,BookStack,Key4, 4527,4551,24,
CabinArea,Cabin,GothicCabinet, 4678,4701,23,
CabinArea,LoungeChair,OpenBook, 4701,4703,2,
CabinArea,LoungeChair,Key1, 4703,4704,1,
CabinArea,LoungeChair,OpenBook, 4704,4706,2,
CabinArea,LoungeChair,SmallCabinetDrawer1, 4706,4717,11,
CabinArea,LoungeChair,OpenBook, 4717,4727,10,
CabinArea,LoungeChair,LoungeChair, 4727,4728,1,
LongTableArea,UnderLongTable,YogaBall, 4728,4729,1,
LongTableArea,LongTableSurface,Bookcase1, 4730,4734,4,
LongTableArea,LongTable,LongTable, 4734,4747,13,
LongTableArea,UnderLongTable,OtherPlant3, 4747,4757,10,
LongTableArea,LongTable,LongTable, 4757,4760,3,
LongTableArea,UnderLongTable,PlantC3, 4760,4768,8,
OfficeSet,BookStack,Books3, 4768,4770,2,
OfficeSet,BookStack,Books5, 4770,4778,8,
OfficeSet,BookStack,Books5, 4779,4780,1,
OfficeSet,BookStack,Books3, 4780,4803,23,
LongTableArea,UnderLongTable,PlantC3, 4803,4828,25,
OfficeSet,BookStack,Books3, 4828,4847,19,
LongTableArea,UnderLongTable,PlantC3, 4847,4908,61,
OfficeSet,BookStack,Books3, 4908,4920,12,
OfficeSet,BookStack,Books2, 4920,4943,23,
OfficeSet,BookStack,Books3, 4943,4956,13,
OfficeSet,BookStack,Books2, 4956,4962,6,
OfficeSet,BookStack,Books3, 4962,4965,3,
OfficeSet,BookStack,Books5, 4965,4967,2,
LongTableArea,UnderLongTable,PlantC3, 5008,5009,1,
OfficeSet,BookStack,Books3, 5009,5012,3,
OfficeSet,BookStack,Books2, 5012,5014,2,
OfficeSet,BookStack,Books3, 5014,5023,9,
OfficeSet,BookStack,Books2, 5023,5079,56,
OfficeSet,BookStack,Books3, 5079,5099,20,
OfficeSet,BookStack,Books2, 5099,5114,15,
OfficeSet,BookStack,Books3, 5114,5150,36,
LongTableArea,UnderLongTable,PlantC3, 5150,5175,25,
OfficeSet,BookStack,Books5, 5175,5179,4,
OfficeSet,BookStack,Key4, 5179,5282,103,
OfficeSet,BookStack,Books5, 5282,5298,16,
OfficeSet,BookStack,Books2, 5300,5323,23,
LongTableArea,LongTable,LongTable, 5323,5332,9,
LongTableArea,LongTableSurface,Laptop, 5332,5344,12,
LongTableArea,LongTable,LongTable, 5344,5352,8,
LongTableArea,LongTableSurface,Laptop, 5352,5357,5,
LongTableArea,LongTableSurface,Romote Controller, 5357,5370,13,
LongTableArea,UnderLongTable,OtherPlant3, 5370,5374,4,
OfficeSet,BookStack,Key4, 5374,5375,1,
LongTableArea,UnderLongTable,OtherPlant3, 5375,5375,0,
OfficeSet,BookStack,Key4, 5375,5379,4,
LongTableArea,UnderLongTable,OtherPlant3, 5379,5380,1,
LongTableArea,LongTable,LongTable, 5380,5381,1,
LongTableArea,LongTableSurface,Bookcase1, 5381,5385,4,
LongTableArea,LongTable,LongTable, 5385,5395,10,
CabinArea,CabinetDoors,GothicCabinetDoor3, 5409,5420,11,
CabinArea,CabinetDoors,GothicCabinetDoor4, 5420,5432,12,
CabinArea,CabinetDoors,GothicCabinetDoor3, 5432,5434,2,
CabinArea,LoungeChair,OpenBook, 5436,5441,5,
CabinArea,LoungeChair,Key1, 5441,5443,2,
CabinArea,CabinetDoors,GothicCabinetDoor4, 5445,5491,46,
CabinArea,CabinetDoors,GothicCabinetDoor3, 5491,5492,1,
CabinArea,Cabin,GothicCabinet, 5492,5504,12,
CabinArea,Cabin,GothicCabinet, 5540,5636,96,
OfficeSet,BookStack,Key4, 5652,5686,34,
CabinArea,CabinetDoors,GothicCabinetDoor4, 5686,5695,9,
CabinArea,Cabin,GothicCabinet, 5695,5697,2,
CabinArea,Cabin,GothicCabinet, 5763,5768,5,
CabinArea,CabinetDoors,GothicCabinetDoor3, 5768,5768,0,
OfficeSet,BookStack,Key4, 5768,5780,12,
CabinArea,CabinetDoors,GothicCabinetDoor4, 5844,5846,2,
BookShelfArea,ChairGroup,PlantC1, 5846,5870,24,
CabinArea,CabinetDoors,GothicCabinetDoor4, 5870,5882,12,
CabinArea,CabinetDoors,GothicCabinetDoor3, 5928,5930,2,
CabinArea,Cabin,GothicCabinet, 5930,5931,1,
CabinArea,LoungeChair,LoungeChair, 5932,5934,2,
CabinArea,LoungeChair,SmallCabinetDrawer1, 5934,5938,4,
CabinArea,LoungeChair,OpenBook, 5938,5941,3,
CabinArea,LoungeChair,Key1, 5941,5941,0,
OfficeSet,OfficeChairGroup,OfficeChair, 5948,5962,14,
LongTableArea,LongTableSurface,Bookcase1, 5962,5973,11,
OfficeSet,OfficeChairGroup,OfficeChair, 5979,5983,4,
CabinArea,Cabin,GothicCabinet, 5983,5985,2,
CabinArea,CabinetDoors,GothicCabinetDoor3, 5985,5986,1,
CabinArea,LowerCabin,PlantC2, 5986,5986,0,
CabinArea,CabinetDoors,GothicCabinetDoor3, 5986,5992,6,
CabinArea,LowerCabin,PlantC2, 5992,5993,1,
CabinArea,CabinetDoors,GothicCabinetDoor3, 5993,5995,2,
CabinArea,LowerCabin,PlantC2, 5995,6002,7,
CabinArea,CabinetDoors,GothicCabinetDoor3, 6002,6005,3,
CabinArea,Cabin,GothicCabinet, 6005,6010,5,
CabinArea,CabinetDoors,GothicCabinetDoor3, 6010,6011,1,
CabinArea,LowerCabin,PlantC2, 6011,6012,1,
LongTableArea,UnderLongTable,SmallChair, 6067,6068,1,
OfficeSet,OfficeChairGroup,OfficeChair, 6068,6095,27,
LongTableArea,LongTableSurface,Keyboard, 6095,6100,5,
OfficeSet,OfficeChairGroup,OfficeChair, 6100,6148,48,
CabinArea,CabinetDoors,GothicCabinetDoor3, 6148,6159,11,
CabinArea,CabinetDoors,GothicCabinetDoor4, 6159,6160,1,
CabinArea,Cabin,GothicCabinet, 6160,6161,1,
CabinArea,Cabin,GothicCabinet, 6180,6187,7,
CabinArea,CabinetDoors,GothicCabinetDoor4, 6187,6241,54,
OfficeSet,OfficeChairGroup,OfficeChair, 6241,6366,125,
OfficeSet,OfficeDeskSurface,OtherPlant1, 6366,6402,36,
OfficeSet,OfficeChairGroup,OfficeChair, 6402,6434,32,
OfficeSet,OfficeChairGroup,Plant3, 6434,6436,2,
OfficeSet,OfficeChairGroup,OfficeChair, 6436,6438,2,
OfficeSet,OfficeChairGroup,Plant3, 6438,6445,7,
OfficeSet,OfficeDeskSurface,OtherPlant1, 6445,6451,6,
OfficeSet,OfficeChairGroup,Plant3, 6451,6464,13,
OfficeSet,OfficeDeskSurface,OtherPlant1, 6464,6474,10,
OfficeSet,OfficeChairGroup,Plant3, 6474,6507,33,
OfficeSet,OfficeDeskSurface,OtherPlant1, 6507,6518,11,
OfficeSet,OfficeChairGroup,Plant3, 6518,6531,13,
OfficeSet,OfficeChairGroup,OfficeChair, 6533,6561,28,
CabinArea,CabinetDoors,GothicCabinetDoor4, 6561,6647,86,
BookShelfArea,ChairGroup,PlantC1, 6647,6667,20,
CabinArea,CabinetDoors,GothicCabinetDoor4, 6667,6681,14,
CabinArea,Cabin,GothicCabinet, 6681,6682,1,
CabinArea,Cabin,GothicCabinet, 6761,6763,2,
CabinArea,CabinetDoors,GothicCabinetDoor4, 6763,6795,32,
BookShelfArea,ChairGroup,PlantC1, 6795,6805,10,
BookShelfArea,Bookshelf,WoodenShelf, 6806,6807,1,
BookShelfArea,UpperShelf,book7, 6807,6809,2,
BookShelfArea,UpperShelf,book6, 6809,6810,1,
BookShelfArea,UpperShelf,book3, 6810,6823,13,
BookShelfArea,Bookshelf,WoodenShelf, 6823,6825,2,
BookShelfArea,UpperShelf,book3, 6825,6830,5,
BookShelfArea,UpperShelf,DeskPlant4, 6830,6838,8,
BookShelfArea,UpperShelf,Kettle, 6838,6845,7,
BookShelfArea,Bookshelf,WoodenShelf, 6845,6847,2,
BookShelfArea,UpperShelf,Paperbag, 6847,6888,41,
BookShelfArea,Bookshelf,WoodenShelf, 6888,6889,1,
BookShelfArea,UpperShelf,Bookcase, 6889,6896,7,
BookShelfArea,Bookshelf,WoodenShelf, 6896,6898,2,
BookShelfArea,UpperShelf,Books15, 6898,6900,2,
BookShelfArea,UpperShelf,Books16, 6900,6901,1,
BookShelfArea,Bookshelf,WoodenShelf, 6901,6902,1,
CabinArea,Cabin,GothicCabinet, 6954,6959,5,
BookShelfArea,Bookshelf,WoodenShelf, 7075,7076,1,
BookShelfArea,UpperShelf,Books13, 7076,7085,9,
BookShelfArea,Bookshelf,WoodenShelf, 7085,7095,10,
BookShelfArea,UpperShelf,Bookcase, 7095,7136,41,
BookShelfArea,UpperShelf,Paperbag, 7136,7165,29,
BookShelfArea,Bookshelf,WoodenShelf, 7165,7168,3,
BookShelfArea,UpperShelf,Bookcase, 7168,7177,9,
BookShelfArea,Bookshelf,WoodenShelf, 7177,7177,0,
BookShelfArea,UpperShelf,Books15, 7177,7179,2,
BookShelfArea,Bookshelf,WoodenShelf, 7179,7179,0,
CabinArea,Cabin,GothicCabinet, 7181,7182,1,
CabinArea,Cabin,GothicCabinet, 7188,7190,2,
CabinArea,Cabin,GothicCabinet, 7192,7194,2,
CabinArea,Cabin,GothicCabinet, 7270,7270,0,
BookShelfArea,Bookshelf,WoodenShelf, 7270,7284,14,
BookShelfArea,UpperShelf,Bookcase, 7284,7324,40,
BookShelfArea,UpperShelf,Books15, 7324,7372,48,
BookShelfArea,UpperShelf,book8, 7411,7448,37,
BookShelfArea,UpperShelf,Books16, 7448,7449,1,
CabinArea,Cabin,GothicCabinet, 7483,7484,1,
BookShelfArea,UpperShelf,Books16, 7486,7487,1,
BookShelfArea,UpperShelf,Bookcase, 7487,7491,4,
BookShelfArea,Bookshelf,WoodenShelf, 7491,7493,2,
BookShelfArea,UpperShelf,Paperbag, 7493,7494,1,
BookShelfArea,Bookshelf,WoodenShelf, 7494,7495,1,
BookShelfArea,UpperShelf,Bookcase, 7495,7506,11,
BookShelfArea,Bookshelf,WoodenShelf, 7506,7515,9,
BookShelfArea,UpperShelf,book8, 7542,7556,14,
BookShelfArea,Bookshelf,WoodenShelf, 7629,7722,93,
BookShelfArea,Bookshelf,WoodenShelf, 7727,7745,18,
CabinArea,Cabin,GothicCabinet, 7761,7767,6,
BookShelfArea,UpperShelf,book8, 7807,7812,5,
BookShelfArea,UpperShelf,book8, 7830,7840,10,
